dataset,unit,season,n,estimator,child,child_index,parent_set,parent_mask,family,bic,loglik,alpha,params,parameter_count,success,status,nit,nfev,starts,moment_loglik,loglik_improvement,runtime_sec,diagnostics
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,,0,Poisson,41753.987427152904,-20872.396608081428,[],"{""lam"": 4.6154471544715445}",1,True,analytic_mle,0,1,0,-20872.396608081428,0.0,0.0008292999700643122,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,,0,NB,41763.18953202581,-20872.40055502286,[],"{""p"": 0.99999, ""r"": 461540.10000210075}",2,True,optimizer_converged_lbfgsb,2,86,2,-20872.40055502286,0.0,0.2146546000149101,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 20872.40055502286, ""jac"": [0.0010913935518252066, 0.0036379785060840215], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 42, ""nit"": 1, ""status"": 0, ""success"": true, ""x"": [13.042324219729043, 11.512915464924776]}, {""fun"": 20872.40055502286, ""jac"": [0.0010913935518252066, 0.0036379785060840215], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 42, ""nit"": 1, ""status"": 0, ""success"": true, ""x"": [13.042324219729043, 11.512915464924776]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,,0,ZIP,41763.18164347626,-20872.396610748085,[],"{""lam"": 4.6154471152669485, ""rho"": 1.0000000000000007e-09}",2,True,optimizer_converged_lbfgsb,2,44,2,-20872.39661074809,3.637978807091713e-12,0.036131199973169714,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 20872.396610748085, ""jac"": [0.0007275957658402848, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 21, ""nit"": 1, ""status"": 0, ""success"": true, ""x"": [1.529408746310049, -20.72326583594641]}, {""fun"": 20872.396610748085, ""jac"": [0.0007275957658402848, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 21, ""nit"": 1, ""status"": 0, ""success"": true, ""x"": [1.529408746310049, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,,0,Geom,51780.73933909521,-25885.772564052582,[],"{""p"": 0.17808020848414652}",1,True,analytic_mle,0,1,0,-25885.772564052582,0.0,0.0006833999650552869,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,,0,Binomial,41721.76833773035,-20856.28706337015,[],"{""n"": 58, ""p"": 0.0795766750770956}",1,True,analytic_mle,0,1,0,-20856.28706337015,0.0,0.0037982999929226935,"{""binomial_discrete_residual_mean"": 4.6154471544715445, ""binomial_discrete_residual_variance"": 4.245208539890278, ""binomial_h_extension_used"": false, ""binomial_n_candidates"": 1, ""binomial_n_max"": 58, ""binomial_n_min"": 58, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 1, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,,0,Bernoulli,inf,-inf,[],{},1,False,infeasible_root_support,0,0,0,-inf,0.0,0.00010269996710121632,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,FTA,2,Poisson,35363.54177777421,-17672.57667789706,[0.47012021248107033],"{""lam"": 1.8977319068341667}",2,True,poisson_convex_mle,15,21,2,-17672.742014894204,0.16533699714273098,0.02826890000142157,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17672.57667789706, ""jac"": [3.442667838571278e-05, 0.00013760055286071715], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 6, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [1.8977319068341667, 0.47012021248107033]}, {""fun"": 17672.576677897167, ""jac"": [-0.00017535536031665355, 0.0016081103638303507], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 13, ""nit"": 11, ""status"": 0, ""success"": true, ""x"": [1.897731444996379, 0.4701202975259049]}], ""poisson_canonical_agreement_abs"": 0.0, ""solver_path"": ""poisson_convex"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,FTA,2,NB,35372.76109685254,-17672.5892319412,[0.47012171518715623],"{""p"": 0.9999918209524321, ""r"": 232020.73672596557}",3,True,optimizer_converged_lbfgsb,12,70,2,-17672.75725653542,0.1680245942188776,0.22172709996812046,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17672.59210160182, ""jac"": [0.0010913936427019754, -0.0025465849542588154, -0.012732924771294075], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 28, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [0.47012170792736396, 12.14871851419315, 11.508062991962163]}, {""fun"": 17672.5892319412, ""jac"": [0.004001776689907243, -0.010186339817035261, -0.01346052047251088], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 40, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.47012171518715623, 12.354582029093581, 11.713926669276699]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,FTA,2,ZIP,35372.73599523932,-17672.576681134593,[0.4701202358312701],"{""lam"": 1.8977316091845886, ""rho"": 1.0000000000000007e-09}",3,True,optimizer_converged_lbfgsb,13,70,2,-17672.74201809078,0.16533695618636557,0.06788400001823902,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17672.576681134593, ""jac"": [-0.0010913936427019754, -0.000727595757762349, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 24, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [0.4701202358312701, 0.640659283015242, -20.72326583594641]}, {""fun"": 17672.576681134597, ""jac"": [0.0021827872854039507, 0.0010913936366435237, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 44, ""nit"": 9, ""status"": 0, ""success"": true, ""x"": [0.47012020024500556, 0.6406595645124424, -20.723265831246945]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2015-16,9840,optimization,FOUL,0,FTA,2,Geom,37675.68334133742,-18828.647459678665,[0.6416367625872078],"{""p"": 0.524600512292063}",2,True,optimizer_converged_lbfgsb,17,68,2,-19637.23007017797,808.5826104993066,0.0962055999552831,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 18828.647459680426, ""jac"": [0.005820766062098792, 0.0014551915236026337], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 33, ""nit"": 9, ""status"": 0, ""success"": true, ""x"": [0.6416370766208427, 0.09848307264994692]}, {""fun"": 18828.647459678665, ""jac"": [-0.005093170304336443, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 33, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.6416367625872078, 0.09848156664737044]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
