dataset,unit,season,n,estimator,child,child_index,parent_set,parent_mask,family,bic,loglik,alpha,params,parameter_count,success,status,nit,nfev,starts,moment_loglik,loglik_improvement,runtime_sec,diagnostics
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTM,4,Poisson,35416.97106638069,-17699.2913222003,[0.5320951372568868],"{""lam"": 2.047799988597628}",2,True,poisson_convex_mle,19,25,2,-17699.379025479633,0.08770327933234512,0.047702300013042986,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17699.2913222003, ""jac"": [0.00011222965155255338, 0.0013828056447078296], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 11, ""nit"": 9, ""status"": 0, ""success"": true, ""x"": [2.047799988597628, 0.5320951372568868]}, {""fun"": 17699.291322200654, ""jac"": [-0.00020153581927229158, 0.00289950126326044], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 12, ""nit"": 10, ""status"": 0, ""success"": true, ""x"": [2.047799376996679, 0.5320952871139131]}], ""poisson_canonical_agreement_abs"": 0.0, ""solver_path"": ""poisson_convex"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTM,4,NB,35426.19183415671,-17699.304600593285,[0.5320968694057213],"{""p"": 0.9999915032819925, ""r"": 241007.8379509932}",3,True,optimizer_converged_lbfgsb,11,62,2,-17699.394719786033,0.09011919274780666,0.20505699998466298,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17699.306901630574, ""jac"": [-0.0010913936366435237, -0.00836735056399325, -0.006548361310951239], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 24, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [0.532097016387995, 12.232770765024929, 11.51600817175513]}, {""fun"": 17699.304600593285, ""jac"": [-0.0025465851521682217, -0.011277733368860466, -0.005820765609734434], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 36, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.5320968694057213, 12.392584734562172, 11.675822089032286]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTM,4,ZIP,35426.16528450951,-17699.291325769685,[0.5320950532923762],"{""lam"": 2.047800257775501, ""rho"": 1.0000000000000007e-09}",3,True,optimizer_converged_lbfgsb,13,70,2,-17699.37902907731,0.0877033076249063,0.0948915000190027,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17699.291325769685, ""jac"": [0.0, 0.0, 0.0], ""message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""method"": ""L-BFGS-B"", ""nfev"": 28, ""nit"": 5, ""status"": 0, ""success"": true, ""x"": [0.5320950532923762, 0.7167661720378081, -20.72326583594641]}, {""fun"": 17699.29132576969, ""jac"": [-0.0003637978788811745, 0.0, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 40, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.53209503629348, 0.7167661859357846, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTM,4,Geom,38163.37946264115,-19072.49552033053,[0.7693115091757413],"{""p"": 0.4870439564313466}",2,True,optimizer_converged_lbfgsb,15,62,2,-19961.03751844315,888.5419981126215,0.11587490001693368,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 19072.49552033053, ""jac"": [0.000727595757762349, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 30, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.7693115091757413, -0.051835777826180464]}, {""fun"": 19072.49552033053, ""jac"": [-0.0003637978788811745, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 30, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.7693114883896913, -0.051835826530027336]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTM,4,Binomial,inf,-inf,[],"{""n"": 3}",2,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.0004995999624952674,"{""binomial_discrete_residual_mean"": 2.060493243203689, ""binomial_discrete_residual_variance"": -0.8307394446499883, ""binomial_h_extension_used"": true, ""binomial_n_candidates"": 1, ""binomial_n_max"": 3, ""binomial_n_min"": 3, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 86, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTM,4,Bernoulli,inf,-inf,[],{},2,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.0002327000256627798,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 424, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTA;FTM,6,Poisson,34696.32052103341,-17334.368944031638,"[0.46881139258025395, 0.0]","{""lam"": 1.7582319195205518}",3,True,poisson_convex_mle,23,29,2,-17335.850655226648,1.4817111950105755,0.05907299998216331,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17334.368944031638, ""jac"": [-3.1162354474645326e-07, 3.61743244070567e-06, 17.577398557179464], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 7, ""nit"": 5, ""status"": 0, ""success"": true, ""x"": [1.7582319195205518, 0.46881139258025395, 0.0]}, {""fun"": 17334.368944031638, ""jac"": [-6.351048498487444e-05, -0.000248429785301596, 17.57720187819936], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 20, ""nit"": 18, ""status"": 0, ""success"": true, ""x"": [1.7582318939663109, 0.46881139299936925, 0.0]}], ""poisson_canonical_agreement_abs"": 0.0, ""solver_path"": ""poisson_convex"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTA;FTM,6,NB,34705.53947651774,-17334.381316278777,"[0.4688128795235496, 0.0]","{""p"": 0.9999917851190087, ""r"": 214027.47624880835}",4,True,optimizer_converged_lbfgsb,20,132,2,-17335.86537031736,1.4840540385812346,0.4010372000047937,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17334.384239883362, ""jac"": [0.0021827872854039507, 17.578713595867157, -0.014915711874944488, -0.0025465849542588154], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 45, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.4688138966253685, 0.0, 12.061731278784322, 11.497429989943555]}, {""fun"": 17334.381316278777, ""jac"": [0.0003637978809006584, 17.57798600010574, -0.006548361310951239, -0.008731148414601653], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 85, ""nit"": 13, ""status"": 0, ""success"": true, ""x"": [0.4688128795235496, 0.0, 12.273859679448245, 11.709555078411134]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTA;FTM,6,ZIP,34705.51473800395,-17334.36894702188,"[0.4688113856758462, 0.0]","{""lam"": 1.7582318870217324, ""rho"": 1.0000000000000007e-09}",4,True,optimizer_converged_lbfgsb,20,132,2,-17335.85065809599,1.4817110741096258,0.12435800000093877,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17334.368947021896, ""jac"": [-0.0003637978809006584, 17.57725840434432, 0.0, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 35, ""nit"": 5, ""status"": 0, ""success"": true, ""x"": [0.4688113602205942, 0.0, 0.5643088133632033, -20.72326583594641]}, {""fun"": 17334.36894702188, ""jac"": [0.0, 17.57689460646361, 0.0, 0.0], ""message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""method"": ""L-BFGS-B"", ""nfev"": 95, ""nit"": 15, ""status"": 0, ""success"": true, ""x"": [0.4688113856758462, 0.0, 0.5643086944448271, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTA;FTM,6,Geom,36792.35061370907,-18382.383990369468,"[0.6412142319063833, 0.0]","{""p"": 0.5460538284990908}",3,True,optimizer_converged_lbfgsb,27,134,2,-19092.967000278615,710.5830099091472,0.19226939999498427,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 18382.383990369723, ""jac"": [-0.005456968183217618, 6.643676897510886, 0.0003637978809006584], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 64, ""nit"": 14, ""status"": 0, ""success"": true, ""x"": [0.6412141457334253, 0.0, 0.18473881159421468]}, {""fun"": 18382.383990369468, ""jac"": [-0.000727595757762349, 6.647314876317978, -0.0007275957618013168], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 68, ""nit"": 13, ""status"": 0, ""success"": true, ""x"": [0.6412142319063833, 0.0, 0.18473893184420376]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTA;FTM,6,Binomial,inf,-inf,[],"{""n"": 2}",3,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.00032110000029206276,"{""binomial_discrete_residual_mean"": 1.7045650310620468, ""binomial_discrete_residual_variance"": -1.6258609066506065, ""binomial_h_extension_used"": true, ""binomial_n_candidates"": 1, ""binomial_n_max"": 2, ""binomial_n_min"": 2, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 119, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2024-25,9840,optimization,FOUL,0,FTA;FTM,6,Bernoulli,inf,-inf,[],{},3,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.00012479996075853705,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 266, ""uncertified_profiles"": 0}"
