setting,regime,sweep,sweep_value,method,expected_R,R_total,R_success,R_failed,mean_F1,sd_F1,se_F1,ci95_low,ci95_high,plot_ci95_low,plot_ci95_high,mean_runtime_sec
all_poisson,restricted,average_in_degree,3.0,PB-SCM-PGF,100,100,100,0,0.046748386742824985,0.09416342268951788,0.009416342268951789,0.02829235589567948,0.06520441758997049,0.02829235589567948,0.06520441758997049,0.536216015999089
all_poisson,extended,dimension,4.0,Proposed DP-BIC,100,100,100,0,0.9854545454545455,0.05963874512777984,0.005963874512777984,0.9737653514095006,0.9971437394995903,0.9737653514095006,0.9971437394995903,0.5138130039992393
all_poisson,extended,dimension,4.0,Greedy-BIC,100,100,100,0,0.7406363636363636,0.22245449154840544,0.022245449154840544,0.6970352832928762,0.7842374439798511,0.6970352832928762,0.7842374439798511,0.36485767100239175
all_poisson,extended,dimension,4.0,Poisson-only DP,100,100,100,0,0.995,0.028574434666294203,0.0028574434666294203,0.9893994108054063,1.0006005891945937,0.9893994108054063,1.0,0.009333902000216719
all_poisson,extended,dimension,4.0,ODS,100,100,100,0,0.8794242424242423,0.1705226616271027,0.01705226616271027,0.8460018007453302,0.9128466841031545,0.8460018007453302,0.9128466841031545,0.44933366099896377
all_poisson,extended,dimension,4.0,PC-RCIT,100,100,100,0,0.09644444444444442,0.1994435456369707,0.01994435456369707,0.05735350949959816,0.13553537938929067,0.05735350949959816,0.13553537938929067,0.5891384110003127
all_poisson,extended,dimension,5.0,Proposed DP-BIC,100,100,100,0,0.9908333333333335,0.03916747259003202,0.003916747259003202,0.9831565087056872,0.9985101579609797,0.9831565087056872,0.9985101579609797,1.7113409120010328
all_poisson,extended,dimension,5.0,Greedy-BIC,100,100,100,0,0.759338666235725,0.23106630600031206,0.023106630600031205,0.7140496702596638,0.8046276622117862,0.7140496702596638,0.8046276622117862,0.7321336480005993
all_poisson,extended,dimension,5.0,Poisson-only DP,100,100,100,0,0.9940833333333333,0.026572196932727454,0.0026572196932727454,0.9888751827345187,0.999291483932148,0.9888751827345187,0.999291483932148,0.02244825400062832
all_poisson,extended,dimension,5.0,ODS,100,100,100,0,0.8759351073762838,0.11734349919985128,0.011734349919985128,0.8529357815331129,0.8989344332194547,0.8529357815331129,0.8989344332194547,0.6637425059993984
all_poisson,extended,dimension,5.0,PC-RCIT,100,100,100,0,0.4092871295371295,0.28869958041132116,0.028869958041132116,0.3527020117765105,0.46587224729774845,0.3527020117765105,0.46587224729774845,1.8263720729996566
