alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,N,rep,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,realized_avg_indegree,parallel_workers,seed,method_seed,runtime_sec,local_score_runtime_sec,search_runtime_sec,n_local_scores_evaluated,score,directed_f1,skeleton_f1,exact_dag,family_accuracy,alpha_rmse_if_exact,alpha_rmse_on_correct_edges,alpha_mape_on_correct_edges_pct,alpha_rmse_on_true_edges,n_correct_directed_edges,n_true_edges,n_est_directed_edges,n_est_undirected_edges,true_families,true_exogenous_params,true_alpha_matrix,selected_families,true_edges,estimated_directed_edges,estimated_undirected_edges
common,d,4,3200,1.5,4.0,3200,0,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,5670637362360280288,0.217064800002845,0.2169766000006348,8.820000221021473e-05,32.0,73220.6100168516,1.0,1.0,1.0,1.0,0.046034384933035,0.046034384933035,13.0068861331921,0.046034384933035,6.0,6.0,6.0,0.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]","Poisson,Poisson,ZIP,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,0,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,4641663288857415079,0.185774899990065,0.1852432000159751,0.0005316999740898,25.0,73220.6100168516,1.0,1.0,1.0,1.0,0.046034384933035,0.046034384933035,13.0068861331921,0.046034384933035,6.0,6.0,6.0,0.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]","Poisson,Poisson,ZIP,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,0,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,12441344515064899291,0.0185657999973045,0.0185217999969609,4.400000034365803e-05,32.0,73220.6100168516,1.0,1.0,1.0,1.0,0.046034384933035,0.046034384933035,13.0068861331921,0.046034384933035,6.0,6.0,6.0,0.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]","Poisson,Poisson,ZIP,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,0,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,4237152050877058857,1.023827800003346,,,,,0.0,1.0,0.0,,,,,,0.0,6.0,0.0,6.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,0--1;0--2;0--3;1--2;1--3;2--3
common,d,4,3200,1.5,4.0,3200,0,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,2072584005247950332,2.2963154000026407,,,,,0.0,0.9090909090909092,0.0,,,,,,0.0,6.0,1.0,4.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,3->0,0--1;0--2;1--2;1--3
common,d,4,3200,1.5,4.0,3200,0,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,945645802410890858,0.0560666999954264,,,,,0.0,0.2857142857142857,0.0,,,,,,0.0,6.0,0.0,1.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,0--3
common,d,4,3200,1.5,4.0,3200,0,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,12,9287036761441287670,7325150538810647629,0.1536075999902095,,,,,1.0,1.0,1.0,,,,,,6.0,6.0,6.0,0.0,"Poisson,Poisson,ZIP,NB","[{""lam"":6.153647695556433},{""lam"":7.125325303708106},{""lam"":9.929170650705323,""rho"":0.7678756169476246},{""p"":0.2650136309274761,""r"":7.623644496298911}]","[[0.0,0.0,0.0,0.0],[0.3697575919783966,0.0,0.0,0.0],[0.8475402330879446,0.3973438850024714,0.0,0.0],[0.6814338575819396,0.37258263464338115,0.18241913607562935,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,1,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,7790928789930410385,0.1612356999976327,0.1611362999974517,9.940000018104912e-05,32.0,43115.226531718654,0.9090909090909092,0.9090909090909092,0.0,1.0,,0.0147487159848864,1.8862427437041955,0.0946464716772145,5.0,6.0,5.0,0.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]","Bernoulli,Bernoulli,NB,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,1,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,4989881332060759244,0.1238348000042606,0.1233938000368652,0.0004409999673953,24.0,43115.226531718654,0.9090909090909092,0.9090909090909092,0.0,1.0,,0.0147487159848864,1.8862427437041955,0.0946464716772145,5.0,6.0,5.0,0.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]","Bernoulli,Bernoulli,NB,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,1,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,6203858501554708562,0.032962099998258,0.032903700004681,5.839999357704073e-05,32.0,43115.226531718654,0.9090909090909092,0.9090909090909092,0.0,1.0,,0.0147487159848864,1.8862427437041955,0.0946464716772145,5.0,6.0,5.0,0.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]","Bernoulli,Bernoulli,NB,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,1,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,14035707926455862047,0.883878900000127,,,,,0.0,0.9090909090909092,0.0,,,,,,0.0,6.0,0.0,5.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,0--1;0--2;1--2;1--3;2--3
common,d,4,3200,1.5,4.0,3200,1,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,4070671513219264464,1.217611999993096,,,,,0.0,0.9090909090909092,0.0,,,,,,0.0,6.0,3.0,2.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,1->0;3->0;3->2,1--2;1--3
common,d,4,3200,1.5,4.0,3200,1,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,15539355794383112600,0.067593300002045,,,,,0.0,0.2857142857142857,0.0,,,,,,0.0,6.0,0.0,1.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,2--3
common,d,4,3200,1.5,4.0,3200,1,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,12,5264105092107750586,16839146738335649082,0.1448780999926384,,,,,1.0,1.0,1.0,,,,,,6.0,6.0,6.0,0.0,"Bernoulli,Bernoulli,NB,NB","[{""p"":0.7728375190411865},{""p"":0.7930871324379924},{""p"":0.4872831266196409,""r"":2.6241261450475273},{""p"":0.46525288648793384,""r"":5.3086681953537544}]","[[0.0,0.0,0.0,0.0],[0.6868411511592888,0.0,0.0,0.0],[0.8365289514432329,0.3434779669913216,0.0,0.0],[0.2294778954271204,0.5071083278301922,0.6306888645170373,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,2,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,12456987580508362932,0.162446500005899,0.1623939999990398,5.250000685919076e-05,32.0,44667.91367324756,1.0,1.0,1.0,0.75,0.0280522274549827,0.0280522274549827,4.527508245544936,0.0280522274549827,6.0,6.0,6.0,0.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]","Bernoulli,Poisson,Bernoulli,Binomial",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,2,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,1741349517844370443,0.1487422999925911,0.1481397000316064,0.0006025999609846,27.0,44667.91367324757,1.0,1.0,1.0,0.75,0.0280522274549827,0.0280522274549827,4.527508245544936,0.0280522274549827,6.0,6.0,6.0,0.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]","Bernoulli,Poisson,Bernoulli,Binomial",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,2,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,16312532732210822019,0.0161093000060645,0.016069300007075,3.9999998989515007e-05,32.0,44685.58586958396,1.0,1.0,1.0,1.0,0.0280522274549827,0.0280522274549827,4.527508245544936,0.0280522274549827,6.0,6.0,6.0,0.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]","Bernoulli,Poisson,Bernoulli,Bernoulli",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,2,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,3073842535116837281,0.7621241000015289,,,,,0.0,0.8,0.0,,,,,,0.0,6.0,0.0,4.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,0--3;1--2;1--3;2--3
common,d,4,3200,1.5,4.0,3200,2,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,14884422141350473707,1.08336310001323,,,,,0.4,0.8,0.0,,,,,,2.0,6.0,4.0,0.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,1->2;2->3;3->0;3->1,
common,d,4,3200,1.5,4.0,3200,2,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,8348294693990545066,0.0719246000080602,,,,,0.0,0.2857142857142857,0.0,,,,,,0.0,6.0,1.0,0.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,2->1,
common,d,4,3200,1.5,4.0,3200,2,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,12,14570562143543575454,2200809178932938279,0.1386435000022174,,,,,0.4,0.8,0.0,,,,,,2.0,6.0,4.0,0.0,"Bernoulli,Poisson,Bernoulli,Bernoulli","[{""p"":0.5412318809761596},{""lam"":6.164286660383775},{""p"":0.5098526326379159},{""p"":0.5931925592928106}]","[[0.0,0.0,0.0,0.0],[0.4818189501390373,0.0,0.0,0.0],[0.21496260562091896,0.31301394804180815,0.0,0.0],[0.6296999667337093,0.3826299234741509,0.6632544958011715,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,0->3;1->2;3->1;3->2,
common,d,4,3200,1.5,4.0,3200,3,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,12680572749082817264,0.2227718000067398,0.2226922999980161,7.950000872369856e-05,32.0,68986.04370895243,1.0,1.0,1.0,1.0,0.0290413806540704,0.0290413806540704,2.70536831422135,0.0290413806540704,6.0,6.0,6.0,0.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]","Poisson,Poisson,NB,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,3,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,17416813864809287885,0.1982991999975638,0.1977599000092595,0.0005392999883042,26.0,68986.04370895243,1.0,1.0,1.0,1.0,0.0290413806540704,0.0290413806540704,2.70536831422135,0.0290413806540704,6.0,6.0,6.0,0.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]","Poisson,Poisson,NB,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,3,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,4333467232346206600,0.0211317999928724,0.0210833000019192,4.849999095313251e-05,32.0,68986.04370895243,1.0,1.0,1.0,1.0,0.0290413806540704,0.0290413806540704,2.70536831422135,0.0290413806540704,6.0,6.0,6.0,0.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]","Poisson,Poisson,NB,NB",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,3,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,1632632905540159652,1.0480485999869416,,,,,0.0,1.0,0.0,,,,,,0.0,6.0,0.0,6.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,0--1;0--2;0--3;1--2;1--3;2--3
common,d,4,3200,1.5,4.0,3200,3,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,13915453257129766183,0.7735052000061842,,,,,0.5,0.5,0.0,,,,,,2.0,6.0,2.0,0.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->3,
common,d,4,3200,1.5,4.0,3200,3,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,14809238163049557223,0.0536433999950531,,,,,0.0,0.0,0.0,,,,,,0.0,6.0,0.0,0.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,
common,d,4,3200,1.5,4.0,3200,3,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,12,9736479805326647273,7780081750851718415,0.3001685999915935,,,,,1.0,1.0,1.0,,,,,,6.0,6.0,6.0,0.0,"Poisson,Poisson,NB,NB","[{""lam"":6.834955370928235},{""lam"":3.0571477835907928},{""p"":0.44518988904092893,""r"":3.8778373026430417},{""p"":0.4655262969370898,""r"":4.436841372863232}]","[[0.0,0.0,0.0,0.0],[0.7898654383556688,0.0,0.0,0.0],[0.37120456178229994,0.6468318804775541,0.0,0.0],[0.4382316808064286,0.8434799521947435,0.5369582674121058,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,4,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,12,2242092427865750188,15077241553875584585,0.5263674999878276,0.5261911999987205,0.000176299989107,32.0,59144.58059478694,1.0,1.0,1.0,1.0,0.0332618905824663,0.0332618905824663,6.128038346648295,0.0332618905824663,6.0,6.0,6.0,0.0,"Geom,Bernoulli,Geom,Bernoulli","[{""mean"":3.1006091947992296,""p"":0.24386620438453196},{""p"":0.6802149223692285},{""mean"":8.51634110811229,""p"":0.10508240390285517},{""p"":0.6219561745699049}]","[[0.0,0.0,0.0,0.0],[0.32164036017107667,0.0,0.0,0.0],[0.1881666529941496,0.7179575868095173,0.0,0.0],[0.3118868305469573,0.29013077917186336,0.7613548288384808,0.0]]","Geom,Bernoulli,Geom,Bernoulli",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,4,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,12,2242092427865750188,3256377984932142937,0.3245313999941572,0.3237115999800153,0.0008198000141419,25.0,59144.58059478695,1.0,1.0,1.0,1.0,0.0332618905824663,0.0332618905824663,6.128038346648295,0.0332618905824663,6.0,6.0,6.0,0.0,"Geom,Bernoulli,Geom,Bernoulli","[{""mean"":3.1006091947992296,""p"":0.24386620438453196},{""p"":0.6802149223692285},{""mean"":8.51634110811229,""p"":0.10508240390285517},{""p"":0.6219561745699049}]","[[0.0,0.0,0.0,0.0],[0.32164036017107667,0.0,0.0,0.0],[0.1881666529941496,0.7179575868095173,0.0,0.0],[0.3118868305469573,0.29013077917186336,0.7613548288384808,0.0]]","Geom,Bernoulli,Geom,Bernoulli",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,4,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,12,2242092427865750188,15571135220453309405,0.3805327000009129,0.3804773000010755,5.539999983739108e-05,32.0,59144.58059478694,1.0,1.0,1.0,1.0,0.0332618905824663,0.0332618905824663,6.128038346648295,0.0332618905824663,6.0,6.0,6.0,0.0,"Geom,Bernoulli,Geom,Bernoulli","[{""mean"":3.1006091947992296,""p"":0.24386620438453196},{""p"":0.6802149223692285},{""mean"":8.51634110811229,""p"":0.10508240390285517},{""p"":0.6219561745699049}]","[[0.0,0.0,0.0,0.0],[0.32164036017107667,0.0,0.0,0.0],[0.1881666529941496,0.7179575868095173,0.0,0.0],[0.3118868305469573,0.29013077917186336,0.7613548288384808,0.0]]","Geom,Bernoulli,Geom,Bernoulli",0->1;0->2;0->3;1->2;1->3;2->3,0->1;0->2;0->3;1->2;1->3;2->3,
common,d,4,3200,1.5,4.0,3200,4,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,12,2242092427865750188,14113668570488127192,0.8197900999948615,,,,,0.0,0.9090909090909092,0.0,,,,,,0.0,6.0,0.0,5.0,"Geom,Bernoulli,Geom,Bernoulli","[{""mean"":3.1006091947992296,""p"":0.24386620438453196},{""p"":0.6802149223692285},{""mean"":8.51634110811229,""p"":0.10508240390285517},{""p"":0.6219561745699049}]","[[0.0,0.0,0.0,0.0],[0.32164036017107667,0.0,0.0,0.0],[0.1881666529941496,0.7179575868095173,0.0,0.0],[0.3118868305469573,0.29013077917186336,0.7613548288384808,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,0--1;0--2;0--3;1--3;2--3
common,d,4,3200,1.5,4.0,3200,4,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,12,2242092427865750188,12466150713334764808,0.0147657000052277,,,,,0.0,0.0,0.0,,,,,,0.0,6.0,0.0,0.0,"Geom,Bernoulli,Geom,Bernoulli","[{""mean"":3.1006091947992296,""p"":0.24386620438453196},{""p"":0.6802149223692285},{""mean"":8.51634110811229,""p"":0.10508240390285517},{""p"":0.6219561745699049}]","[[0.0,0.0,0.0,0.0],[0.32164036017107667,0.0,0.0,0.0],[0.1881666529941496,0.7179575868095173,0.0,0.0],[0.3118868305469573,0.29013077917186336,0.7613548288384808,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,,
common,d,4,3200,1.5,4.0,3200,4,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,12,2242092427865750188,381488609494857033,0.0757690999889746,,,,,0.25,0.8,0.0,,,,,,1.0,6.0,2.0,2.0,"Geom,Bernoulli,Geom,Bernoulli","[{""mean"":3.1006091947992296,""p"":0.24386620438453196},{""p"":0.6802149223692285},{""mean"":8.51634110811229,""p"":0.10508240390285517},{""p"":0.6219561745699049}]","[[0.0,0.0,0.0,0.0],[0.32164036017107667,0.0,0.0,0.0],[0.1881666529941496,0.7179575868095173,0.0,0.0],[0.3118868305469573,0.29013077917186336,0.7613548288384808,0.0]]",,0->1;0->2;0->3;1->2;1->3;2->3,1->2;3->2,0--1;1--3
