dataset,unit,season,n,estimator,child,child_index,parent_set,parent_mask,family,bic,loglik,alpha,params,parameter_count,success,status,nit,nfev,starts,moment_loglik,loglik_improvement,runtime_sec,diagnostics
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,,0,Poisson,41202.824019440355,-20596.814904225153,[],"{""lam"": 4.732926829268293}",1,True,analytic_mle,0,1,0,-20596.814904225153,0.0,0.0012553000124171376,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,,0,NB,41212.03535746377,-20596.82346774184,[],"{""p"": 0.9999900000003615, ""r"": 473288.1125302776}",2,True,optimizer_converged_lbfgsb,2,20,2,-20596.823467742663,8.221832104027271e-10,0.06493079999927431,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 20596.82346774184, ""jac"": [0.009458744115818457, -0.0163709032773781], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 9, ""nit"": 1, ""status"": 0, ""success"": true, ""x"": [13.067459599437528, 11.512915501072372]}, {""fun"": 20596.82346774184, ""jac"": [0.009458744115818457, -0.0163709032773781], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 9, ""nit"": 1, ""status"": 0, ""success"": true, ""x"": [13.067459599437528, 11.512915501072372]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,,0,ZIP,41212.018239883924,-20596.814908951917,[],"{""lam"": 4.732926829268294, ""rho"": 1.0000000000000007e-09}",2,True,optimizer_converged_lbfgsb,0,8,2,-20596.814908951917,0.0,0.011811999953351915,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 20596.814908951917, ""jac"": [0.0, 0.0], ""message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""method"": ""L-BFGS-B"", ""nfev"": 3, ""nit"": 0, ""status"": 0, ""success"": true, ""x"": [1.5545437911106077, -20.72326583594641]}, {""fun"": 20596.814908951917, ""jac"": [0.0, 0.0], ""message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""method"": ""L-BFGS-B"", ""nfev"": 3, ""nit"": 0, ""status"": 0, ""success"": true, ""x"": [1.5545437911106077, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,,0,Geom,52228.99107874782,-26109.898433878887,[],"{""p"": 0.17443097213358857}",1,True,analytic_mle,0,1,0,-26109.898433878887,0.0,0.001039499999023974,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,,0,Binomial,41037.490966086036,-20514.148377547994,[],"{""n"": 27, ""p"": 0.17529358626919603}",1,True,analytic_mle,0,1,0,-20514.148377547994,0.0,0.005391500017140061,"{""binomial_discrete_residual_mean"": 4.732926829268293, ""binomial_discrete_residual_variance"": 3.909159726353361, ""binomial_h_extension_used"": false, ""binomial_n_candidates"": 1, ""binomial_n_max"": 27, ""binomial_n_min"": 27, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 1, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,,0,Bernoulli,inf,-inf,[],{},1,False,infeasible_root_support,0,0,0,-inf,0.0,0.00022270000772550702,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""analytic_root"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,FTA,2,Poisson,35620.39092530841,-17801.001251664162,[0.4547873885397011],"{""lam"": 2.132689204449947}",2,True,poisson_convex_mle,15,21,2,-17801.08549518214,0.08424351797657437,0.05257289996370673,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17801.001251664162, ""jac"": [5.760126937459642e-05, 0.00028185793704316175], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 6, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [2.132689204449947, 0.4547873885397011]}, {""fun"": 17801.001251666297, ""jac"": [-3.867195700313353e-05, 0.010415650680462019], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 13, ""nit"": 11, ""status"": 0, ""success"": true, ""x"": [2.132687352928243, 0.4547877906438262]}], ""poisson_canonical_agreement_abs"": 0.0, ""solver_path"": ""poisson_convex"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,FTA,2,NB,35629.61400633646,-17801.01568668316,[0.45478894384425084],"{""p"": 0.9999916147674842, ""r"": 254335.58248209857}",3,True,optimizer_converged_lbfgsb,14,74,2,-17801.102634263803,0.08694758064302732,0.26569180004298687,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17801.0185215129, ""jac"": [-0.0010913936427019754, -0.018917488231636914, -0.005456967759126033], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 32, ""nit"": 6, ""status"": 0, ""success"": true, ""x"": [0.45478942782921306, 12.267103368455476, 11.50972480831755]}, {""fun"": 17801.01568668316, ""jac"": [-0.0029103830472052674, -0.0032741806554756193, -0.010913935518252066], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 40, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.45478894384425084, 12.446409864870386, 11.689030047836983]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,FTA,2,ZIP,35629.58514419971,-17801.001255614785,[0.4547873714808029],"{""lam"": 2.1326892561696162, ""rho"": 1.0000000000000007e-09}",3,True,optimizer_converged_lbfgsb,13,70,2,-17801.085499098925,0.08424348413973348,0.09793089999584481,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 17801.00125561484, ""jac"": [-0.0003637978809006584, -0.0010913936366435237, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 24, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [0.4547874294305984, 0.7573835429865766, -20.72326583594641]}, {""fun"": 17801.001255614785, ""jac"": [0.0, 0.0, 0.0], ""message"": ""CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL"", ""method"": ""L-BFGS-B"", ""nfev"": 44, ""nit"": 9, ""status"": 0, ""success"": true, ""x"": [0.4547873714808029, 0.7573837449426715, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2018-19,9840,optimization,FOUL,0,FTA,2,Geom,38389.6168712249,-19185.614224622404,[0.6534636291145851],"{""p"": 0.5008108660377125}",2,True,optimizer_converged_lbfgsb,16,65,2,-20186.8066179519,1001.1923933294966,0.09826439997414127,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 19185.614224624787, ""jac"": [-0.013460521518603458, -0.00036379788071133184], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 30, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.6534633335251089, 0.003242561810096469]}, {""fun"": 19185.614224622404, ""jac"": [-0.0003637978788811745, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 33, ""nit"": 8, ""status"": 0, ""success"": true, ""x"": [0.6534636291145851, 0.0032434669943072693]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
