season,game_id,period,team_id,FOUL,FTA,FTM,SHOT_FOUL_DRAWN,PERS_FOUL_DRAWN,MISS_FT,LOOSE_BALL_FOUL_DRAWN
2016-17,21600193,3,1610612752,4,1,1,1,1,0,2
2016-17,21600193,4,1610612737,5,3,3,1,4,0,0
2016-17,21600193,4,1610612752,6,8,6,2,4,2,0
2016-17,21600194,1,1610612751,4,5,4,2,2,1,0
2016-17,21600194,1,1610612757,5,4,2,3,2,2,0
2016-17,21600194,2,1610612751,6,4,4,3,2,0,1
2016-17,21600194,2,1610612757,2,0,0,0,1,0,1
2016-17,21600194,3,1610612751,4,4,4,2,2,0,0
2016-17,21600194,3,1610612757,4,7,4,2,1,3,1
2016-17,21600194,4,1610612751,11,18,13,7,3,5,1
2016-17,21600194,4,1610612757,7,10,10,5,2,0,0
2016-17,21600195,1,1610612754,1,2,1,1,0,1,0
2016-17,21600195,1,1610612760,2,0,0,0,2,0,0
2016-17,21600195,2,1610612754,4,8,8,4,0,0,0
2016-17,21600195,2,1610612760,5,6,3,4,1,3,0
2016-17,21600195,3,1610612754,3,2,1,1,2,1,0
2016-17,21600195,3,1610612760,6,8,7,4,0,1,2
2016-17,21600195,4,1610612754,9,14,11,7,2,3,0
2016-17,21600195,4,1610612760,5,4,3,1,4,1,0
2016-17,21600196,1,1610612758,7,11,8,6,1,3,0
2016-17,21600196,1,1610612761,4,5,5,3,1,0,0
2016-17,21600196,2,1610612758,2,3,3,2,0,0,0
2016-17,21600196,2,1610612761,7,11,10,5,2,1,0
2016-17,21600196,3,1610612758,5,5,3,2,3,2,0
2016-17,21600196,3,1610612761,1,0,0,0,1,0,0
2016-17,21600196,4,1610612758,6,6,5,3,1,1,2
2016-17,21600196,4,1610612761,4,8,7,3,0,1,1
2016-17,21600197,1,1610612743,4,4,2,2,2,2,0
2016-17,21600197,1,1610612762,3,6,4,3,0,2,0
2016-17,21600197,2,1610612743,4,6,1,1,1,5,0
2016-17,21600197,2,1610612762,1,2,2,1,0,0,0
2016-17,21600197,3,1610612743,7,9,4,4,2,5,1
2016-17,21600197,3,1610612762,5,2,1,0,4,1,1
2016-17,21600197,4,1610612743,7,11,6,5,2,5,0
2016-17,21600197,4,1610612762,9,13,11,6,3,2,0
2016-17,21600198,1,1610612741,6,11,8,5,1,3,0
2016-17,21600198,1,1610612747,1,2,2,1,0,0,0
2016-17,21600198,2,1610612741,3,8,5,3,0,3,0
2016-17,21600198,2,1610612747,5,7,5,3,2,2,0
2016-17,21600198,3,1610612741,3,4,4,2,1,0,0
2016-17,21600198,3,1610612747,6,10,7,5,0,3,1
2016-17,21600198,4,1610612741,4,5,3,2,2,2,0
2016-17,21600198,4,1610612747,2,2,1,1,1,1,0
2016-17,21600199,1,1610612748,5,5,3,3,1,2,1
2016-17,21600199,1,1610612755,3,4,4,2,1,0,0
2016-17,21600199,2,1610612748,7,11,6,5,1,5,0
2016-17,21600199,2,1610612755,6,5,2,2,3,3,1
2016-17,21600199,3,1610612748,9,10,8,7,2,2,0
2016-17,21600199,3,1610612755,4,3,3,2,2,0,0
2016-17,21600199,4,1610612748,3,2,2,1,2,0,0
2016-17,21600199,4,1610612755,8,8,7,1,6,1,1
2016-17,21600200,1,1610612756,3,5,4,2,1,1,0
2016-17,21600200,1,1610612764,4,7,6,3,1,1,0
2016-17,21600200,2,1610612756,4,2,1,1,3,1,0
2016-17,21600200,2,1610612764,4,4,1,2,1,3,1
2016-17,21600200,3,1610612756,4,3,3,2,2,0,0
2016-17,21600200,3,1610612764,6,10,6,4,2,4,0
2016-17,21600200,4,1610612756,4,5,4,2,2,1,0
2016-17,21600200,4,1610612764,8,13,9,4,4,4,0
2016-17,21600201,1,1610612763,4,6,4,3,1,2,0
2016-17,21600201,1,1610612766,4,7,4,3,1,3,0
2016-17,21600201,2,1610612763,3,5,5,2,0,0,1
2016-17,21600201,2,1610612766,6,8,6,5,1,2,0
2016-17,21600201,3,1610612763,3,4,3,2,1,1,0
2016-17,21600201,3,1610612766,5,8,5,4,0,3,1
2016-17,21600201,4,1610612763,2,2,1,0,2,1,0
2016-17,21600201,4,1610612766,8,10,6,2,5,4,1
2016-17,21600202,1,1610612744,6,7,6,3,1,1,2
2016-17,21600202,1,1610612754,3,0,0,0,3,0,0
2016-17,21600202,2,1610612744,3,4,4,2,1,0,0
2016-17,21600202,2,1610612754,3,5,5,3,0,0,0
2016-17,21600202,3,1610612744,9,14,11,4,4,3,1
2016-17,21600202,3,1610612754,5,4,4,2,3,0,0
2016-17,21600202,4,1610612744,5,7,6,4,1,1,0
2016-17,21600202,4,1610612754,3,3,2,2,1,1,0
2016-17,21600203,1,1610612745,1,0,0,0,1,0,0
2016-17,21600203,1,1610612765,3,3,2,2,1,1,0
2016-17,21600203,2,1610612745,5,10,8,4,1,2,0
2016-17,21600203,2,1610612765,5,8,8,3,2,0,0
2016-17,21600203,3,1610612745,5,6,6,3,2,0,0
2016-17,21600203,3,1610612765,4,9,6,3,0,3,0
2016-17,21600203,4,1610612745,6,11,5,2,4,6,0
2016-17,21600203,4,1610612765,4,4,1,1,3,3,0
2016-17,21600204,1,1610612749,2,4,2,2,0,2,0
2016-17,21600204,1,1610612753,4,4,3,2,2,1,0
2016-17,21600204,2,1610612749,5,8,8,4,1,0,0
2016-17,21600204,2,1610612753,6,6,4,1,3,2,2
2016-17,21600204,3,1610612749,1,1,1,0,1,0,0
2016-17,21600204,3,1610612753,7,10,7,3,4,3,0
2016-17,21600204,4,1610612749,6,8,4,3,2,4,1
2016-17,21600204,4,1610612753,4,4,4,2,1,0,1
2016-17,21600205,1,1610612738,3,2,2,1,1,0,1
2016-17,21600205,1,1610612750,6,7,3,3,2,4,1
2016-17,21600205,2,1610612738,2,0,0,0,2,0,0
2016-17,21600205,2,1610612750,5,7,5,4,0,2,1
2016-17,21600205,3,1610612738,1,2,2,1,0,0,0
2016-17,21600205,3,1610612750,7,10,8,4,2,2,1
2016-17,21600205,4,1610612738,8,10,7,2,5,3,1
2016-17,21600205,4,1610612750,3,1,1,1,2,0,0
2016-17,21600206,1,1610612742,1,0,0,0,1,0,0
2016-17,21600206,1,1610612759,5,4,4,2,3,0,0
2016-17,21600206,2,1610612742,5,8,6,4,1,2,0
2016-17,21600206,2,1610612759,5,6,3,3,2,3,0
2016-17,21600206,3,1610612742,6,6,5,1,5,1,0
2016-17,21600206,3,1610612759,5,5,3,3,2,2,0
2016-17,21600206,4,1610612742,5,6,2,3,1,4,1
2016-17,21600206,4,1610612759,6,10,8,3,3,2,0
2016-17,21600207,1,1610612746,4,4,2,2,2,2,0
2016-17,21600207,1,1610612761,4,5,5,3,0,0,1
2016-17,21600207,2,1610612746,5,7,7,4,1,0,0
2016-17,21600207,2,1610612761,6,6,6,2,3,0,1
2016-17,21600207,3,1610612746,12,18,16,3,8,2,1
2016-17,21600207,3,1610612761,6,8,4,2,4,4,0
2016-17,21600207,4,1610612746,9,13,10,5,3,3,1
2016-17,21600207,4,1610612761,8,13,12,7,1,1,0
2016-17,21600208,1,1610612752,5,5,5,3,2,0,0
2016-17,21600208,1,1610612757,6,6,5,1,4,1,1
2016-17,21600208,2,1610612752,2,2,2,1,1,0,0
2016-17,21600208,2,1610612757,4,5,4,2,1,1,0
2016-17,21600208,3,1610612752,4,1,1,1,1,0,2
2016-17,21600208,3,1610612757,6,9,6,3,2,3,1
2016-17,21600208,4,1610612752,1,0,0,0,1,0,0
2016-17,21600208,4,1610612757,4,6,6,3,1,0,0
2016-17,21600209,1,1610612737,4,2,1,1,2,1,1
2016-17,21600209,1,1610612740,4,2,2,2,2,0,0
2016-17,21600209,2,1610612737,5,6,4,3,2,2,0
2016-17,21600209,2,1610612740,4,5,4,3,1,1,0
2016-17,21600209,3,1610612737,4,2,1,1,3,1,0
2016-17,21600209,3,1610612740,4,4,4,2,2,0,0
2016-17,21600209,4,1610612737,3,0,0,0,3,0,0
2016-17,21600209,4,1610612740,2,1,1,1,1,0,0
2016-17,21600210,1,1610612741,2,2,1,1,1,1,0
2016-17,21600210,1,1610612743,2,2,1,1,1,1,0
2016-17,21600210,2,1610612741,4,2,2,2,1,0,1
2016-17,21600210,2,1610612743,6,5,5,4,1,0,1
2016-17,21600210,3,1610612741,4,6,6,3,1,0,0
2016-17,21600210,3,1610612743,3,2,2,1,1,0,1
2016-17,21600210,4,1610612741,4,8,6,3,1,2,0
2016-17,21600210,4,1610612743,7,8,6,3,4,2,0
2016-17,21600211,1,1610612747,3,3,2,2,1,1,0
2016-17,21600211,1,1610612760,4,2,2,1,1,0,2
2016-17,21600211,2,1610612747,1,2,0,0,0,2,0
2016-17,21600211,2,1610612760,5,4,2,3,2,2,0
2016-17,21600211,3,1610612747,5,6,6,3,2,0,0
2016-17,21600211,3,1610612760,4,3,3,2,2,0,0
2016-17,21600211,4,1610612747,3,5,5,3,0,0,0
2016-17,21600211,4,1610612760,2,2,1,1,1,1,0
2016-17,21600212,1,1610612755,5,2,2,1,3,0,1
2016-17,21600212,1,1610612763,5,5,4,3,2,1,0
2016-17,21600212,2,1610612755,5,4,2,3,1,2,1
2016-17,21600212,2,1610612763,6,7,6,3,2,1,1
2016-17,21600212,3,1610612755,5,4,4,2,2,0,1
2016-17,21600212,3,1610612763,3,2,1,1,0,1,2
2016-17,21600212,4,1610612755,5,6,3,3,2,3,0
2016-17,21600212,4,1610612763,7,4,2,2,3,2,1
2016-17,21600213,1,1610612759,5,9,9,4,1,0,0
2016-17,21600213,1,1610612766,3,0,0,0,3,0,0
2016-17,21600213,2,1610612759,2,2,2,1,1,0,0
2016-17,21600213,2,1610612766,3,4,4,3,0,0,0
2016-17,21600213,3,1610612759,4,1,0,1,3,1,0
2016-17,21600213,3,1610612766,6,7,4,3,3,3,0
2016-17,21600213,4,1610612759,4,8,7,2,2,1,0
2016-17,21600213,4,1610612766,6,7,5,3,3,2,0
2016-17,21600214,1,1610612753,5,5,5,2,3,0,0
2016-17,21600214,1,1610612756,2,5,4,2,0,1,0
2016-17,21600214,2,1610612753,4,6,1,2,0,5,0
2016-17,21600214,2,1610612756,0,0,0,0,0,0,0
2016-17,21600214,3,1610612753,2,4,3,2,0,1,0
2016-17,21600214,3,1610612756,5,4,3,1,4,1,0
2016-17,21600214,4,1610612753,7,8,5,3,3,3,1
2016-17,21600214,4,1610612756,7,13,10,5,2,3,0
2016-17,21600215,1,1610612739,7,8,6,3,3,2,1
2016-17,21600215,1,1610612757,5,6,6,3,2,0,0
2016-17,21600215,2,1610612739,6,7,5,4,0,2,2
2016-17,21600215,2,1610612757,4,2,2,1,2,0,0
2016-17,21600215,3,1610612739,5,8,7,4,1,1,0
2016-17,21600215,3,1610612757,4,8,7,3,0,1,1
2016-17,21600215,4,1610612739,5,4,2,3,1,2,1
2016-17,21600215,4,1610612757,3,3,3,2,1,0,0
2016-17,21600216,1,1610612737,4,3,3,2,1,0,1
2016-17,21600216,1,1610612754,0,0,0,0,0,0,0
2016-17,21600216,2,1610612737,4,6,4,4,0,2,0
2016-17,21600216,2,1610612754,5,6,3,3,2,3,0
2016-17,21600216,3,1610612737,5,6,5,2,3,1,0
2016-17,21600216,3,1610612754,4,3,2,2,1,1,1
2016-17,21600216,4,1610612737,5,7,7,3,2,0,0
2016-17,21600216,4,1610612754,7,5,5,2,5,0,0
2016-17,21600217,1,1610612738,5,4,3,3,2,1,0
2016-17,21600217,1,1610612751,4,2,2,1,2,0,1
2016-17,21600217,2,1610612738,0,0,0,0,0,0,0
2016-17,21600217,2,1610612751,5,5,2,3,1,3,1
2016-17,21600217,3,1610612738,3,2,2,0,3,0,0
2016-17,21600217,3,1610612751,4,6,3,3,1,3,0
2016-17,21600217,4,1610612738,2,2,1,1,0,1,0
2016-17,21600217,4,1610612751,6,9,7,5,1,2,0
2016-17,21600218,1,1610612748,7,11,7,4,3,4,0
2016-17,21600218,1,1610612765,5,6,3,4,1,3,0
2016-17,21600218,2,1610612748,2,4,4,2,0,0,0
2016-17,21600218,2,1610612765,6,8,8,3,2,0,1
2016-17,21600218,3,1610612748,4,6,6,3,1,0,0
2016-17,21600218,3,1610612765,4,6,6,2,2,0,0
2016-17,21600218,4,1610612748,5,9,6,4,1,3,0
2016-17,21600218,4,1610612765,4,5,4,3,1,1,0
2016-17,21600219,1,1610612745,1,2,2,1,0,0,0
2016-17,21600219,1,1610612761,4,4,4,2,2,0,0
2016-17,21600219,2,1610612745,1,0,0,0,1,0,0
2016-17,21600219,2,1610612761,5,7,5,2,3,2,0
2016-17,21600219,3,1610612745,5,8,8,3,2,0,0
2016-17,21600219,3,1610612761,6,6,4,1,5,2,0
2016-17,21600219,4,1610612745,3,2,2,1,0,0,2
2016-17,21600219,4,1610612761,5,4,4,1,4,0,0
2016-17,21600220,1,1610612742,4,4,3,2,2,1,0
2016-17,21600220,1,1610612746,6,8,5,4,2,3,0
2016-17,21600220,2,1610612742,2,1,1,0,2,0,0
2016-17,21600220,2,1610612746,6,7,4,2,4,3,0
2016-17,21600220,3,1610612742,4,7,7,3,1,0,0
2016-17,21600220,3,1610612746,5,6,5,2,2,1,0
2016-17,21600220,4,1610612742,6,6,6,3,3,0,0
2016-17,21600220,4,1610612746,6,10,9,3,3,1,0
2016-17,21600221,1,1610612743,6,10,7,5,1,3,0
2016-17,21600221,1,1610612762,3,3,2,3,0,1,0
2016-17,21600221,2,1610612743,5,5,3,2,1,2,2
2016-17,21600221,2,1610612762,3,4,3,2,0,1,1
2016-17,21600221,3,1610612743,5,8,3,3,1,5,1
2016-17,21600221,3,1610612762,9,13,9,2,5,4,2
2016-17,21600221,4,1610612743,7,8,5,1,4,3,2
2016-17,21600221,4,1610612762,6,11,8,5,0,3,1
2016-17,21600222,1,1610612740,5,7,6,4,1,1,0
2016-17,21600222,1,1610612750,9,14,12,7,2,2,0
2016-17,21600222,2,1610612740,3,4,3,2,0,1,1
2016-17,21600222,2,1610612750,3,5,5,3,0,0,0
2016-17,21600222,3,1610612740,5,6,5,4,1,1,0
2016-17,21600222,3,1610612750,2,4,3,2,0,1,0
2016-17,21600222,4,1610612740,3,6,4,3,0,2,0
2016-17,21600222,4,1610612750,7,10,7,4,3,3,0
2016-17,21600223,1,1610612744,8,11,5,4,3,6,1
2016-17,21600223,1,1610612747,6,9,7,3,3,2,0
2016-17,21600223,2,1610612744,6,9,6,6,0,3,0
2016-17,21600223,2,1610612747,3,4,4,2,1,0,0
2016-17,21600223,3,1610612744,4,6,5,3,1,1,0
2016-17,21600223,3,1610612747,5,4,3,1,4,1,0
2016-17,21600223,4,1610612744,6,9,8,5,1,1,0
2016-17,21600223,4,1610612747,5,5,4,2,3,1,0
2016-17,21600224,1,1610612758,5,7,7,4,1,0,0
2016-17,21600224,1,1610612760,4,8,8,4,0,0,0
2016-17,21600224,2,1610612758,5,4,3,2,3,1,0
2016-17,21600224,2,1610612760,8,14,9,6,1,5,1
2016-17,21600224,3,1610612758,4,1,1,1,3,0,0
2016-17,21600224,3,1610612760,1,2,2,1,0,0,0
2016-17,21600224,4,1610612758,5,5,5,2,2,0,1
2016-17,21600224,4,1610612760,10,14,11,7,2,3,0
2016-17,21600225,1,1610612738,2,4,3,2,0,1,0
2016-17,21600225,1,1610612759,1,0,0,0,1,0,0
2016-17,21600225,2,1610612738,2,3,2,2,0,1,0
2016-17,21600225,2,1610612759,7,10,7,4,2,3,1
2016-17,21600225,3,1610612738,2,0,0,0,2,0,0
2016-17,21600225,3,1610612759,5,5,5,3,2,0,0
2016-17,21600225,4,1610612738,4,2,2,2,2,0,0
2016-17,21600225,4,1610612759,7,10,10,2,5,0,0
2016-17,21600226,1,1610612753,2,4,3,2,0,1,0
2016-17,21600226,1,1610612764,3,2,1,1,2,1,0
2016-17,21600226,2,1610612753,4,6,2,3,1,4,0
2016-17,21600226,2,1610612764,4,2,2,1,1,0,2
2016-17,21600226,3,1610612753,5,7,6,4,1,1,0
2016-17,21600226,3,1610612764,3,2,1,1,2,1,0
2016-17,21600226,4,1610612753,5,3,3,1,4,0,0
2016-17,21600226,4,1610612764,8,4,4,1,4,0,0
2016-17,21600227,1,1610612739,5,9,8,4,1,1,0
2016-17,21600227,1,1610612742,1,0,0,0,1,0,0
2016-17,21600227,2,1610612739,6,9,9,4,2,0,0
2016-17,21600227,2,1610612742,6,4,3,3,3,1,0
2016-17,21600227,3,1610612739,5,2,1,0,5,1,0
2016-17,21600227,3,1610612742,2,0,0,0,1,0,1
2016-17,21600227,4,1610612739,4,4,4,3,0,0,1
2016-17,21600227,4,1610612742,6,8,5,2,4,3,0
2016-17,21600228,1,1610612752,5,6,5,2,2,1,1
2016-17,21600228,1,1610612766,4,2,1,2,2,1,0
2016-17,21600228,2,1610612752,3,2,2,1,2,0,0
2016-17,21600228,2,1610612766,6,10,6,5,1,4,0
2016-17,21600228,3,1610612752,4,5,5,3,1,0,0
2016-17,21600228,3,1610612766,4,7,4,3,1,3,0
2016-17,21600228,4,1610612752,1,0,0,0,1,0,0
2016-17,21600228,4,1610612766,4,7,5,4,0,2,0
2016-17,21600229,1,1610612741,4,4,2,2,2,2,0
2016-17,21600229,1,1610612755,1,2,2,1,0,0,0
2016-17,21600229,2,1610612741,10,16,12,6,4,4,0
2016-17,21600229,2,1610612755,3,4,3,1,2,1,0
2016-17,21600229,3,1610612741,3,5,5,3,0,0,0
2016-17,21600229,3,1610612755,4,4,3,2,2,1,0
2016-17,21600229,4,1610612741,1,1,0,1,0,1,0
2016-17,21600229,4,1610612755,7,12,10,6,1,2,0
2016-17,21600230,1,1610612746,5,3,3,2,3,0,0
2016-17,21600230,1,1610612765,2,2,2,1,1,0,0
2016-17,21600230,2,1610612746,7,11,9,5,1,2,1
2016-17,21600230,2,1610612765,3,0,0,0,2,0,1
2016-17,21600230,3,1610612746,5,6,5,2,2,1,0
2016-17,21600230,3,1610612765,3,2,0,1,2,2,0
2016-17,21600230,4,1610612746,5,6,3,3,1,3,1
2016-17,21600230,4,1610612765,4,3,3,1,2,0,1
2016-17,21600231,1,1610612737,3,4,4,2,0,0,1
2016-17,21600231,1,1610612762,2,4,4,2,0,0,0
2016-17,21600231,2,1610612737,5,4,1,2,1,3,2
2016-17,21600231,2,1610612762,4,6,5,3,1,1,0
2016-17,21600231,3,1610612737,2,4,3,2,0,1,0
2016-17,21600231,3,1610612762,3,2,2,1,1,0,1
2016-17,21600231,4,1610612737,3,0,0,0,3,0,0
2016-17,21600231,4,1610612762,5,6,4,3,2,2,0
2016-17,21600232,1,1610612749,3,2,1,1,2,1,0
2016-17,21600232,1,1610612761,3,3,3,1,0,0,2
2016-17,21600232,2,1610612749,2,0,0,0,2,0,0
2016-17,21600232,2,1610612761,4,3,3,2,1,0,1
2016-17,21600232,3,1610612749,4,3,1,1,3,2,0
2016-17,21600232,3,1610612761,8,11,7,6,1,4,1
2016-17,21600232,4,1610612749,6,7,5,2,2,2,2
2016-17,21600232,4,1610612761,3,2,2,0,3,0,0
2016-17,21600233,1,1610612748,6,7,5,3,2,2,1
2016-17,21600233,1,1610612763,5,7,7,4,1,0,0
2016-17,21600233,2,1610612748,4,7,4,3,0,3,1
2016-17,21600233,2,1610612763,4,0,0,0,3,0,1
2016-17,21600233,3,1610612748,0,0,0,0,0,0,0
2016-17,21600233,3,1610612763,6,5,3,2,3,2,1
2016-17,21600233,4,1610612748,4,4,3,2,2,1,0
2016-17,21600233,4,1610612763,6,11,9,3,1,2,2
2016-17,21600234,1,1610612751,3,1,0,1,2,1,0
2016-17,21600234,1,1610612754,2,3,3,1,1,0,0
2016-17,21600234,2,1610612751,3,6,4,2,1,2,0
2016-17,21600234,2,1610612754,4,3,2,2,1,1,1
2016-17,21600234,3,1610612751,4,5,3,2,2,2,0
2016-17,21600234,3,1610612754,3,4,4,2,1,0,0
2016-17,21600234,4,1610612751,8,11,7,7,0,4,1
2016-17,21600234,4,1610612754,5,6,2,2,3,4,0
2016-17,21600235,1,1610612743,4,5,4,3,1,1,0
2016-17,21600235,1,1610612760,2,2,1,1,1,1,0
2016-17,21600235,2,1610612743,6,7,6,3,1,1,2
2016-17,21600235,2,1610612760,4,6,5,4,0,1,0
2016-17,21600235,3,1610612743,3,4,2,2,0,2,1
2016-17,21600235,3,1610612760,2,2,1,1,1,1,0
2016-17,21600235,4,1610612743,6,9,8,3,2,1,1
2016-17,21600235,4,1610612760,6,9,8,2,3,1,1
2016-17,21600236,1,1610612750,5,5,5,0,4,0,0
2016-17,21600236,1,1610612756,3,2,2,0,3,0,0
2016-17,21600236,2,1610612750,7,10,9,4,3,1,0
2016-17,21600236,2,1610612756,6,8,7,2,4,1,0
2016-17,21600236,3,1610612750,6,8,7,4,1,1,1
2016-17,21600236,3,1610612756,4,0,0,0,4,0,0
2016-17,21600236,4,1610612750,2,2,2,1,1,0,0
2016-17,21600236,4,1610612756,8,11,6,3,4,5,1
2016-17,21600237,1,1610612740,8,11,8,6,1,3,0
2016-17,21600237,1,1610612757,3,5,4,3,0,1,0
2016-17,21600237,2,1610612740,4,9,7,4,0,2,0
2016-17,21600237,2,1610612757,6,7,5,2,4,2,0
2016-17,21600237,3,1610612740,3,4,2,2,1,2,0
2016-17,21600237,3,1610612757,2,2,2,1,1,0,0
2016-17,21600237,4,1610612740,5,5,2,3,0,3,2
2016-17,21600237,4,1610612757,1,3,2,1,0,1,0
2016-17,21600238,1,1610612744,3,4,2,2,1,2,0
2016-17,21600238,1,1610612747,1,0,0,0,1,0,0
2016-17,21600238,2,1610612744,3,3,2,2,1,1,0
2016-17,21600238,2,1610612747,8,12,8,5,2,4,1
2016-17,21600238,3,1610612744,5,6,5,3,1,1,1
2016-17,21600238,3,1610612747,5,3,3,2,3,0,0
2016-17,21600238,4,1610612744,5,4,3,3,2,1,0
2016-17,21600238,4,1610612747,5,8,5,3,2,3,0
2016-17,21600239,1,1610612745,3,5,4,2,1,1,0
2016-17,21600239,1,1610612758,5,5,3,3,2,2,0
2016-17,21600239,2,1610612745,4,6,4,3,1,2,0
2016-17,21600239,2,1610612758,5,8,7,4,1,1,0
2016-17,21600239,3,1610612745,5,5,5,3,1,0,1
2016-17,21600239,3,1610612758,3,4,3,2,1,1,0
2016-17,21600239,4,1610612745,5,4,3,2,1,1,1
2016-17,21600239,4,1610612758,4,4,4,2,1,0,1
2016-17,21600240,1,1610612759,3,1,1,1,2,0,0
2016-17,21600240,1,1610612764,4,1,1,1,2,0,1
2016-17,21600240,2,1610612759,6,9,8,4,1,1,1
2016-17,21600240,2,1610612764,4,2,1,1,3,1,0
2016-17,21600240,3,1610612759,10,13,11,3,6,2,1
2016-17,21600240,3,1610612764,7,11,8,4,3,3,0
2016-17,21600240,4,1610612759,5,6,3,1,4,3,0
2016-17,21600240,4,1610612764,2,0,0,0,2,0,0
2016-17,21600241,1,1610612752,3,4,3,2,0,1,1
2016-17,21600241,1,1610612766,6,9,8,4,2,1,0
2016-17,21600241,2,1610612752,5,9,6,5,0,3,0
2016-17,21600241,2,1610612766,5,8,5,3,2,3,0
2016-17,21600241,3,1610612752,3,3,3,2,1,0,0
2016-17,21600241,3,1610612766,5,10,7,4,0,3,1
2016-17,21600241,4,1610612752,3,4,4,2,0,0,1
2016-17,21600241,4,1610612766,10,15,9,4,6,6,0
2016-17,21600242,1,1610612760,6,10,6,2,1,4,3
2016-17,21600242,1,1610612765,3,4,3,1,0,1,2
2016-17,21600242,2,1610612760,8,12,6,7,1,6,0
2016-17,21600242,2,1610612765,5,6,5,2,1,1,2
2016-17,21600242,3,1610612760,2,2,1,1,1,1,0
2016-17,21600242,3,1610612765,5,5,3,2,3,2,0
2016-17,21600242,4,1610612760,2,2,1,1,1,1,0
2016-17,21600242,4,1610612765,3,2,2,1,2,0,0
2016-17,21600243,1,1610612748,6,10,7,3,1,3,1
2016-17,21600243,1,1610612763,4,6,4,3,1,2,0
2016-17,21600243,2,1610612748,3,2,2,1,1,0,1
2016-17,21600243,2,1610612763,5,10,8,4,1,2,0
2016-17,21600243,3,1610612748,2,5,2,2,0,3,0
2016-17,21600243,3,1610612763,7,12,10,6,1,2,0
2016-17,21600243,4,1610612748,7,7,5,3,4,2,0
2016-17,21600243,4,1610612763,5,5,5,2,3,0,0
2016-17,21600244,1,1610612744,3,4,3,2,1,1,0
2016-17,21600244,1,1610612750,1,2,1,1,0,1,0
2016-17,21600244,2,1610612744,4,5,3,3,1,2,0
2016-17,21600244,2,1610612750,3,2,2,1,1,0,1
2016-17,21600244,3,1610612744,1,0,0,0,0,0,1
2016-17,21600244,3,1610612750,3,3,2,1,2,1,0
2016-17,21600244,4,1610612744,7,8,8,2,4,0,1
2016-17,21600244,4,1610612750,3,5,5,2,1,0,0
2016-17,21600245,1,1610612739,6,7,7,3,1,0,2
2016-17,21600245,1,1610612755,3,3,1,2,1,2,0
2016-17,21600245,2,1610612739,6,7,5,4,2,2,0
2016-17,21600245,2,1610612755,3,1,1,1,2,0,0
2016-17,21600245,3,1610612739,4,4,3,2,2,1,0
2016-17,21600245,3,1610612755,3,1,1,1,2,0,0
2016-17,21600245,4,1610612739,5,10,9,3,2,1,0
2016-17,21600245,4,1610612755,5,5,4,3,2,1,0
2016-17,21600246,1,1610612743,4,6,6,3,1,0,0
2016-17,21600246,1,1610612756,6,5,4,1,5,1,0
2016-17,21600246,2,1610612743,7,9,8,2,5,1,0
2016-17,21600246,2,1610612756,5,10,7,4,1,3,0
2016-17,21600246,3,1610612743,2,2,2,1,1,0,0
2016-17,21600246,3,1610612756,4,5,4,3,0,1,1
2016-17,21600246,4,1610612743,10,15,13,4,6,2,0
2016-17,21600246,4,1610612756,8,16,16,5,2,0,1
2016-17,21600247,1,1610612751,3,5,4,2,1,1,0
2016-17,21600247,1,1610612758,4,5,3,3,1,2,0
2016-17,21600247,2,1610612751,3,3,3,2,1,0,0
2016-17,21600247,2,1610612758,2,2,2,1,1,0,0
2016-17,21600247,3,1610612751,1,1,1,0,1,0,0
2016-17,21600247,3,1610612758,7,7,7,2,3,0,0
2016-17,21600247,4,1610612751,3,5,5,1,1,0,0
2016-17,21600247,4,1610612758,6,8,5,3,3,3,0
2016-17,21600248,1,1610612749,4,7,5,4,0,2,0
2016-17,21600248,1,1610612753,6,5,2,2,4,3,0
2016-17,21600248,2,1610612749,2,0,0,0,2,0,0
2016-17,21600248,2,1610612753,5,6,6,3,2,0,0
2016-17,21600248,3,1610612749,4,3,1,2,1,2,1
2016-17,21600248,3,1610612753,2,2,1,1,1,1,0
2016-17,21600248,4,1610612749,7,10,8,2,5,2,0
2016-17,21600248,4,1610612753,2,4,4,2,0,0,0
2016-17,21600249,1,1610612746,6,12,10,5,1,2,0
2016-17,21600249,1,1610612754,2,2,1,1,0,1,1
2016-17,21600249,2,1610612746,1,0,0,0,1,0,0
2016-17,21600249,2,1610612754,4,3,3,2,2,0,0
2016-17,21600249,3,1610612746,8,12,10,5,3,2,0
2016-17,21600249,3,1610612754,2,2,2,1,1,0,0
2016-17,21600249,4,1610612746,5,3,2,2,3,1,0
2016-17,21600249,4,1610612754,3,0,0,0,3,0,0
2016-17,21600250,1,1610612740,4,5,5,3,1,0,0
2016-17,21600250,1,1610612742,2,3,3,1,1,0,0
2016-17,21600250,2,1610612740,3,2,2,1,2,0,0
2016-17,21600250,2,1610612742,3,3,3,1,2,0,0
2016-17,21600250,3,1610612740,4,5,5,3,1,0,0
2016-17,21600250,3,1610612742,6,6,4,1,5,2,0
2016-17,21600250,4,1610612740,5,6,4,3,2,2,0
2016-17,21600250,4,1610612742,6,8,7,2,4,1,0
2016-17,21600251,1,1610612745,2,2,1,1,1,1,0
2016-17,21600251,1,1610612757,5,6,5,3,2,1,0
2016-17,21600251,2,1610612745,7,12,9,5,2,3,0
2016-17,21600251,2,1610612757,5,6,4,4,1,2,0
