season,game_id,period,team_id,FOUL,FTA,FTM,PERS_FOUL_DRAWN,LOOSE_BALL_FOUL_DRAWN
2024-25,22400256,1,1610612760,2,2,2,1,0
2024-25,22400256,2,1610612757,4,6,5,1,0
2024-25,22400256,2,1610612760,2,2,1,1,0
2024-25,22400256,3,1610612757,5,8,6,1,0
2024-25,22400256,3,1610612760,3,5,5,0,0
2024-25,22400256,4,1610612757,7,9,5,3,1
2024-25,22400256,4,1610612760,8,14,12,3,0
2024-25,22400257,1,1610612752,0,0,0,0,0
2024-25,22400257,1,1610612756,3,5,3,1,0
2024-25,22400257,2,1610612752,6,9,8,3,0
2024-25,22400257,2,1610612756,1,0,0,1,0
2024-25,22400257,3,1610612752,6,8,8,3,1
2024-25,22400257,3,1610612756,4,5,5,1,0
2024-25,22400257,4,1610612752,4,4,3,2,0
2024-25,22400257,4,1610612756,5,7,5,1,0
2024-25,22400258,1,1610612737,2,4,2,0,0
2024-25,22400258,1,1610612744,4,6,5,0,0
2024-25,22400258,2,1610612737,7,10,4,4,0
2024-25,22400258,2,1610612744,2,2,2,1,0
2024-25,22400258,3,1610612737,4,5,5,2,0
2024-25,22400258,3,1610612744,6,8,5,3,0
2024-25,22400258,4,1610612737,3,5,4,0,0
2024-25,22400258,4,1610612744,4,2,0,1,1
2024-25,22400259,1,1610612746,3,7,6,0,0
2024-25,22400259,1,1610612753,5,6,5,0,1
2024-25,22400259,2,1610612746,5,5,4,4,0
2024-25,22400259,2,1610612753,4,6,6,1,0
2024-25,22400259,3,1610612746,6,7,7,2,0
2024-25,22400259,3,1610612753,5,6,5,1,2
2024-25,22400259,4,1610612746,2,2,0,1,0
2024-25,22400259,4,1610612753,4,6,3,1,0
2024-25,22400260,1,1610612765,6,7,6,2,0
2024-25,22400260,1,1610612766,6,7,7,3,0
2024-25,22400260,2,1610612765,5,6,4,2,0
2024-25,22400260,2,1610612766,3,2,2,0,2
2024-25,22400260,3,1610612765,3,2,2,1,1
2024-25,22400260,3,1610612766,4,2,1,2,1
2024-25,22400260,4,1610612765,4,6,6,1,0
2024-25,22400260,4,1610612766,2,2,1,1,0
2024-25,22400261,1,1610612750,8,16,13,2,1
2024-25,22400261,1,1610612761,3,5,2,1,0
2024-25,22400261,2,1610612750,5,6,5,2,1
2024-25,22400261,2,1610612761,4,4,3,2,0
2024-25,22400261,3,1610612750,4,5,5,1,0
2024-25,22400261,3,1610612761,7,12,10,2,0
2024-25,22400261,4,1610612750,6,6,4,3,0
2024-25,22400261,4,1610612761,10,18,14,3,0
2024-25,22400262,1,1610612759,6,8,6,3,0
2024-25,22400262,1,1610612762,5,5,5,3,0
2024-25,22400262,2,1610612759,4,6,4,0,0
2024-25,22400262,2,1610612762,4,4,3,3,0
2024-25,22400262,3,1610612759,10,20,15,2,1
2024-25,22400262,3,1610612762,6,11,10,0,0
2024-25,22400262,4,1610612759,7,12,10,1,0
2024-25,22400262,4,1610612762,3,6,5,1,0
2024-25,22400263,1,1610612747,5,7,6,2,0
2024-25,22400263,1,1610612753,6,9,8,1,0
2024-25,22400263,2,1610612747,6,6,5,4,0
2024-25,22400263,2,1610612753,3,3,2,0,2
2024-25,22400263,3,1610612747,4,4,3,1,0
2024-25,22400263,3,1610612753,2,4,4,0,0
2024-25,22400263,4,1610612747,7,9,3,3,2
2024-25,22400263,4,1610612753,4,5,4,0,1
2024-25,22400264,1,1610612752,4,2,1,3,0
2024-25,22400264,1,1610612762,2,2,1,0,1
2024-25,22400264,2,1610612752,3,3,3,1,1
2024-25,22400264,2,1610612762,5,7,5,1,0
2024-25,22400264,3,1610612752,4,2,2,3,0
2024-25,22400264,3,1610612762,6,6,5,4,0
2024-25,22400264,4,1610612752,3,5,5,0,0
2024-25,22400264,4,1610612762,5,4,3,2,1
2024-25,22400265,1,1610612753,3,3,3,2,0
2024-25,22400265,1,1610612765,5,5,4,1,1
2024-25,22400265,2,1610612753,6,6,6,4,0
2024-25,22400265,2,1610612765,4,7,5,1,1
2024-25,22400265,3,1610612753,4,4,3,1,1
2024-25,22400265,3,1610612765,5,8,7,1,0
2024-25,22400265,4,1610612753,5,9,7,1,0
2024-25,22400265,4,1610612765,4,2,1,3,0
2024-25,22400266,1,1610612741,3,3,0,0,1
2024-25,22400266,1,1610612763,1,1,0,0,0
2024-25,22400266,2,1610612741,5,6,5,1,0
2024-25,22400266,2,1610612763,8,12,8,0,2
2024-25,22400266,3,1610612741,6,7,6,2,0
2024-25,22400266,3,1610612763,3,5,3,0,0
2024-25,22400266,4,1610612741,4,3,3,2,0
2024-25,22400266,4,1610612763,2,2,2,1,0
2024-25,22400267,1,1610612745,6,6,5,2,1
2024-25,22400267,1,1610612757,4,2,2,2,1
2024-25,22400267,2,1610612745,8,13,8,3,0
2024-25,22400267,2,1610612757,7,10,7,4,0
2024-25,22400267,3,1610612745,5,6,5,2,0
2024-25,22400267,3,1610612757,1,0,0,1,0
2024-25,22400267,4,1610612745,5,8,8,1,1
2024-25,22400267,4,1610612757,6,11,9,1,0
2024-25,22400268,1,1610612749,4,5,4,1,1
2024-25,22400268,1,1610612766,4,4,3,2,1
2024-25,22400268,2,1610612749,5,8,6,1,0
2024-25,22400268,2,1610612766,6,5,4,5,0
2024-25,22400268,3,1610612749,3,4,4,1,0
2024-25,22400268,3,1610612766,4,7,6,0,0
2024-25,22400268,4,1610612749,7,9,7,6,0
2024-25,22400268,4,1610612766,4,5,5,2,0
2024-25,22400269,1,1610612744,4,1,0,2,1
2024-25,22400269,1,1610612759,4,4,3,1,1
2024-25,22400269,2,1610612744,3,3,2,1,0
2024-25,22400269,2,1610612759,3,2,1,2,0
2024-25,22400269,3,1610612744,3,3,3,0,1
2024-25,22400269,3,1610612759,5,7,6,3,0
2024-25,22400269,4,1610612744,6,6,3,4,1
2024-25,22400269,4,1610612759,7,6,5,5,0
2024-25,22400270,1,1610612743,1,2,2,0,0
2024-25,22400270,1,1610612747,2,2,2,1,0
2024-25,22400270,2,1610612743,4,4,1,2,0
2024-25,22400270,2,1610612747,4,5,5,1,0
2024-25,22400270,3,1610612743,4,3,2,2,0
2024-25,22400270,3,1610612747,5,4,3,3,0
2024-25,22400270,4,1610612743,7,10,6,3,0
2024-25,22400270,4,1610612747,5,3,1,3,1
2024-25,22400271,1,1610612738,2,2,2,1,0
2024-25,22400271,1,1610612750,2,2,2,0,1
2024-25,22400271,2,1610612738,7,11,9,1,1
2024-25,22400271,2,1610612750,4,3,1,1,1
2024-25,22400271,3,1610612738,3,1,1,1,1
2024-25,22400271,3,1610612750,7,10,9,1,2
2024-25,22400271,4,1610612738,5,1,0,3,1
2024-25,22400271,4,1610612750,6,6,4,3,0
2024-25,22400272,1,1610612754,5,8,7,1,1
2024-25,22400272,1,1610612764,5,7,6,2,0
2024-25,22400272,2,1610612754,6,10,6,1,0
2024-25,22400272,2,1610612764,2,2,2,1,0
2024-25,22400272,3,1610612754,5,8,8,1,0
2024-25,22400272,3,1610612764,7,10,8,3,0
2024-25,22400272,4,1610612754,1,1,0,0,0
2024-25,22400272,4,1610612764,3,6,4,0,0
2024-25,22400273,1,1610612742,4,4,3,2,0
2024-25,22400273,1,1610612748,6,10,7,2,0
2024-25,22400273,2,1610612742,6,4,4,2,0
2024-25,22400273,2,1610612748,7,11,6,1,1
2024-25,22400273,3,1610612742,7,11,8,0,0
2024-25,22400273,3,1610612748,2,2,2,1,0
2024-25,22400273,4,1610612742,5,6,5,2,0
2024-25,22400273,4,1610612748,2,0,0,2,0
2024-25,22400274,1,1610612746,3,5,4,0,0
2024-25,22400274,1,1610612755,5,6,5,1,2
2024-25,22400274,2,1610612746,4,7,5,0,1
2024-25,22400274,2,1610612755,5,6,5,2,0
2024-25,22400274,3,1610612746,4,9,8,0,0
2024-25,22400274,3,1610612755,4,5,5,2,0
2024-25,22400274,4,1610612746,4,4,2,2,0
2024-25,22400274,4,1610612755,6,9,7,1,0
2024-25,22400275,1,1610612739,3,3,2,0,1
2024-25,22400275,1,1610612761,2,2,2,0,1
2024-25,22400275,2,1610612739,6,7,5,3,0
2024-25,22400275,2,1610612761,7,12,10,2,1
2024-25,22400275,3,1610612739,4,4,3,2,0
2024-25,22400275,3,1610612761,6,10,5,1,0
2024-25,22400275,4,1610612739,4,0,0,4,0
2024-25,22400275,4,1610612761,6,10,5,2,0
2024-25,22400276,1,1610612751,4,4,4,1,1
2024-25,22400276,1,1610612758,4,7,3,1,0
2024-25,22400276,2,1610612751,6,11,6,2,1
2024-25,22400276,2,1610612758,7,14,10,0,0
2024-25,22400276,3,1610612751,5,6,4,1,1
2024-25,22400276,3,1610612758,5,5,4,2,0
2024-25,22400276,4,1610612751,3,4,3,2,0
2024-25,22400276,4,1610612758,5,5,3,2,0
2024-25,22400277,1,1610612753,3,3,2,2,0
2024-25,22400277,1,1610612766,5,3,2,1,2
2024-25,22400277,2,1610612753,4,4,2,1,1
2024-25,22400277,2,1610612766,4,2,1,3,0
2024-25,22400277,3,1610612753,3,4,2,1,0
2024-25,22400277,3,1610612766,5,6,6,2,0
2024-25,22400277,4,1610612753,5,6,3,4,0
2024-25,22400277,4,1610612766,6,8,6,3,0
2024-25,22400278,1,1610612761,2,1,1,2,0
2024-25,22400278,1,1610612765,4,5,4,0,1
2024-25,22400278,2,1610612761,4,2,1,3,0
2024-25,22400278,2,1610612765,6,6,5,3,0
2024-25,22400278,3,1610612761,4,0,0,3,1
2024-25,22400278,3,1610612765,5,7,4,1,0
2024-25,22400278,4,1610612761,7,7,6,1,1
2024-25,22400278,4,1610612765,9,13,9,2,4
2024-25,22400279,1,1610612740,4,4,3,1,1
2024-25,22400279,1,1610612754,3,3,3,1,0
2024-25,22400279,2,1610612740,5,9,5,0,0
2024-25,22400279,2,1610612754,3,3,1,0,1
2024-25,22400279,3,1610612740,2,2,0,1,0
2024-25,22400279,3,1610612754,3,5,3,0,0
2024-25,22400279,4,1610612740,3,4,3,0,1
2024-25,22400279,4,1610612754,4,5,4,3,0
2024-25,22400280,1,1610612737,2,4,3,0,0
2024-25,22400280,1,1610612742,4,7,7,1,0
2024-25,22400280,2,1610612737,6,10,9,1,0
2024-25,22400280,2,1610612742,5,9,8,0,0
2024-25,22400280,3,1610612737,1,0,0,0,1
2024-25,22400280,3,1610612742,3,4,3,1,0
2024-25,22400280,4,1610612737,3,2,2,2,0
2024-25,22400280,4,1610612742,2,2,1,1,0
2024-25,22400281,1,1610612738,2,4,3,0,0
2024-25,22400281,1,1610612746,1,2,0,0,0
2024-25,22400281,2,1610612738,5,6,5,0,1
2024-25,22400281,2,1610612746,3,6,5,0,0
2024-25,22400281,3,1610612738,2,4,3,0,0
2024-25,22400281,3,1610612746,2,0,0,2,0
2024-25,22400281,4,1610612738,3,6,3,0,0
2024-25,22400281,4,1610612746,5,5,4,1,1
2024-25,22400282,1,1610612757,5,10,8,0,0
2024-25,22400282,1,1610612763,4,3,1,1,0
2024-25,22400282,2,1610612757,5,7,7,1,0
2024-25,22400282,2,1610612763,6,9,8,2,0
2024-25,22400282,3,1610612757,3,3,1,1,0
2024-25,22400282,3,1610612763,8,17,13,0,0
2024-25,22400282,4,1610612757,6,8,6,2,0
2024-25,22400282,4,1610612763,3,5,3,0,0
2024-25,22400283,1,1610612743,4,4,4,2,0
2024-25,22400283,1,1610612752,1,0,0,1,0
2024-25,22400283,2,1610612743,5,7,6,2,0
2024-25,22400283,2,1610612752,5,5,5,1,0
2024-25,22400283,3,1610612743,8,9,8,2,1
2024-25,22400283,3,1610612752,2,3,3,0,0
2024-25,22400283,4,1610612743,5,7,7,2,0
2024-25,22400283,4,1610612752,6,8,6,1,0
2024-25,22400284,1,1610612744,2,1,0,1,0
2024-25,22400284,1,1610612751,3,4,4,1,0
2024-25,22400284,2,1610612744,3,3,1,2,0
2024-25,22400284,2,1610612751,8,12,8,4,0
2024-25,22400284,3,1610612744,5,6,6,2,0
2024-25,22400284,3,1610612751,1,2,2,0,0
2024-25,22400284,4,1610612744,7,7,4,7,0
2024-25,22400284,4,1610612751,8,12,12,3,1
2024-25,22400285,1,1610612758,2,1,1,1,0
2024-25,22400285,1,1610612760,1,2,2,0,0
2024-25,22400285,2,1610612758,2,4,4,0,0
2024-25,22400285,2,1610612760,6,8,6,1,1
2024-25,22400285,3,1610612758,5,5,3,1,1
2024-25,22400285,3,1610612760,6,8,6,1,1
2024-25,22400285,4,1610612758,8,13,9,0,1
2024-25,22400285,4,1610612760,4,7,6,0,1
2024-25,22400286,1,1610612748,4,7,5,1,0
2024-25,22400286,1,1610612766,2,0,0,2,0
2024-25,22400286,2,1610612748,3,3,3,1,0
2024-25,22400286,2,1610612766,1,1,0,1,0
2024-25,22400286,3,1610612748,5,6,5,1,1
2024-25,22400286,3,1610612766,3,4,2,1,0
2024-25,22400286,4,1610612748,6,6,5,5,0
2024-25,22400286,4,1610612766,2,3,1,1,0
2024-25,22400287,1,1610612737,7,7,7,3,1
2024-25,22400287,1,1610612739,5,9,7,1,0
2024-25,22400287,2,1610612737,4,4,4,3,0
2024-25,22400287,2,1610612739,4,2,2,3,0
2024-25,22400287,3,1610612737,3,5,3,3,0
2024-25,22400287,3,1610612739,6,7,6,1,0
2024-25,22400287,4,1610612737,6,9,9,3,0
2024-25,22400287,4,1610612739,6,10,6,1,0
2024-25,22400288,1,1610612754,2,3,1,0,0
2024-25,22400288,1,1610612757,4,3,1,1,1
2024-25,22400288,2,1610612754,6,10,8,1,1
2024-25,22400288,2,1610612757,5,4,4,3,0
2024-25,22400288,3,1610612754,4,3,3,2,0
2024-25,22400288,3,1610612757,3,5,4,1,0
2024-25,22400288,4,1610612754,4,4,4,4,0
2024-25,22400288,4,1610612757,6,5,1,3,1
2024-25,22400289,1,1610612741,1,0,0,1,0
2024-25,22400289,1,1610612753,4,2,2,2,1
2024-25,22400289,2,1610612741,7,9,5,3,0
2024-25,22400289,2,1610612753,8,12,11,5,0
2024-25,22400289,3,1610612741,4,5,4,0,0
2024-25,22400289,3,1610612753,5,6,6,1,1
2024-25,22400289,4,1610612741,2,2,2,1,0
2024-25,22400289,4,1610612753,7,8,7,5,0
2024-25,22400290,1,1610612745,6,9,7,2,0
2024-25,22400290,1,1610612755,2,2,1,1,0
2024-25,22400290,2,1610612745,4,6,4,1,0
2024-25,22400290,2,1610612755,3,4,3,0,1
2024-25,22400290,3,1610612745,6,10,9,1,0
2024-25,22400290,3,1610612755,7,12,8,3,0
2024-25,22400290,4,1610612745,4,4,4,1,1
2024-25,22400290,4,1610612755,5,5,5,3,0
2024-25,22400291,1,1610612746,1,0,0,1,0
2024-25,22400291,1,1610612764,3,4,3,1,0
2024-25,22400291,2,1610612746,6,11,8,1,1
2024-25,22400291,2,1610612764,2,2,2,1,0
2024-25,22400291,3,1610612746,5,7,6,1,0
2024-25,22400291,3,1610612764,5,6,4,2,0
2024-25,22400291,4,1610612746,5,7,5,2,0
2024-25,22400291,4,1610612764,7,10,9,1,1
2024-25,22400292,1,1610612742,4,4,3,1,0
2024-25,22400292,1,1610612752,6,8,7,1,1
2024-25,22400292,2,1610612742,4,2,2,2,1
2024-25,22400292,2,1610612752,6,7,7,2,1
2024-25,22400292,3,1610612742,5,8,4,1,0
2024-25,22400292,3,1610612752,6,8,6,1,2
2024-25,22400292,4,1610612742,5,7,7,2,0
2024-25,22400292,4,1610612752,5,7,7,3,0
2024-25,22400293,1,1610612763,3,2,2,2,0
2024-25,22400293,1,1610612765,4,6,5,1,0
2024-25,22400293,2,1610612763,3,2,0,1,0
2024-25,22400293,2,1610612765,4,4,1,1,1
2024-25,22400293,3,1610612763,3,3,2,0,1
2024-25,22400293,3,1610612765,4,3,2,2,0
2024-25,22400293,4,1610612763,7,9,8,4,1
2024-25,22400293,4,1610612765,7,12,10,2,1
2024-25,22400294,1,1610612750,3,6,5,1,0
2024-25,22400294,1,1610612758,3,2,1,2,0
2024-25,22400294,2,1610612750,7,12,11,2,0
2024-25,22400294,2,1610612758,7,8,6,3,0
2024-25,22400294,3,1610612750,5,7,6,3,0
2024-25,22400294,3,1610612758,4,2,2,3,0
2024-25,22400294,4,1610612750,3,2,2,1,1
2024-25,22400294,4,1610612758,3,3,2,1,0
2024-25,22400295,1,1610612740,4,6,5,1,0
2024-25,22400295,1,1610612761,3,2,1,1,0
2024-25,22400295,2,1610612740,2,1,0,1,0
2024-25,22400295,2,1610612761,5,3,1,3,0
2024-25,22400295,3,1610612740,2,2,2,1,0
2024-25,22400295,3,1610612761,5,7,2,2,0
2024-25,22400295,4,1610612740,6,7,3,2,0
2024-25,22400295,4,1610612761,2,0,0,1,1
2024-25,22400296,1,1610612747,4,3,3,2,0
2024-25,22400296,1,1610612759,4,3,3,3,0
2024-25,22400296,2,1610612747,3,2,2,2,0
2024-25,22400296,2,1610612759,6,8,7,3,0
2024-25,22400296,3,1610612747,5,5,5,1,1
2024-25,22400296,3,1610612759,4,5,5,1,0
2024-25,22400296,4,1610612747,0,0,0,0,0
2024-25,22400296,4,1610612759,1,0,0,1,0
2024-25,22400297,1,1610612751,4,2,2,3,0
2024-25,22400297,1,1610612756,8,9,8,4,0
2024-25,22400297,2,1610612751,7,8,8,3,0
2024-25,22400297,2,1610612756,3,5,4,0,0
2024-25,22400297,3,1610612751,6,6,5,4,0
2024-25,22400297,3,1610612756,5,4,4,3,1
2024-25,22400297,4,1610612751,5,6,6,3,0
2024-25,22400297,4,1610612756,7,10,7,3,1
2024-25,22400298,1,1610612743,5,7,6,2,0
2024-25,22400298,1,1610612762,1,2,2,0,0
2024-25,22400298,2,1610612743,3,4,4,1,0
2024-25,22400298,2,1610612762,4,4,0,2,0
2024-25,22400298,3,1610612743,5,8,6,1,1
2024-25,22400298,3,1610612762,4,4,4,1,1
2024-25,22400298,4,1610612743,3,4,3,1,0
2024-25,22400298,4,1610612762,4,8,5,0,0
2024-25,22400299,1,1610612744,4,5,5,1,0
2024-25,22400299,1,1610612760,4,4,4,2,0
2024-25,22400299,2,1610612744,5,10,7,1,0
2024-25,22400299,2,1610612760,5,9,5,0,1
2024-25,22400299,3,1610612744,5,4,2,1,1
2024-25,22400299,3,1610612760,2,2,0,2,0
2024-25,22400299,4,1610612744,4,2,1,2,0
2024-25,22400299,4,1610612760,9,11,7,7,1
2024-25,22400300,1,1610612737,2,2,1,0,1
2024-25,22400300,1,1610612766,2,3,3,1,0
2024-25,22400300,2,1610612737,5,4,4,3,1
2024-25,22400300,2,1610612766,5,8,6,0,0
2024-25,22400300,3,1610612737,6,9,5,3,0
2024-25,22400300,3,1610612766,4,4,4,2,0
2024-25,22400300,4,1610612737,8,12,11,3,1
2024-25,22400300,4,1610612766,3,4,3,1,0
2024-25,22400301,1,1610612755,5,7,4,0,1
2024-25,22400301,1,1610612765,3,2,2,2,0
2024-25,22400301,2,1610612755,3,3,3,1,0
2024-25,22400301,2,1610612765,4,3,1,2,0
2024-25,22400301,3,1610612755,5,6,4,3,0
2024-25,22400301,3,1610612765,4,3,3,2,0
2024-25,22400301,4,1610612755,6,6,5,4,0
2024-25,22400301,4,1610612765,7,10,9,2,2
2024-25,22400302,1,1610612749,6,5,5,4,0
2024-25,22400302,1,1610612764,3,4,4,1,0
2024-25,22400302,2,1610612749,5,6,5,2,0
2024-25,22400302,2,1610612764,6,8,8,3,0
2024-25,22400302,3,1610612749,5,4,3,4,0
2024-25,22400302,3,1610612764,2,3,3,1,0
2024-25,22400302,4,1610612749,8,10,7,7,0
2024-25,22400302,4,1610612764,7,9,8,1,1
2024-25,22400303,1,1610612744,5,10,7,0,1
2024-25,22400303,1,1610612756,3,4,4,1,0
2024-25,22400303,2,1610612744,1,2,2,0,0
2024-25,22400303,2,1610612756,2,2,2,1,0
2024-25,22400303,3,1610612744,3,6,6,0,0
2024-25,22400303,3,1610612756,4,6,5,1,0
2024-25,22400303,4,1610612744,1,0,0,1,0
2024-25,22400303,4,1610612756,5,10,8,2,1
2024-25,22400304,1,1610612742,4,4,3,1,0
2024-25,22400304,1,1610612762,2,0,0,2,0
2024-25,22400304,2,1610612742,3,5,1,1,0
2024-25,22400304,2,1610612762,8,11,8,4,1
2024-25,22400304,3,1610612742,2,2,2,1,0
2024-25,22400304,3,1610612762,5,8,7,1,1
2024-25,22400304,4,1610612742,4,4,3,2,0
2024-25,22400304,4,1610612762,4,2,2,3,1
2024-25,22400305,1,1610612751,5,6,3,3,0
2024-25,22400305,1,1610612753,7,8,6,2,0
2024-25,22400305,2,1610612751,6,11,10,2,0
2024-25,22400305,2,1610612753,7,11,8,2,0
2024-25,22400305,3,1610612751,3,1,1,2,0
2024-25,22400305,3,1610612753,7,8,6,4,1
2024-25,22400305,4,1610612751,7,13,10,2,0
2024-25,22400305,4,1610612753,5,5,5,2,0
2024-25,22400306,1,1610612754,2,4,4,0,0
2024-25,22400306,1,1610612763,4,6,3,1,1
2024-25,22400306,2,1610612754,4,0,0,3,1
2024-25,22400306,2,1610612763,6,8,8,2,1
2024-25,22400306,3,1610612754,5,4,3,3,0
2024-25,22400306,3,1610612763,2,3,3,1,0
2024-25,22400306,4,1610612754,10,18,14,2,0
2024-25,22400306,4,1610612763,7,10,8,4,0
2024-25,22400307,1,1610612738,3,2,2,2,0
2024-25,22400307,1,1610612739,2,2,1,0,0
2024-25,22400307,2,1610612738,3,3,3,1,0
2024-25,22400307,2,1610612739,5,8,6,2,0
2024-25,22400307,3,1610612738,5,4,4,3,0
2024-25,22400307,3,1610612739,3,0,0,3,0
2024-25,22400307,4,1610612738,8,10,9,5,1
2024-25,22400307,4,1610612739,9,15,13,6,0
2024-25,22400308,1,1610612740,1,2,1,0,0
2024-25,22400308,1,1610612752,4,4,3,1,1
2024-25,22400308,2,1610612740,4,2,1,2,0
2024-25,22400308,2,1610612752,6,6,6,4,0
2024-25,22400308,3,1610612740,5,7,3,1,0
2024-25,22400308,3,1610612752,4,4,4,1,1
2024-25,22400308,4,1610612740,4,6,6,1,0
2024-25,22400308,4,1610612752,4,2,1,3,0
2024-25,22400309,1,1610612748,3,2,1,2,0
2024-25,22400309,1,1610612761,4,6,4,0,0
2024-25,22400309,2,1610612748,6,10,9,0,1
2024-25,22400309,2,1610612761,3,4,2,0,0
2024-25,22400309,3,1610612748,7,11,9,1,0
2024-25,22400309,3,1610612761,3,4,4,0,0
2024-25,22400309,4,1610612748,6,5,4,3,0
2024-25,22400309,4,1610612761,4,6,5,3,0
2024-25,22400310,1,1610612745,5,7,4,0,1
2024-25,22400310,1,1610612760,4,7,4,0,0
2024-25,22400310,2,1610612745,6,9,6,1,1
2024-25,22400310,2,1610612760,3,4,4,1,0
2024-25,22400310,3,1610612745,8,17,15,3,0
2024-25,22400310,3,1610612760,8,9,8,6,0
2024-25,22400310,4,1610612745,7,6,5,5,2
2024-25,22400310,4,1610612760,4,5,3,1,0
2024-25,22400311,1,1610612747,4,6,5,1,0
2024-25,22400311,1,1610612762,5,5,3,1,0
2024-25,22400311,2,1610612747,7,6,5,3,0
2024-25,22400311,2,1610612762,3,2,0,1,1
2024-25,22400311,3,1610612747,7,11,9,3,0
2024-25,22400311,3,1610612762,6,8,6,4,0
2024-25,22400311,4,1610612747,1,2,1,0,0
2024-25,22400311,4,1610612762,4,1,1,2,1
2024-25,22400312,1,1610612742,4,6,4,0,0
2024-25,22400312,1,1610612757,3,6,6,0,0
2024-25,22400312,2,1610612742,8,6,5,4,0
2024-25,22400312,2,1610612757,5,5,3,2,0
2024-25,22400312,3,1610612742,3,5,4,0,0
2024-25,22400312,3,1610612757,3,4,3,1,0
2024-25,22400312,4,1610612742,8,12,10,4,2
2024-25,22400312,4,1610612757,3,3,3,1,0
2024-25,22400313,1,1610612758,3,4,4,1,0
2024-25,22400313,1,1610612759,3,5,5,0,1
2024-25,22400313,2,1610612758,6,12,8,0,1
2024-25,22400313,2,1610612759,5,3,2,3,0
2024-25,22400313,3,1610612758,2,2,2,0,0
2024-25,22400313,3,1610612759,5,2,2,4,1
2024-25,22400313,4,1610612758,5,6,5,1,0
2024-25,22400313,4,1610612759,9,14,11,5,1
2024-25,22400314,1,1610612743,2,2,2,1,0
2024-25,22400314,1,1610612746,6,5,4,2,2
2024-25,22400314,2,1610612743,2,1,1,1,0
2024-25,22400314,2,1610612746,2,3,1,0,0
2024-25,22400314,3,1610612743,4,6,3,0,0
2024-25,22400314,3,1610612746,2,3,3,1,0
2024-25,22400314,4,1610612743,7,10,4,3,1
2024-25,22400314,4,1610612746,7,16,14,2,0
2024-25,22400315,1,1610612737,2,4,3,0,0
2024-25,22400315,1,1610612740,3,2,1,1,1
2024-25,22400315,2,1610612737,6,7,6,1,1
2024-25,22400315,2,1610612740,6,10,7,2,0
2024-25,22400315,3,1610612737,7,7,5,3,0
2024-25,22400315,3,1610612740,3,1,0,2,0
2024-25,22400315,4,1610612737,3,2,2,1,1
2024-25,22400315,4,1610612740,3,4,3,1,0
2024-25,22400316,1,1610612738,4,6,5,1,0
2024-25,22400316,1,1610612748,3,2,2,2,0
2024-25,22400316,2,1610612738,2,4,3,0,0
2024-25,22400316,2,1610612748,7,9,8,2,0
2024-25,22400316,3,1610612738,3,2,2,1,1
2024-25,22400316,3,1610612748,2,2,2,1,0
2024-25,22400316,4,1610612738,2,1,1,0,1
2024-25,22400316,4,1610612748,5,10,7,0,0
2024-25,22400317,1,1610612741,3,2,1,2,0
2024-25,22400317,1,1610612751,8,11,8,2,0
2024-25,22400317,2,1610612741,1,1,1,1,0
2024-25,22400317,2,1610612751,0,0,0,0,0
2024-25,22400317,3,1610612741,5,4,4,3,0
2024-25,22400317,3,1610612751,4,0,0,4,0
2024-25,22400317,4,1610612741,9,12,10,0,1
2024-25,22400317,4,1610612751,2,4,4,0,0
2024-25,22400318,1,1610612747,4,6,5,2,0
2024-25,22400318,1,1610612750,2,0,0,2,0
2024-25,22400318,2,1610612747,3,2,0,2,0
2024-25,22400318,2,1610612750,4,5,4,1,0
2024-25,22400318,3,1610612747,4,4,4,1,1
2024-25,22400318,3,1610612750,4,8,6,0,0
2024-25,22400318,4,1610612747,4,2,1,3,0
2024-25,22400318,4,1610612750,3,2,2,1,1
2024-25,22400319,1,1610612738,6,10,6,2,0
2024-25,22400319,1,1610612765,1,2,2,0,0
2024-25,22400319,2,1610612738,3,3,3,1,0
2024-25,22400319,2,1610612765,3,5,4,0,1
2024-25,22400319,3,1610612738,4,3,3,0,2
2024-25,22400319,3,1610612765,3,5,4,0,0
2024-25,22400319,4,1610612738,7,9,7,3,1
2024-25,22400319,4,1610612765,6,6,4,0,1
2024-25,22400320,1,1610612751,2,2,2,1,0
2024-25,22400320,1,1610612754,1,2,2,0,0
2024-25,22400320,2,1610612751,5,5,4,2,0
2024-25,22400320,2,1610612754,3,4,3,1,0
2024-25,22400320,3,1610612751,7,8,6,4,1
2024-25,22400320,3,1610612754,6,9,7,1,0
2024-25,22400320,4,1610612751,5,8,5,2,0
2024-25,22400320,4,1610612754,5,7,6,1,0
2024-25,22400321,1,1610612747,1,2,2,0,0
2024-25,22400321,1,1610612748,2,3,1,1,0
2024-25,22400321,2,1610612747,6,7,5,2,0
2024-25,22400321,2,1610612748,3,3,3,1,0
2024-25,22400321,3,1610612747,2,1,1,1,0
2024-25,22400321,3,1610612748,2,1,0,1,0
2024-25,22400321,4,1610612747,5,9,6,1,0
2024-25,22400321,4,1610612748,1,2,2,0,0
2024-25,22400322,1,1610612753,5,5,3,2,0
2024-25,22400322,1,1610612755,4,3,2,2,0
2024-25,22400322,2,1610612753,4,2,2,2,1
2024-25,22400322,2,1610612755,4,3,1,1,1
2024-25,22400322,3,1610612753,4,6,4,1,0
2024-25,22400322,3,1610612755,3,5,2,1,0
2024-25,22400322,4,1610612753,5,8,7,4,0
2024-25,22400322,4,1610612755,7,8,6,4,0
2024-25,22400323,1,1610612737,5,5,5,2,0
