season,game_id,period,team_id,FOUL,FTA,FTM,SHOT_FOUL_DRAWN,PERS_FOUL_DRAWN,MISS_FT,LOOSE_BALL_FOUL_DRAWN
2015-16,21500315,3,1610612745,4,3,2,2,2,1,0
2015-16,21500315,3,1610612751,3,0,0,0,3,0,0
2015-16,21500315,4,1610612745,6,8,6,4,2,2,0
2015-16,21500315,4,1610612751,3,5,4,2,1,1,0
2015-16,21500316,1,1610612760,7,11,8,4,3,3,0
2015-16,21500316,1,1610612763,8,11,9,5,2,2,1
2015-16,21500316,2,1610612760,0,0,0,0,0,0,0
2015-16,21500316,2,1610612763,3,3,3,2,1,0,0
2015-16,21500316,3,1610612760,7,8,7,4,3,1,0
2015-16,21500316,3,1610612763,2,2,1,1,1,1,0
2015-16,21500316,4,1610612760,2,4,3,2,0,1,0
2015-16,21500316,4,1610612763,3,6,6,3,0,0,0
2015-16,21500317,1,1610612743,4,6,5,3,1,1,0
2015-16,21500317,1,1610612753,5,5,4,2,2,1,1
2015-16,21500317,2,1610612743,4,3,2,2,1,1,1
2015-16,21500317,2,1610612753,2,2,2,1,1,0,0
2015-16,21500317,3,1610612743,4,5,2,3,1,3,0
2015-16,21500317,3,1610612753,2,1,0,1,1,1,0
2015-16,21500317,4,1610612743,3,6,2,3,0,4,0
2015-16,21500317,4,1610612753,5,2,2,2,3,0,0
2015-16,21500318,1,1610612758,3,4,2,3,0,2,0
2015-16,21500318,1,1610612762,3,5,5,3,0,0,0
2015-16,21500318,2,1610612758,5,2,1,0,4,1,1
2015-16,21500318,2,1610612762,5,5,3,3,1,2,1
2015-16,21500318,3,1610612758,7,8,7,4,2,1,1
2015-16,21500318,3,1610612762,3,4,3,2,1,1,0
2015-16,21500318,4,1610612758,6,10,8,2,4,2,0
2015-16,21500318,4,1610612762,7,8,4,4,3,4,0
2015-16,21500319,1,1610612738,2,0,0,0,2,0,0
2015-16,21500319,1,1610612741,4,2,1,0,3,1,0
2015-16,21500319,2,1610612738,1,2,2,1,0,0,0
2015-16,21500319,2,1610612741,6,8,6,3,2,2,1
2015-16,21500319,3,1610612738,7,11,8,5,1,3,1
2015-16,21500319,3,1610612741,4,3,2,2,2,1,0
2015-16,21500319,4,1610612738,8,15,14,5,3,1,0
2015-16,21500319,4,1610612741,8,10,7,6,2,3,0
2015-16,21500320,1,1610612748,3,2,1,1,2,1,0
2015-16,21500320,1,1610612766,2,2,1,1,1,1,0
2015-16,21500320,2,1610612748,4,5,5,3,1,0,0
2015-16,21500320,2,1610612766,2,3,2,2,0,1,0
2015-16,21500320,3,1610612748,4,2,0,1,3,2,0
2015-16,21500320,3,1610612766,3,6,3,3,0,3,0
2015-16,21500320,4,1610612748,9,15,11,7,0,4,2
2015-16,21500320,4,1610612766,6,6,2,2,3,4,1
2015-16,21500321,1,1610612745,5,4,3,2,3,1,0
2015-16,21500321,1,1610612764,3,2,2,1,1,0,1
2015-16,21500321,2,1610612745,4,6,3,3,1,3,0
2015-16,21500321,2,1610612764,6,8,8,3,2,0,1
2015-16,21500321,3,1610612745,6,6,5,3,3,1,0
2015-16,21500321,3,1610612764,9,12,8,6,2,4,1
2015-16,21500321,4,1610612745,6,9,6,3,3,3,0
2015-16,21500321,4,1610612764,4,2,2,1,3,0,0
2015-16,21500322,1,1610612763,1,0,0,0,1,0,0
2015-16,21500322,1,1610612765,2,0,0,0,2,0,0
2015-16,21500322,2,1610612763,2,1,1,1,1,0,0
2015-16,21500322,2,1610612765,4,7,6,3,1,1,0
2015-16,21500322,3,1610612763,2,2,1,1,1,1,0
2015-16,21500322,3,1610612765,6,7,4,4,2,3,0
2015-16,21500322,4,1610612763,7,10,5,4,3,5,0
2015-16,21500322,4,1610612765,3,1,0,1,2,1,0
2015-16,21500323,1,1610612759,4,4,3,3,1,1,0
2015-16,21500323,1,1610612761,4,7,7,2,2,0,0
2015-16,21500323,2,1610612759,4,4,4,2,2,0,0
2015-16,21500323,2,1610612761,5,7,6,4,1,1,0
2015-16,21500323,3,1610612759,7,8,5,2,5,3,0
2015-16,21500323,3,1610612761,5,5,4,2,3,1,0
2015-16,21500323,4,1610612759,5,8,7,4,1,1,0
2015-16,21500323,4,1610612761,2,3,3,1,1,0,0
2015-16,21500324,1,1610612746,5,7,4,4,1,3,0
2015-16,21500324,1,1610612749,2,1,1,1,1,0,0
2015-16,21500324,2,1610612746,7,8,5,2,4,3,1
2015-16,21500324,2,1610612749,4,2,1,1,3,1,0
2015-16,21500324,3,1610612746,4,3,1,2,2,2,0
2015-16,21500324,3,1610612749,3,2,2,1,2,0,0
2015-16,21500324,4,1610612746,12,18,11,3,9,7,0
2015-16,21500324,4,1610612749,6,7,5,3,2,2,1
2015-16,21500325,1,1610612747,5,5,3,3,2,2,0
2015-16,21500325,1,1610612750,4,6,3,3,1,3,0
2015-16,21500325,2,1610612747,3,5,4,2,1,1,0
2015-16,21500325,2,1610612750,2,1,0,1,1,1,0
2015-16,21500325,3,1610612747,6,9,6,4,1,3,1
2015-16,21500325,3,1610612750,7,11,9,5,1,2,1
2015-16,21500325,4,1610612747,3,6,3,3,0,3,0
2015-16,21500325,4,1610612750,6,11,10,6,0,1,0
2015-16,21500326,1,1610612753,3,3,2,1,2,1,0
2015-16,21500326,1,1610612756,5,6,4,3,2,2,0
2015-16,21500326,2,1610612753,5,6,3,2,3,3,0
2015-16,21500326,2,1610612756,4,0,0,0,3,0,1
2015-16,21500326,3,1610612753,3,2,2,1,2,0,0
2015-16,21500326,3,1610612756,9,11,9,5,3,2,1
2015-16,21500326,4,1610612753,4,5,5,3,0,0,1
2015-16,21500326,4,1610612756,6,10,6,3,3,4,0
2015-16,21500327,1,1610612752,2,2,1,1,1,1,0
2015-16,21500327,1,1610612762,4,3,3,2,2,0,0
2015-16,21500327,2,1610612752,6,7,3,4,2,4,0
2015-16,21500327,2,1610612762,3,1,1,1,2,0,0
2015-16,21500327,3,1610612752,5,6,5,2,3,1,0
2015-16,21500327,3,1610612762,7,9,7,4,2,2,1
2015-16,21500327,4,1610612752,11,12,6,4,6,6,0
2015-16,21500327,4,1610612762,8,10,8,3,4,2,1
2015-16,21500328,1,1610612737,1,0,0,0,1,0,0
2015-16,21500328,1,1610612742,3,5,4,2,0,1,1
2015-16,21500328,2,1610612737,4,6,5,3,1,1,0
2015-16,21500328,2,1610612742,4,3,2,2,1,1,1
2015-16,21500328,3,1610612737,2,3,2,2,0,1,0
2015-16,21500328,3,1610612742,5,6,5,3,2,1,0
2015-16,21500328,4,1610612737,7,9,7,5,2,2,0
2015-16,21500328,4,1610612742,4,5,5,3,1,0,0
2015-16,21500329,1,1610612751,3,2,1,1,2,1,0
2015-16,21500329,1,1610612755,4,4,3,2,2,1,0
2015-16,21500329,2,1610612751,4,5,5,3,1,0,0
2015-16,21500329,2,1610612755,6,6,6,3,3,0,0
2015-16,21500329,3,1610612751,3,4,3,2,1,1,0
2015-16,21500329,3,1610612755,6,8,8,2,4,0,0
2015-16,21500329,4,1610612751,11,16,11,5,6,5,0
2015-16,21500329,4,1610612755,3,4,2,2,1,2,0
2015-16,21500330,1,1610612741,2,1,1,1,0,0,1
2015-16,21500330,1,1610612746,0,0,0,0,0,0,0
2015-16,21500330,2,1610612741,4,8,7,4,0,1,0
2015-16,21500330,2,1610612746,5,7,5,3,1,2,1
2015-16,21500330,3,1610612741,3,4,3,1,1,1,0
2015-16,21500330,3,1610612746,4,5,5,3,1,0,0
2015-16,21500330,4,1610612741,3,3,3,1,2,0,0
2015-16,21500330,4,1610612746,2,0,0,0,2,0,0
2015-16,21500331,1,1610612737,4,6,2,3,1,4,0
2015-16,21500331,1,1610612760,3,4,3,2,1,1,0
2015-16,21500331,2,1610612737,2,5,3,2,0,2,0
2015-16,21500331,2,1610612760,7,10,8,2,4,2,1
2015-16,21500331,3,1610612737,3,0,0,0,3,0,0
2015-16,21500331,3,1610612760,6,7,6,4,2,1,0
2015-16,21500331,4,1610612737,7,12,9,4,3,3,0
2015-16,21500331,4,1610612760,2,5,3,2,0,2,0
2015-16,21500332,1,1610612752,3,4,4,2,1,0,0
2015-16,21500332,1,1610612758,4,2,0,1,2,2,1
2015-16,21500332,2,1610612752,4,3,1,1,3,2,0
2015-16,21500332,2,1610612758,2,3,2,2,0,1,0
2015-16,21500332,3,1610612752,5,10,9,4,1,1,0
2015-16,21500332,3,1610612758,5,7,6,4,1,1,0
2015-16,21500332,4,1610612752,7,11,8,5,2,3,0
2015-16,21500332,4,1610612758,6,4,4,1,5,0,0
2015-16,21500333,1,1610612748,1,2,1,1,0,1,0
2015-16,21500333,1,1610612754,4,6,6,3,1,0,0
2015-16,21500333,2,1610612748,3,2,1,1,2,1,0
2015-16,21500333,2,1610612754,6,10,10,4,2,0,0
2015-16,21500333,3,1610612748,5,5,2,3,2,3,0
2015-16,21500333,3,1610612754,0,0,0,0,0,0,0
2015-16,21500333,4,1610612748,4,4,4,2,1,0,1
2015-16,21500333,4,1610612754,3,4,2,2,1,2,0
2015-16,21500334,1,1610612739,2,2,1,1,1,1,0
2015-16,21500334,1,1610612753,4,6,4,2,2,2,0
2015-16,21500334,2,1610612739,7,6,5,4,2,1,1
2015-16,21500334,2,1610612753,5,2,1,0,5,1,0
2015-16,21500334,3,1610612739,8,12,7,6,1,5,1
2015-16,21500334,3,1610612753,3,2,1,1,2,1,0
2015-16,21500334,4,1610612739,5,7,5,4,1,2,0
2015-16,21500334,4,1610612753,7,10,8,3,4,2,0
2015-16,21500335,1,1610612755,4,6,5,2,2,1,0
2015-16,21500335,1,1610612765,1,2,2,1,0,0,0
2015-16,21500335,2,1610612755,5,8,4,3,2,4,0
2015-16,21500335,2,1610612765,4,6,4,3,1,2,0
2015-16,21500335,3,1610612755,6,6,4,4,1,2,1
2015-16,21500335,3,1610612765,3,6,3,2,1,3,0
2015-16,21500335,4,1610612755,5,4,4,3,2,0,0
2015-16,21500335,4,1610612765,4,2,2,1,3,0,0
2015-16,21500336,1,1610612738,1,0,0,0,1,0,0
2015-16,21500336,1,1610612744,6,7,5,3,3,2,0
2015-16,21500336,2,1610612738,7,7,2,2,3,5,2
2015-16,21500336,2,1610612744,6,10,7,6,0,3,0
2015-16,21500336,3,1610612738,3,4,3,2,1,1,0
2015-16,21500336,3,1610612744,5,6,4,3,1,2,0
2015-16,21500336,4,1610612738,6,4,3,1,3,1,2
2015-16,21500336,4,1610612744,6,8,7,2,4,1,0
2015-16,21500337,1,1610612749,4,2,2,1,3,0,0
2015-16,21500337,1,1610612761,4,4,3,2,2,1,0
2015-16,21500337,2,1610612749,5,4,4,2,2,0,1
2015-16,21500337,2,1610612761,6,9,6,5,0,3,1
2015-16,21500337,3,1610612749,6,6,4,2,4,2,0
2015-16,21500337,3,1610612761,4,6,4,3,1,2,0
2015-16,21500337,4,1610612749,4,4,3,2,2,1,0
2015-16,21500337,4,1610612761,4,4,2,2,2,2,0
2015-16,21500338,1,1610612763,9,17,14,5,4,3,0
2015-16,21500338,1,1610612766,4,5,5,2,2,0,0
2015-16,21500338,2,1610612763,4,4,2,1,1,2,1
2015-16,21500338,2,1610612766,11,15,14,6,5,1,0
2015-16,21500338,3,1610612763,5,8,6,4,1,2,0
2015-16,21500338,3,1610612766,2,4,3,1,0,1,0
2015-16,21500338,4,1610612763,4,8,6,4,0,2,0
2015-16,21500338,4,1610612766,5,6,5,3,2,1,0
2015-16,21500339,1,1610612740,3,2,1,1,1,1,1
2015-16,21500339,1,1610612764,2,2,2,1,1,0,0
2015-16,21500339,2,1610612740,4,4,2,2,2,2,0
2015-16,21500339,2,1610612764,6,6,4,3,3,2,0
2015-16,21500339,3,1610612740,3,4,4,2,1,0,0
2015-16,21500339,3,1610612764,3,3,1,2,1,2,0
2015-16,21500339,4,1610612740,7,8,6,2,5,2,0
2015-16,21500339,4,1610612764,5,10,6,4,1,4,0
2015-16,21500340,1,1610612743,8,14,10,6,1,4,1
2015-16,21500340,1,1610612750,5,4,4,2,3,0,0
2015-16,21500340,2,1610612743,5,6,6,2,3,0,0
2015-16,21500340,2,1610612750,6,7,7,4,2,0,0
2015-16,21500340,3,1610612743,5,3,1,2,3,2,0
2015-16,21500340,3,1610612750,5,6,5,2,3,1,0
2015-16,21500340,4,1610612743,7,8,5,4,3,3,0
2015-16,21500340,4,1610612750,7,10,7,5,1,3,1
2015-16,21500341,1,1610612760,3,2,2,1,2,0,0
2015-16,21500341,1,1610612762,3,6,4,3,0,2,0
2015-16,21500341,2,1610612760,2,4,4,2,0,0,0
2015-16,21500341,2,1610612762,4,6,5,3,1,1,0
2015-16,21500341,3,1610612760,4,8,6,3,1,2,0
2015-16,21500341,3,1610612762,5,6,3,2,3,3,0
2015-16,21500341,4,1610612760,4,2,2,0,4,0,0
2015-16,21500341,4,1610612762,6,6,4,2,4,2,0
2015-16,21500342,1,1610612747,0,0,0,0,0,0,0
2015-16,21500342,1,1610612759,2,3,0,2,0,3,0
2015-16,21500342,2,1610612747,3,1,1,1,2,0,0
2015-16,21500342,2,1610612759,7,7,4,3,4,3,0
2015-16,21500342,3,1610612747,4,7,5,3,1,2,0
2015-16,21500342,3,1610612759,5,9,8,3,2,1,0
2015-16,21500342,4,1610612747,4,2,0,1,3,2,0
2015-16,21500342,4,1610612759,5,6,3,3,2,3,0
2015-16,21500343,1,1610612756,2,0,0,0,2,0,0
2015-16,21500343,1,1610612757,3,2,1,2,0,1,1
2015-16,21500343,2,1610612756,6,9,6,5,1,3,0
2015-16,21500343,2,1610612757,2,1,1,1,1,0,0
2015-16,21500343,3,1610612756,3,4,1,2,1,3,0
2015-16,21500343,3,1610612757,2,2,1,1,1,1,0
2015-16,21500343,4,1610612756,2,5,4,1,1,1,0
2015-16,21500343,4,1610612757,2,2,1,1,1,1,0
2015-16,21500344,1,1610612746,2,0,0,0,2,0,0
2015-16,21500344,1,1610612751,3,2,1,1,2,1,0
2015-16,21500344,2,1610612746,6,4,2,0,5,2,0
2015-16,21500344,2,1610612751,7,13,12,3,3,1,1
2015-16,21500344,3,1610612746,4,6,5,2,1,1,1
2015-16,21500344,3,1610612751,3,5,3,2,1,2,0
2015-16,21500344,4,1610612746,8,8,4,0,7,4,1
2015-16,21500344,4,1610612751,6,10,9,4,2,1,0
2015-16,21500345,1,1610612738,2,1,1,0,1,0,1
2015-16,21500345,1,1610612766,2,0,0,0,1,0,1
2015-16,21500345,2,1610612738,0,0,0,0,0,0,0
2015-16,21500345,2,1610612766,2,4,4,2,0,0,0
2015-16,21500345,3,1610612738,2,2,2,1,1,0,0
2015-16,21500345,3,1610612766,4,2,2,1,2,0,1
2015-16,21500345,4,1610612738,7,7,6,2,5,1,0
2015-16,21500345,4,1610612766,3,4,4,2,1,0,0
2015-16,21500346,1,1610612754,4,4,4,2,2,0,0
2015-16,21500346,1,1610612765,5,8,6,3,1,2,1
2015-16,21500346,2,1610612754,3,4,2,3,0,2,0
2015-16,21500346,2,1610612765,4,8,7,4,0,1,0
2015-16,21500346,3,1610612754,5,8,4,3,2,4,0
2015-16,21500346,3,1610612765,3,1,1,0,2,0,1
2015-16,21500346,4,1610612754,2,2,1,1,1,1,0
2015-16,21500346,4,1610612765,1,2,1,1,0,1,0
2015-16,21500347,1,1610612737,2,4,3,2,0,1,0
2015-16,21500347,1,1610612759,2,3,2,1,1,1,0
2015-16,21500347,2,1610612737,4,4,3,2,2,1,0
2015-16,21500347,2,1610612759,4,5,5,3,1,0,0
2015-16,21500347,3,1610612737,3,3,3,2,1,0,0
2015-16,21500347,3,1610612759,5,8,8,3,2,0,0
2015-16,21500347,4,1610612737,6,5,4,2,3,1,1
2015-16,21500347,4,1610612759,3,6,6,3,0,0,0
2015-16,21500348,1,1610612740,2,2,2,1,1,0,0
2015-16,21500348,1,1610612741,3,6,5,3,0,1,0
2015-16,21500348,2,1610612740,2,2,1,1,1,1,0
2015-16,21500348,2,1610612741,6,5,4,1,5,1,0
2015-16,21500348,3,1610612740,2,2,2,1,1,0,0
2015-16,21500348,3,1610612741,7,14,11,5,2,3,0
2015-16,21500348,4,1610612740,4,5,3,3,1,2,0
2015-16,21500348,4,1610612741,4,4,4,2,2,0,0
2015-16,21500349,1,1610612745,4,4,3,2,2,1,0
2015-16,21500349,1,1610612747,4,5,5,2,2,0,0
2015-16,21500349,2,1610612745,6,11,4,6,0,7,0
2015-16,21500349,2,1610612747,3,5,5,2,1,0,0
2015-16,21500349,3,1610612745,6,9,6,4,0,3,2
2015-16,21500349,3,1610612747,4,6,5,2,2,1,0
2015-16,21500349,4,1610612745,4,4,4,1,2,0,1
2015-16,21500349,4,1610612747,3,4,2,2,1,2,0
2015-16,21500350,1,1610612742,4,4,4,2,1,0,1
2015-16,21500350,1,1610612764,1,0,0,0,1,0,0
2015-16,21500350,2,1610612742,3,2,1,1,2,1,0
2015-16,21500350,2,1610612764,2,5,3,2,0,2,0
2015-16,21500350,3,1610612742,5,7,5,1,3,2,0
2015-16,21500350,3,1610612764,1,2,1,0,0,1,0
2015-16,21500350,4,1610612742,7,11,11,3,3,0,1
2015-16,21500350,4,1610612764,7,8,8,1,6,0,0
2015-16,21500351,1,1610612744,5,6,6,4,1,0,0
2015-16,21500351,1,1610612749,2,0,0,0,0,0,2
2015-16,21500351,2,1610612744,5,5,4,3,1,1,1
2015-16,21500351,2,1610612749,5,6,5,2,3,1,0
2015-16,21500351,3,1610612744,8,10,5,4,3,5,0
2015-16,21500351,3,1610612749,6,7,5,2,1,2,2
2015-16,21500351,4,1610612744,4,4,2,1,3,2,0
2015-16,21500351,4,1610612749,6,5,4,4,0,1,2
2015-16,21500352,1,1610612752,2,2,1,1,1,1,0
2015-16,21500352,1,1610612757,4,6,3,3,1,3,0
2015-16,21500352,2,1610612752,7,11,10,4,2,1,1
2015-16,21500352,2,1610612757,6,7,5,3,2,2,1
2015-16,21500352,3,1610612752,3,2,2,1,1,0,1
2015-16,21500352,3,1610612757,8,11,10,4,3,1,1
2015-16,21500352,4,1610612752,7,13,12,4,3,1,0
2015-16,21500352,4,1610612757,3,5,4,2,1,1,0
2015-16,21500353,1,1610612750,7,10,8,4,2,2,1
2015-16,21500353,1,1610612756,6,10,10,5,1,0,0
2015-16,21500353,2,1610612750,9,14,10,7,1,4,1
2015-16,21500353,2,1610612756,7,7,6,4,3,1,0
2015-16,21500353,3,1610612750,3,3,3,1,2,0,0
2015-16,21500353,3,1610612756,3,1,0,1,0,1,2
2015-16,21500353,4,1610612750,6,7,6,5,1,1,0
2015-16,21500353,4,1610612756,7,6,4,0,5,2,2
2015-16,21500354,1,1610612748,2,0,0,0,1,0,1
2015-16,21500354,1,1610612763,5,7,6,4,1,1,0
2015-16,21500354,2,1610612748,6,5,4,2,4,1,0
2015-16,21500354,2,1610612763,4,3,2,2,1,1,1
2015-16,21500354,3,1610612748,6,9,7,4,1,2,1
2015-16,21500354,3,1610612763,1,0,0,0,1,0,0
2015-16,21500354,4,1610612748,6,9,8,3,3,1,0
2015-16,21500354,4,1610612763,5,4,2,2,3,2,0
2015-16,21500355,1,1610612755,4,4,3,2,2,1,0
2015-16,21500355,1,1610612761,7,12,10,6,0,2,1
2015-16,21500355,2,1610612755,1,0,0,0,1,0,0
2015-16,21500355,2,1610612761,1,4,4,1,0,0,0
2015-16,21500355,3,1610612755,4,5,3,2,2,2,0
2015-16,21500355,3,1610612761,3,0,0,0,2,0,1
2015-16,21500355,4,1610612755,3,5,4,3,0,1,0
2015-16,21500355,4,1610612761,9,18,11,8,1,7,0
2015-16,21500356,1,1610612760,2,2,2,1,0,0,1
2015-16,21500356,1,1610612762,3,0,0,0,2,0,1
2015-16,21500356,2,1610612760,7,11,9,4,3,2,0
2015-16,21500356,2,1610612762,4,5,4,3,1,1,0
2015-16,21500356,3,1610612760,7,11,10,6,1,1,0
2015-16,21500356,3,1610612762,7,11,7,5,1,4,0
2015-16,21500356,4,1610612760,5,6,6,3,2,0,0
2015-16,21500356,4,1610612762,3,4,1,2,1,3,0
2015-16,21500357,1,1610612754,2,2,2,2,0,0,0
2015-16,21500357,1,1610612761,2,2,2,1,1,0,0
2015-16,21500357,2,1610612754,5,5,5,3,2,0,0
2015-16,21500357,2,1610612761,5,6,5,3,2,1,0
2015-16,21500357,3,1610612754,4,3,3,1,2,0,1
2015-16,21500357,3,1610612761,6,12,10,4,1,2,0
2015-16,21500357,4,1610612754,4,6,4,3,1,2,0
2015-16,21500357,4,1610612761,6,6,5,3,3,1,0
2015-16,21500358,1,1610612751,6,7,5,4,2,2,0
2015-16,21500358,1,1610612753,4,4,3,2,2,1,0
2015-16,21500358,2,1610612751,4,6,6,1,3,0,0
2015-16,21500358,2,1610612753,4,6,5,3,0,1,1
2015-16,21500358,3,1610612751,3,3,2,1,2,1,0
2015-16,21500358,3,1610612753,5,3,1,1,2,2,2
2015-16,21500358,4,1610612751,3,0,0,0,3,0,0
2015-16,21500358,4,1610612753,6,7,5,3,3,2,0
2015-16,21500359,1,1610612746,2,1,1,0,2,0,0
2015-16,21500359,1,1610612765,4,7,6,3,1,1,0
2015-16,21500359,2,1610612746,4,3,3,2,2,0,0
2015-16,21500359,2,1610612765,3,4,2,2,1,2,0
2015-16,21500359,3,1610612746,3,4,1,1,2,3,0
2015-16,21500359,3,1610612765,3,2,2,1,2,0,0
2015-16,21500359,4,1610612746,6,3,3,2,3,0,1
2015-16,21500359,4,1610612765,6,10,8,3,2,2,1
2015-16,21500360,1,1610612737,4,7,6,4,0,1,0
2015-16,21500360,1,1610612748,3,2,2,1,2,0,0
2015-16,21500360,2,1610612737,2,2,2,1,1,0,0
2015-16,21500360,2,1610612748,4,4,4,2,2,0,0
2015-16,21500360,3,1610612737,4,2,2,1,3,0,0
2015-16,21500360,3,1610612748,5,7,5,2,3,2,0
2015-16,21500360,4,1610612737,2,4,4,2,0,0,0
2015-16,21500360,4,1610612748,5,2,2,2,2,0,1
2015-16,21500361,1,1610612741,4,5,4,3,1,1,0
2015-16,21500361,1,1610612755,4,6,4,2,2,2,0
2015-16,21500361,2,1610612741,4,7,6,4,0,1,0
2015-16,21500361,2,1610612755,2,2,1,1,1,1,0
2015-16,21500361,3,1610612741,7,12,10,7,0,2,0
2015-16,21500361,3,1610612755,2,0,0,0,2,0,0
2015-16,21500361,4,1610612741,2,2,1,1,1,1,0
2015-16,21500361,4,1610612755,4,5,4,2,2,1,0
2015-16,21500362,1,1610612763,1,2,2,1,0,0,0
2015-16,21500362,1,1610612764,2,2,0,0,2,2,0
2015-16,21500362,2,1610612763,3,0,0,0,3,0,0
2015-16,21500362,2,1610612764,4,3,3,2,2,0,0
2015-16,21500362,3,1610612763,2,1,1,1,1,0,0
2015-16,21500362,3,1610612764,5,6,2,2,2,4,1
2015-16,21500362,4,1610612763,7,12,11,4,3,1,0
2015-16,21500362,4,1610612764,5,9,7,4,1,2,0
2015-16,21500363,1,1610612742,2,3,3,2,0,0,0
2015-16,21500363,1,1610612756,3,0,0,0,3,0,0
2015-16,21500363,2,1610612742,5,4,2,1,4,2,0
2015-16,21500363,2,1610612756,5,6,5,3,2,1,0
2015-16,21500363,3,1610612742,5,2,2,1,3,0,1
2015-16,21500363,3,1610612756,1,0,0,0,1,0,0
2015-16,21500363,4,1610612742,9,12,9,5,4,3,0
2015-16,21500363,4,1610612756,12,21,14,10,2,7,0
2015-16,21500364,1,1610612759,3,5,5,3,0,0,0
2015-16,21500364,1,1610612762,3,0,0,0,3,0,0
2015-16,21500364,2,1610612759,9,13,13,5,4,0,0
2015-16,21500364,2,1610612762,6,10,9,4,1,1,1
2015-16,21500364,3,1610612759,6,7,6,3,3,1,0
2015-16,21500364,3,1610612762,5,7,5,4,1,2,0
2015-16,21500364,4,1610612759,2,2,1,1,1,1,0
2015-16,21500364,4,1610612762,3,0,0,0,3,0,0
2015-16,21500365,1,1610612743,3,5,4,3,0,1,0
2015-16,21500365,1,1610612745,3,0,0,0,2,0,1
2015-16,21500365,2,1610612743,4,4,3,2,1,1,1
2015-16,21500365,2,1610612745,6,8,6,2,4,2,0
2015-16,21500365,3,1610612743,8,10,9,1,6,1,1
2015-16,21500365,3,1610612745,3,0,0,0,3,0,0
2015-16,21500365,4,1610612743,6,6,6,1,5,0,0
2015-16,21500365,4,1610612745,2,3,2,1,0,1,1
2015-16,21500366,1,1610612740,3,3,2,2,0,1,1
2015-16,21500366,1,1610612757,8,11,7,5,3,4,0
2015-16,21500366,2,1610612740,7,12,11,5,1,1,0
2015-16,21500366,2,1610612757,3,4,4,2,1,0,0
2015-16,21500366,3,1610612740,3,4,3,2,1,1,0
2015-16,21500366,3,1610612757,1,2,1,1,0,1,0
2015-16,21500366,4,1610612740,7,8,5,5,1,3,1
2015-16,21500366,4,1610612757,8,12,10,4,3,2,1
2015-16,21500367,1,1610612738,2,0,0,0,2,0,0
2015-16,21500367,1,1610612739,2,2,2,1,1,0,0
2015-16,21500367,2,1610612738,5,8,7,4,1,1,0
2015-16,21500367,2,1610612739,4,5,5,1,3,0,0
2015-16,21500367,3,1610612738,5,4,4,1,3,0,1
2015-16,21500367,3,1610612739,1,1,1,1,0,0,0
2015-16,21500367,4,1610612738,4,2,1,1,3,1,0
2015-16,21500367,4,1610612739,4,2,1,1,3,1,0
2015-16,21500368,1,1610612743,7,9,6,3,4,3,0
2015-16,21500368,1,1610612750,5,5,4,3,2,1,0
2015-16,21500368,2,1610612743,3,2,1,0,3,1,0
2015-16,21500368,2,1610612750,6,6,6,3,3,0,0
2015-16,21500368,3,1610612743,6,8,6,4,2,2,0
2015-16,21500368,3,1610612750,6,10,6,5,1,4,0
2015-16,21500368,4,1610612743,8,8,7,1,7,1,0
2015-16,21500368,4,1610612750,7,10,8,2,5,2,0
2015-16,21500369,1,1610612745,5,6,5,3,2,1,0
2015-16,21500369,1,1610612758,6,7,6,3,2,1,1
2015-16,21500369,2,1610612745,5,10,7,4,1,3,0
2015-16,21500369,2,1610612758,8,9,6,1,7,3,0
2015-16,21500369,3,1610612745,2,4,2,2,0,2,0
2015-16,21500369,3,1610612758,6,6,5,0,4,1,1
2015-16,21500369,4,1610612745,2,3,3,1,1,0,0
2015-16,21500369,4,1610612758,6,7,3,3,2,4,1
2015-16,21500370,1,1610612747,1,1,1,1,0,0,0
2015-16,21500370,1,1610612749,2,2,2,1,1,0,0
2015-16,21500370,2,1610612747,9,11,9,4,4,2,1
2015-16,21500370,2,1610612749,5,4,3,2,2,1,1
2015-16,21500370,3,1610612747,4,6,6,2,1,0,1
2015-16,21500370,3,1610612749,6,10,4,4,1,6,1
2015-16,21500370,4,1610612747,4,7,5,3,1,2,0
2015-16,21500370,4,1610612749,4,4,2,2,0,2,2
2015-16,21500371,1,1610612742,5,7,5,4,1,2,0
2015-16,21500371,1,1610612754,3,4,3,2,0,1,1
2015-16,21500371,2,1610612742,3,2,2,1,2,0,0
2015-16,21500371,2,1610612754,7,8,2,2,4,6,1
2015-16,21500371,3,1610612742,3,1,0,0,2,1,0
2015-16,21500371,3,1610612754,4,5,5,2,1,0,1
2015-16,21500371,4,1610612742,4,0,0,0,3,0,1
2015-16,21500371,4,1610612754,2,0,0,0,2,0,0
2015-16,21500372,1,1610612753,4,5,3,3,0,2,1
2015-16,21500372,1,1610612766,2,3,1,2,0,2,0
2015-16,21500372,2,1610612753,1,0,0,0,1,0,0
2015-16,21500372,2,1610612766,3,1,1,1,2,0,0
2015-16,21500372,3,1610612753,6,4,4,1,4,0,1
2015-16,21500372,3,1610612766,2,6,5,2,0,1,0
2015-16,21500372,4,1610612753,5,6,6,2,3,0,0
2015-16,21500372,4,1610612766,7,5,5,1,4,0,0
2015-16,21500373,1,1610612748,4,2,1,1,3,1,0
2015-16,21500373,1,1610612751,1,1,1,1,0,0,0
2015-16,21500373,2,1610612748,6,10,8,5,1,2,0
