season,game_id,period,team_id,FOUL,FTA,FTM,SHOT_FOUL_DRAWN,PERS_FOUL_DRAWN,MISS_FT,LOOSE_BALL_FOUL_DRAWN
2020-21,22000019,2,1610612758,5,6,5,2,3,1,0
2020-21,22000019,3,1610612743,6,4,3,1,4,1,1
2020-21,22000019,3,1610612758,7,10,10,5,2,0,0
2020-21,22000019,4,1610612743,7,10,8,4,2,2,1
2020-21,22000019,4,1610612758,5,10,5,5,0,5,0
2020-21,22000020,1,1610612757,5,5,2,2,2,3,1
2020-21,22000020,1,1610612762,3,2,0,1,2,2,0
2020-21,22000020,2,1610612757,2,4,4,2,0,0,0
2020-21,22000020,2,1610612762,5,4,4,1,3,0,1
2020-21,22000020,3,1610612757,2,2,2,1,0,0,1
2020-21,22000020,3,1610612762,4,4,4,3,1,0,0
2020-21,22000020,4,1610612757,5,6,6,3,2,0,0
2020-21,22000020,4,1610612762,6,9,7,2,4,2,0
2020-21,22000021,1,1610612737,2,2,2,1,1,0,0
2020-21,22000021,1,1610612763,5,4,2,1,4,2,0
2020-21,22000021,2,1610612737,6,8,8,4,2,0,0
2020-21,22000021,2,1610612763,6,13,11,3,2,2,0
2020-21,22000021,3,1610612737,8,11,8,3,3,3,2
2020-21,22000021,3,1610612763,2,2,2,1,0,0,1
2020-21,22000021,4,1610612737,8,17,15,4,4,2,0
2020-21,22000021,4,1610612763,5,10,10,4,1,0,0
2020-21,22000022,1,1610612760,3,2,2,1,2,0,0
2020-21,22000022,1,1610612766,5,9,7,4,1,2,0
2020-21,22000022,2,1610612760,7,9,9,4,3,0,0
2020-21,22000022,2,1610612766,5,8,5,5,0,3,0
2020-21,22000022,3,1610612760,4,5,3,3,1,2,0
2020-21,22000022,3,1610612766,3,5,3,3,0,2,0
2020-21,22000022,4,1610612760,7,8,5,0,7,3,0
2020-21,22000022,4,1610612766,7,10,5,3,4,5,0
2020-21,22000023,1,1610612739,3,1,0,1,2,1,0
2020-21,22000023,1,1610612765,3,6,4,3,0,2,0
2020-21,22000023,2,1610612739,4,8,6,4,0,2,0
2020-21,22000023,2,1610612765,5,9,6,5,0,3,0
2020-21,22000023,3,1610612739,3,4,1,2,1,3,0
2020-21,22000023,3,1610612765,6,10,8,3,3,2,0
2020-21,22000023,4,1610612739,6,12,8,6,0,4,0
2020-21,22000023,4,1610612765,4,1,1,1,2,0,1
2020-21,22000024,1,1610612753,5,4,3,3,2,1,0
2020-21,22000024,1,1610612764,6,8,5,3,1,3,2
2020-21,22000024,2,1610612753,8,13,11,4,4,2,0
2020-21,22000024,2,1610612764,4,8,5,3,1,3,0
2020-21,22000024,3,1610612753,5,5,4,2,3,1,0
2020-21,22000024,3,1610612764,4,5,2,3,0,3,1
2020-21,22000024,4,1610612753,6,7,5,3,3,2,0
2020-21,22000024,4,1610612764,3,7,3,3,0,4,0
2020-21,22000025,1,1610612752,6,7,4,4,2,3,0
2020-21,22000025,1,1610612755,3,4,2,2,1,2,0
2020-21,22000025,2,1610612752,5,7,5,4,1,2,0
2020-21,22000025,2,1610612755,8,8,7,2,4,1,2
2020-21,22000025,3,1610612752,3,2,1,1,2,1,0
2020-21,22000025,3,1610612755,4,2,1,1,2,1,1
2020-21,22000025,4,1610612752,4,7,7,3,0,0,1
2020-21,22000025,4,1610612755,8,8,6,3,5,2,0
2020-21,22000026,1,1610612741,6,7,6,4,1,1,1
2020-21,22000026,1,1610612754,2,2,0,0,2,2,0
2020-21,22000026,2,1610612741,6,5,4,2,4,1,0
2020-21,22000026,2,1610612754,8,14,9,5,3,5,0
2020-21,22000026,3,1610612741,4,0,0,0,4,0,0
2020-21,22000026,3,1610612754,1,1,1,1,0,0,0
2020-21,22000026,4,1610612741,9,13,12,6,2,1,1
2020-21,22000026,4,1610612754,4,2,2,1,3,0,0
2020-21,22000027,1,1610612759,4,3,3,2,2,0,0
2020-21,22000027,1,1610612761,6,4,3,2,4,1,0
2020-21,22000027,2,1610612759,4,0,0,0,3,0,1
2020-21,22000027,2,1610612761,5,4,3,2,3,1,0
2020-21,22000027,3,1610612759,6,7,3,5,1,4,0
2020-21,22000027,3,1610612761,5,7,5,3,2,2,0
2020-21,22000027,4,1610612759,6,6,5,1,4,1,1
2020-21,22000027,4,1610612761,2,0,0,0,2,0,0
2020-21,22000028,1,1610612750,3,7,6,3,0,1,0
2020-21,22000028,1,1610612762,4,4,4,2,1,0,1
2020-21,22000028,2,1610612750,3,2,1,1,1,1,1
2020-21,22000028,2,1610612762,7,12,10,6,1,2,0
2020-21,22000028,3,1610612750,6,4,2,1,4,2,1
2020-21,22000028,3,1610612762,9,12,9,5,3,3,1
2020-21,22000028,4,1610612750,5,5,4,1,3,1,1
2020-21,22000028,4,1610612762,6,9,6,3,3,3,0
2020-21,22000029,1,1610612745,2,4,4,2,0,0,0
2020-21,22000029,1,1610612757,3,4,2,2,1,2,0
2020-21,22000029,2,1610612745,7,13,10,4,3,3,0
2020-21,22000029,2,1610612757,7,7,5,3,4,2,0
2020-21,22000029,3,1610612745,6,13,9,4,2,4,0
2020-21,22000029,3,1610612757,5,6,4,2,3,2,0
2020-21,22000029,4,1610612745,3,2,2,1,2,0,0
2020-21,22000029,4,1610612757,5,6,4,2,1,2,2
2020-21,22000030,1,1610612756,4,0,0,0,2,0,2
2020-21,22000030,1,1610612758,4,4,3,2,2,1,0
2020-21,22000030,2,1610612756,4,3,3,1,2,0,0
2020-21,22000030,2,1610612758,4,7,7,4,0,0,0
2020-21,22000030,3,1610612756,4,3,1,2,1,2,1
2020-21,22000030,3,1610612758,6,11,4,5,1,7,0
2020-21,22000030,4,1610612756,6,7,6,3,3,1,0
2020-21,22000030,4,1610612758,8,11,9,4,4,2,0
2020-21,22000031,1,1610612742,4,4,4,3,1,0,0
2020-21,22000031,1,1610612746,2,4,3,2,0,1,0
2020-21,22000031,2,1610612742,5,6,6,4,1,0,0
2020-21,22000031,2,1610612746,5,6,5,2,3,1,0
2020-21,22000031,3,1610612742,6,9,8,3,3,1,0
2020-21,22000031,3,1610612746,5,8,7,4,1,1,0
2020-21,22000031,4,1610612742,4,8,6,4,0,2,0
2020-21,22000031,4,1610612746,2,2,2,1,1,0,0
2020-21,22000032,1,1610612751,4,6,4,3,0,2,1
2020-21,22000032,1,1610612766,3,4,3,2,1,1,0
2020-21,22000032,2,1610612751,4,4,3,2,2,1,0
2020-21,22000032,2,1610612766,3,6,4,3,0,2,0
2020-21,22000032,3,1610612751,7,8,6,1,4,2,2
2020-21,22000032,3,1610612766,2,2,1,2,0,1,0
2020-21,22000032,4,1610612751,6,7,4,2,2,3,1
2020-21,22000032,4,1610612766,5,5,2,1,2,3,2
2020-21,22000033,1,1610612753,4,5,5,2,2,0,0
2020-21,22000033,1,1610612764,4,4,3,3,1,1,0
2020-21,22000033,2,1610612753,8,16,15,6,1,1,1
2020-21,22000033,2,1610612764,2,0,0,0,2,0,0
2020-21,22000033,3,1610612753,3,5,5,2,1,0,0
2020-21,22000033,3,1610612764,4,7,6,3,1,1,0
2020-21,22000033,4,1610612753,8,12,12,3,4,0,1
2020-21,22000033,4,1610612764,2,2,2,1,1,0,0
2020-21,22000034,1,1610612740,2,4,3,2,0,1,0
2020-21,22000034,1,1610612759,2,2,2,1,0,0,1
2020-21,22000034,2,1610612740,7,11,10,4,3,1,0
2020-21,22000034,2,1610612759,2,0,0,0,1,0,1
2020-21,22000034,3,1610612740,4,4,3,3,1,1,0
2020-21,22000034,3,1610612759,7,6,6,3,4,0,0
2020-21,22000034,4,1610612740,7,10,5,3,3,5,1
2020-21,22000034,4,1610612759,4,0,0,0,2,0,2
2020-21,22000035,1,1610612739,3,0,0,0,2,0,1
2020-21,22000035,1,1610612755,4,5,5,3,1,0,0
2020-21,22000035,2,1610612739,4,4,3,2,1,1,0
2020-21,22000035,2,1610612755,8,10,8,2,4,2,2
2020-21,22000035,3,1610612739,6,10,8,3,2,2,0
2020-21,22000035,3,1610612755,5,4,2,2,3,2,0
2020-21,22000035,4,1610612739,3,2,2,1,1,0,1
2020-21,22000035,4,1610612755,3,3,1,2,1,2,0
2020-21,22000036,1,1610612749,3,5,3,2,1,2,0
2020-21,22000036,1,1610612752,4,5,5,3,1,0,0
2020-21,22000036,2,1610612749,2,2,1,1,1,1,0
2020-21,22000036,2,1610612752,6,10,8,5,1,2,0
2020-21,22000036,3,1610612749,9,14,10,7,2,4,0
2020-21,22000036,3,1610612752,5,8,5,3,1,3,0
2020-21,22000036,4,1610612749,5,8,7,3,2,1,0
2020-21,22000036,4,1610612752,5,4,4,2,2,0,0
2020-21,22000037,1,1610612738,4,6,3,2,2,3,0
2020-21,22000037,1,1610612754,4,1,0,1,2,1,1
2020-21,22000037,2,1610612738,3,2,2,1,2,0,0
2020-21,22000037,2,1610612754,1,3,3,1,0,0,0
2020-21,22000037,3,1610612738,7,10,9,3,3,1,1
2020-21,22000037,3,1610612754,7,8,7,5,1,1,1
2020-21,22000037,4,1610612738,5,6,4,2,3,2,0
2020-21,22000037,4,1610612754,4,3,1,1,3,2,0
2020-21,22000038,1,1610612741,6,10,7,4,2,3,0
2020-21,22000038,1,1610612744,4,5,4,3,1,1,0
2020-21,22000038,2,1610612741,2,1,1,1,1,0,0
2020-21,22000038,2,1610612744,2,2,1,1,1,1,0
2020-21,22000038,3,1610612741,4,6,5,3,1,1,0
2020-21,22000038,3,1610612744,7,12,11,6,1,1,0
2020-21,22000038,4,1610612741,8,14,10,5,3,4,0
2020-21,22000038,4,1610612744,6,11,11,6,0,0,0
2020-21,22000039,1,1610612756,2,1,1,1,1,0,0
2020-21,22000039,1,1610612758,4,8,6,4,0,2,0
2020-21,22000039,2,1610612756,4,3,3,2,2,0,0
2020-21,22000039,2,1610612758,4,6,5,3,1,1,0
2020-21,22000039,3,1610612756,8,6,6,3,5,0,0
2020-21,22000039,3,1610612758,5,5,4,3,2,1,0
2020-21,22000039,4,1610612756,4,1,0,1,2,1,1
2020-21,22000039,4,1610612758,5,6,3,3,2,3,0
2020-21,22000040,1,1610612747,5,6,4,3,1,2,1
2020-21,22000040,1,1610612750,3,1,1,1,2,0,0
2020-21,22000040,2,1610612747,3,2,0,1,2,2,0
2020-21,22000040,2,1610612750,3,3,1,2,1,2,0
2020-21,22000040,3,1610612747,5,7,7,4,0,0,1
2020-21,22000040,3,1610612750,6,6,5,2,4,1,0
2020-21,22000040,4,1610612747,4,3,3,2,2,0,0
2020-21,22000040,4,1610612750,4,4,2,2,2,2,0
2020-21,22000041,1,1610612737,3,2,1,1,1,1,1
2020-21,22000041,1,1610612765,2,2,2,1,1,0,0
2020-21,22000041,2,1610612737,7,10,8,3,3,2,1
2020-21,22000041,2,1610612765,7,11,8,5,0,3,2
2020-21,22000041,3,1610612737,6,8,7,4,2,1,0
2020-21,22000041,3,1610612765,7,6,6,1,6,0,0
2020-21,22000041,4,1610612737,7,12,12,3,4,0,0
2020-21,22000041,4,1610612765,3,5,5,2,0,0,1
2020-21,22000042,1,1610612751,3,4,3,2,1,1,0
2020-21,22000042,1,1610612763,4,6,4,4,0,2,0
2020-21,22000042,2,1610612751,2,4,4,2,0,0,0
2020-21,22000042,2,1610612763,3,6,4,3,0,2,0
2020-21,22000042,3,1610612751,5,7,6,4,1,1,0
2020-21,22000042,3,1610612763,5,9,8,4,1,1,0
2020-21,22000042,4,1610612751,3,2,2,1,1,0,1
2020-21,22000042,4,1610612763,3,2,2,1,1,0,1
2020-21,22000043,1,1610612760,3,2,1,1,1,1,1
2020-21,22000043,1,1610612762,4,2,1,1,3,1,0
2020-21,22000043,2,1610612760,3,7,5,3,0,2,0
2020-21,22000043,2,1610612762,2,2,2,1,0,0,1
2020-21,22000043,3,1610612760,6,10,8,3,3,2,0
2020-21,22000043,3,1610612762,3,6,4,3,0,2,0
2020-21,22000043,4,1610612760,4,0,0,0,3,0,1
2020-21,22000043,4,1610612762,5,4,4,2,3,0,0
2020-21,22000044,1,1610612743,7,10,6,4,3,4,0
2020-21,22000044,1,1610612745,2,4,3,2,0,1,0
2020-21,22000044,2,1610612743,4,4,1,1,3,3,0
2020-21,22000044,2,1610612745,4,8,6,4,0,2,0
2020-21,22000044,3,1610612743,7,10,5,5,2,5,0
2020-21,22000044,3,1610612745,2,3,2,2,0,1,0
2020-21,22000044,4,1610612743,6,8,6,2,3,2,1
2020-21,22000044,4,1610612745,7,8,6,4,2,2,1
2020-21,22000045,1,1610612747,1,1,1,1,0,0,0
2020-21,22000045,1,1610612757,3,5,5,2,1,0,0
2020-21,22000045,2,1610612747,3,4,4,2,1,0,0
2020-21,22000045,2,1610612757,5,6,5,2,3,1,0
2020-21,22000045,3,1610612747,8,8,6,5,2,2,0
2020-21,22000045,3,1610612757,4,2,1,1,2,1,1
2020-21,22000045,4,1610612747,3,5,4,3,0,1,0
2020-21,22000045,4,1610612757,1,2,2,1,0,0,0
2020-21,22000046,1,1610612739,3,4,3,1,2,1,0
2020-21,22000046,1,1610612752,2,2,2,1,1,0,0
2020-21,22000046,2,1610612739,5,6,5,3,2,1,0
2020-21,22000046,2,1610612752,4,6,5,3,1,1,0
2020-21,22000046,3,1610612739,3,4,3,2,1,1,0
2020-21,22000046,3,1610612752,6,10,6,4,2,4,0
2020-21,22000046,4,1610612739,5,8,4,4,1,4,0
2020-21,22000046,4,1610612752,4,3,0,1,3,3,0
2020-21,22000047,1,1610612744,4,6,3,3,0,3,1
2020-21,22000047,1,1610612765,6,7,7,4,1,0,1
2020-21,22000047,2,1610612744,6,11,8,5,1,3,0
2020-21,22000047,2,1610612765,7,8,6,4,3,2,0
2020-21,22000047,3,1610612744,7,7,5,1,2,2,3
2020-21,22000047,3,1610612765,7,9,7,4,2,2,1
2020-21,22000047,4,1610612744,7,12,10,5,1,2,1
2020-21,22000047,4,1610612765,5,5,3,3,2,2,0
2020-21,22000048,1,1610612738,4,8,6,4,0,2,0
2020-21,22000048,1,1610612754,2,2,2,1,0,0,1
2020-21,22000048,2,1610612738,4,5,4,1,3,1,0
2020-21,22000048,2,1610612754,2,0,0,0,2,0,0
2020-21,22000048,3,1610612738,6,8,5,2,4,3,0
2020-21,22000048,3,1610612754,7,10,8,6,1,2,0
2020-21,22000048,4,1610612738,10,16,12,6,4,4,0
2020-21,22000048,4,1610612754,3,4,3,2,1,1,0
2020-21,22000049,1,1610612755,1,3,3,1,0,0,0
2020-21,22000049,1,1610612761,4,2,2,1,3,0,0
2020-21,22000049,2,1610612755,9,15,13,4,4,2,1
2020-21,22000049,2,1610612761,3,4,4,1,2,0,0
2020-21,22000049,3,1610612755,5,5,4,2,3,1,0
2020-21,22000049,3,1610612761,2,3,3,1,1,0,0
2020-21,22000049,4,1610612755,9,10,8,1,8,2,0
2020-21,22000049,4,1610612761,3,5,3,2,1,2,0
2020-21,22000050,1,1610612741,6,9,6,5,1,3,0
2020-21,22000050,1,1610612764,3,1,1,1,2,0,0
2020-21,22000050,2,1610612741,5,8,6,3,2,2,0
2020-21,22000050,2,1610612764,4,5,5,2,1,0,1
2020-21,22000050,3,1610612741,7,7,6,1,5,1,1
2020-21,22000050,3,1610612764,6,9,6,4,2,3,0
2020-21,22000050,4,1610612741,6,8,6,1,5,2,0
2020-21,22000050,4,1610612764,7,11,11,4,3,0,0
2020-21,22000051,1,1610612748,3,2,2,1,2,0,0
2020-21,22000051,1,1610612749,4,4,4,3,1,0,0
2020-21,22000051,2,1610612748,4,4,3,1,3,1,0
2020-21,22000051,2,1610612749,3,3,1,2,1,2,0
2020-21,22000051,3,1610612748,5,6,3,3,2,3,0
2020-21,22000051,3,1610612749,5,4,4,1,4,0,0
2020-21,22000051,4,1610612748,7,6,4,2,3,2,2
2020-21,22000051,4,1610612749,2,4,4,2,0,0,0
2020-21,22000052,1,1610612753,3,3,1,2,1,2,0
2020-21,22000052,1,1610612760,2,2,2,1,1,0,0
2020-21,22000052,2,1610612753,4,6,6,2,2,0,0
2020-21,22000052,2,1610612760,5,3,3,2,3,0,0
2020-21,22000052,3,1610612753,6,4,4,2,4,0,0
2020-21,22000052,3,1610612760,3,1,1,1,2,0,0
2020-21,22000052,4,1610612753,4,3,2,1,3,1,0
2020-21,22000052,4,1610612760,8,13,4,5,3,9,0
2020-21,22000053,1,1610612740,5,6,2,3,2,4,0
2020-21,22000053,1,1610612756,2,2,2,1,1,0,0
2020-21,22000053,2,1610612740,3,2,1,1,1,1,1
2020-21,22000053,2,1610612756,8,15,15,5,3,0,0
2020-21,22000053,3,1610612740,4,3,2,3,1,1,0
2020-21,22000053,3,1610612756,1,0,0,0,1,0,0
2020-21,22000053,4,1610612740,6,7,4,2,4,3,0
2020-21,22000053,4,1610612756,1,2,1,1,0,1,0
2020-21,22000054,1,1610612746,5,7,6,3,2,1,0
2020-21,22000054,1,1610612750,5,6,5,3,2,1,0
2020-21,22000054,2,1610612746,4,4,4,2,2,0,0
2020-21,22000054,2,1610612750,4,2,2,1,3,0,0
2020-21,22000054,3,1610612746,3,3,3,2,1,0,0
2020-21,22000054,3,1610612750,3,1,1,1,2,0,0
2020-21,22000054,4,1610612746,2,2,1,1,1,1,0
2020-21,22000054,4,1610612750,6,8,6,4,1,2,1
2020-21,22000055,1,1610612743,3,1,1,1,2,0,0
2020-21,22000055,1,1610612758,4,9,8,3,1,1,0
2020-21,22000055,2,1610612743,5,7,4,2,3,3,0
2020-21,22000055,2,1610612758,5,6,5,4,0,1,1
2020-21,22000055,3,1610612743,8,11,10,2,5,1,1
2020-21,22000055,3,1610612758,3,6,3,3,0,3,0
2020-21,22000055,4,1610612743,2,1,1,0,2,0,0
2020-21,22000055,4,1610612758,4,1,1,1,3,0,0
2020-21,22000056,1,1610612738,2,4,3,2,0,1,0
2020-21,22000056,1,1610612763,4,4,2,2,2,2,0
2020-21,22000056,2,1610612738,2,0,0,0,2,0,0
2020-21,22000056,2,1610612763,5,4,4,1,1,0,3
2020-21,22000056,3,1610612738,6,6,5,3,3,1,0
2020-21,22000056,3,1610612763,7,9,7,4,3,2,0
2020-21,22000056,4,1610612738,2,4,4,2,0,0,0
2020-21,22000056,4,1610612763,5,8,5,5,0,3,0
2020-21,22000057,1,1610612737,4,5,4,3,1,1,0
2020-21,22000057,1,1610612751,4,5,4,3,1,1,0
2020-21,22000057,2,1610612737,5,6,5,2,2,1,1
2020-21,22000057,2,1610612751,3,1,0,1,1,1,1
2020-21,22000057,3,1610612737,6,10,6,4,1,4,1
2020-21,22000057,3,1610612751,4,6,4,3,1,2,0
2020-21,22000057,4,1610612737,10,14,14,6,3,0,0
2020-21,22000057,4,1610612751,7,11,10,2,5,1,0
2020-21,22000058,1,1610612748,4,3,3,2,2,0,0
2020-21,22000058,1,1610612749,4,6,6,3,1,0,0
2020-21,22000058,2,1610612748,5,7,5,3,0,2,0
2020-21,22000058,2,1610612749,3,1,0,1,2,1,0
2020-21,22000058,3,1610612748,5,6,6,2,3,0,0
