season,game_id,period,team_id,FOUL,FTA,FTM,SHOT_FOUL_DRAWN,PERS_FOUL_DRAWN,MISS_FT,LOOSE_BALL_FOUL_DRAWN
2019-20,21900022,2,1610612760,7,13,8,4,3,5,0
2019-20,21900022,2,1610612764,4,4,3,2,2,1,0
2019-20,21900022,3,1610612760,3,3,3,2,1,0,0
2019-20,21900022,3,1610612764,3,3,3,2,1,0,0
2019-20,21900022,4,1610612760,3,0,0,0,3,0,0
2019-20,21900022,4,1610612764,4,3,2,1,2,1,1
2019-20,21900023,1,1610612743,5,5,3,3,1,2,1
2019-20,21900023,1,1610612756,1,1,1,1,0,0,0
2019-20,21900023,2,1610612743,6,3,3,1,3,0,2
2019-20,21900023,2,1610612756,5,7,7,3,1,0,1
2019-20,21900023,3,1610612743,7,8,7,2,4,1,0
2019-20,21900023,3,1610612756,1,0,0,0,1,0,0
2019-20,21900023,4,1610612743,10,14,11,5,5,3,0
2019-20,21900023,4,1610612756,12,18,17,5,7,1,0
2019-20,21900024,1,1610612757,4,0,0,0,3,0,1
2019-20,21900024,1,1610612758,4,4,3,2,1,1,1
2019-20,21900024,2,1610612757,6,6,5,2,4,1,0
2019-20,21900024,2,1610612758,3,5,4,2,1,1,0
2019-20,21900024,3,1610612757,9,12,10,5,3,2,1
2019-20,21900024,3,1610612758,4,4,4,2,2,0,0
2019-20,21900024,4,1610612757,6,4,4,1,4,0,1
2019-20,21900024,4,1610612758,10,14,12,5,4,2,0
2019-20,21900025,1,1610612747,5,4,4,0,4,0,1
2019-20,21900025,1,1610612762,1,2,2,1,0,0,0
2019-20,21900025,2,1610612747,4,3,3,1,0,0,1
2019-20,21900025,2,1610612762,5,5,4,2,3,1,0
2019-20,21900025,3,1610612747,7,9,5,3,4,4,0
2019-20,21900025,3,1610612762,6,6,6,3,3,0,0
2019-20,21900025,4,1610612747,5,8,7,4,0,1,1
2019-20,21900025,4,1610612762,7,8,8,3,1,0,2
2019-20,21900026,1,1610612748,2,3,2,1,1,1,0
2019-20,21900026,1,1610612749,4,6,4,3,0,2,1
2019-20,21900026,2,1610612748,5,2,1,0,5,1,0
2019-20,21900026,2,1610612749,8,10,6,3,5,4,0
2019-20,21900026,3,1610612748,2,2,1,1,1,1,0
2019-20,21900026,3,1610612749,3,2,2,1,2,0,0
2019-20,21900026,4,1610612748,9,15,11,3,6,4,0
2019-20,21900026,4,1610612749,8,14,12,6,2,2,0
2019-20,21900027,1,1610612755,8,11,7,4,4,4,0
2019-20,21900027,1,1610612765,6,10,9,4,2,1,0
2019-20,21900027,2,1610612755,3,3,1,2,1,2,0
2019-20,21900027,2,1610612765,7,11,6,4,2,5,0
2019-20,21900027,3,1610612755,4,1,1,1,3,0,0
2019-20,21900027,3,1610612765,4,6,4,3,1,2,0
2019-20,21900027,4,1610612755,11,15,11,3,8,4,0
2019-20,21900027,4,1610612765,6,9,2,4,2,7,0
2019-20,21900028,1,1610612737,1,0,0,0,1,0,0
2019-20,21900028,1,1610612753,3,1,1,1,1,0,1
2019-20,21900028,2,1610612737,4,5,3,3,1,2,0
2019-20,21900028,2,1610612753,6,8,7,3,2,1,1
2019-20,21900028,3,1610612737,2,4,3,1,1,1,0
2019-20,21900028,3,1610612753,6,8,8,3,2,0,1
2019-20,21900028,4,1610612737,6,6,2,1,5,4,0
2019-20,21900028,4,1610612753,7,9,8,2,5,1,0
2019-20,21900029,1,1610612738,3,2,1,1,2,1,0
2019-20,21900029,1,1610612752,3,4,3,2,0,1,1
2019-20,21900029,2,1610612738,6,8,7,2,3,1,0
2019-20,21900029,2,1610612752,8,14,12,6,2,2,0
2019-20,21900029,3,1610612738,9,13,7,7,2,6,0
2019-20,21900029,3,1610612752,8,10,7,4,4,3,0
2019-20,21900029,4,1610612738,5,6,4,3,1,2,1
2019-20,21900029,4,1610612752,4,6,4,3,1,2,0
2019-20,21900030,1,1610612739,10,16,10,6,2,6,2
2019-20,21900030,1,1610612754,4,3,2,2,2,1,0
2019-20,21900030,2,1610612739,3,5,4,3,0,1,0
2019-20,21900030,2,1610612754,4,3,3,2,2,0,0
2019-20,21900030,3,1610612739,5,4,2,1,2,2,2
2019-20,21900030,3,1610612754,2,1,1,1,1,0,0
2019-20,21900030,4,1610612739,5,4,3,1,4,1,0
2019-20,21900030,4,1610612754,5,6,5,3,1,1,1
2019-20,21900031,1,1610612741,5,5,3,1,4,2,0
2019-20,21900031,1,1610612761,4,0,0,0,4,0,0
2019-20,21900031,2,1610612741,3,2,1,1,2,1,0
2019-20,21900031,2,1610612761,5,5,5,2,3,0,0
2019-20,21900031,3,1610612741,4,3,2,1,3,1,0
2019-20,21900031,3,1610612761,3,2,2,1,2,0,0
2019-20,21900031,4,1610612741,9,15,11,6,2,4,1
2019-20,21900031,4,1610612761,8,11,10,3,5,1,0
2019-20,21900032,1,1610612740,4,5,4,3,1,1,0
2019-20,21900032,1,1610612745,3,0,0,0,3,0,0
2019-20,21900032,2,1610612740,6,4,3,2,1,1,3
2019-20,21900032,2,1610612745,10,13,12,3,3,1,4
2019-20,21900032,3,1610612740,5,1,1,1,3,0,1
2019-20,21900032,3,1610612745,4,6,4,3,0,2,1
2019-20,21900032,4,1610612740,6,6,5,1,3,1,2
2019-20,21900032,4,1610612745,9,11,11,5,2,0,2
2019-20,21900033,1,1610612759,5,5,4,2,2,1,1
2019-20,21900033,1,1610612764,3,5,4,3,0,1,0
2019-20,21900033,2,1610612759,1,1,1,1,0,0,0
2019-20,21900033,2,1610612764,4,2,1,1,3,1,0
2019-20,21900033,3,1610612759,6,9,7,5,1,2,0
2019-20,21900033,3,1610612764,3,2,2,0,2,0,1
2019-20,21900033,4,1610612759,2,2,2,1,1,0,0
2019-20,21900033,4,1610612764,6,8,5,2,3,3,1
2019-20,21900034,1,1610612758,3,1,1,1,2,0,0
2019-20,21900034,1,1610612762,6,5,3,1,3,2,2
2019-20,21900034,2,1610612758,4,5,4,3,1,1,0
2019-20,21900034,2,1610612762,3,2,0,1,1,2,1
2019-20,21900034,3,1610612758,4,2,2,1,2,0,1
2019-20,21900034,3,1610612762,2,2,2,1,1,0,0
2019-20,21900034,4,1610612758,5,9,7,4,1,2,0
2019-20,21900034,4,1610612762,4,3,2,2,2,1,0
2019-20,21900035,1,1610612746,8,8,6,4,4,2,0
2019-20,21900035,1,1610612756,6,7,5,2,3,2,1
2019-20,21900035,2,1610612746,10,15,12,2,5,3,2
2019-20,21900035,2,1610612756,4,1,1,1,2,0,1
2019-20,21900035,3,1610612746,5,9,6,4,1,3,0
2019-20,21900035,3,1610612756,7,6,4,3,4,2,0
2019-20,21900035,4,1610612746,5,7,7,2,3,0,0
2019-20,21900035,4,1610612756,13,20,17,5,7,3,0
2019-20,21900036,1,1610612744,3,6,6,2,1,0,0
2019-20,21900036,1,1610612760,5,7,6,3,2,1,0
2019-20,21900036,2,1610612744,5,9,6,4,1,3,0
2019-20,21900036,2,1610612760,3,3,3,2,0,0,1
2019-20,21900036,3,1610612744,6,8,8,5,1,0,0
2019-20,21900036,3,1610612760,4,10,7,4,0,3,0
2019-20,21900036,4,1610612744,7,8,7,5,2,1,0
2019-20,21900036,4,1610612760,3,2,1,1,2,1,0
2019-20,21900037,1,1610612751,4,5,3,2,2,2,0
2019-20,21900037,1,1610612763,9,14,13,5,4,1,0
2019-20,21900037,2,1610612751,6,6,6,3,3,0,0
2019-20,21900037,2,1610612763,1,3,2,1,0,1,0
2019-20,21900037,3,1610612751,11,16,13,8,3,3,0
2019-20,21900037,3,1610612763,6,6,3,2,2,3,2
2019-20,21900037,4,1610612751,4,4,3,2,1,1,1
2019-20,21900037,4,1610612763,3,2,2,1,2,0,0
2019-20,21900038,1,1610612742,8,13,11,4,3,2,1
2019-20,21900038,1,1610612757,4,2,1,1,1,1,2
2019-20,21900038,2,1610612742,2,1,1,0,1,0,0
2019-20,21900038,2,1610612757,5,8,8,3,2,0,0
2019-20,21900038,3,1610612742,7,11,9,3,3,2,1
2019-20,21900038,3,1610612757,6,10,9,4,2,1,0
2019-20,21900038,4,1610612742,10,16,11,8,2,5,0
2019-20,21900038,4,1610612757,5,6,4,2,2,2,1
2019-20,21900039,1,1610612748,4,3,1,2,1,2,1
2019-20,21900039,1,1610612750,4,7,6,3,1,1,0
2019-20,21900039,2,1610612748,6,8,7,4,0,1,2
2019-20,21900039,2,1610612750,5,9,4,4,1,5,0
2019-20,21900039,3,1610612748,2,0,0,0,2,0,0
2019-20,21900039,3,1610612750,4,5,5,2,1,0,1
2019-20,21900039,4,1610612748,3,4,2,2,1,2,0
2019-20,21900039,4,1610612750,7,12,10,4,3,2,0
2019-20,21900040,1,1610612747,2,2,2,1,1,0,0
2019-20,21900040,1,1610612766,3,7,7,3,0,0,0
2019-20,21900040,2,1610612747,7,7,6,2,4,1,1
2019-20,21900040,2,1610612766,7,10,10,4,3,0,0
2019-20,21900040,3,1610612747,3,2,0,2,1,2,0
2019-20,21900040,3,1610612766,5,4,3,2,3,1,0
2019-20,21900040,4,1610612747,4,3,3,2,2,0,0
2019-20,21900040,4,1610612766,5,2,1,0,5,1,0
2019-20,21900041,1,1610612754,2,2,2,1,1,0,0
2019-20,21900041,1,1610612765,4,6,5,3,1,1,0
2019-20,21900041,2,1610612754,5,4,3,2,2,1,1
2019-20,21900041,2,1610612765,4,3,3,2,1,0,1
2019-20,21900041,3,1610612754,6,4,3,2,4,1,0
2019-20,21900041,3,1610612765,3,0,0,0,3,0,0
2019-20,21900041,4,1610612754,2,3,2,2,0,1,0
2019-20,21900041,4,1610612765,5,1,1,0,5,0,0
2019-20,21900042,1,1610612741,3,6,4,3,0,2,0
2019-20,21900042,1,1610612752,2,2,1,1,1,1,0
2019-20,21900042,2,1610612741,5,5,4,3,2,1,0
2019-20,21900042,2,1610612752,6,9,7,5,1,2,0
2019-20,21900042,3,1610612741,4,8,8,4,0,0,0
2019-20,21900042,3,1610612752,7,9,4,6,1,5,0
2019-20,21900042,4,1610612741,4,2,1,1,3,1,0
2019-20,21900042,4,1610612752,7,12,8,4,3,4,0
2019-20,21900043,1,1610612737,5,6,4,2,0,2,2
2019-20,21900043,1,1610612755,5,5,4,3,2,1,0
2019-20,21900043,2,1610612737,7,9,6,4,2,3,0
2019-20,21900043,2,1610612755,7,7,6,5,1,1,1
2019-20,21900043,3,1610612737,5,2,1,1,3,1,1
2019-20,21900043,3,1610612755,4,4,2,2,1,2,0
2019-20,21900043,4,1610612737,9,15,11,3,6,4,0
2019-20,21900043,4,1610612755,8,9,8,3,5,1,0
2019-20,21900044,1,1610612753,2,3,2,1,1,1,0
2019-20,21900044,1,1610612761,2,3,2,2,0,1,0
2019-20,21900044,2,1610612753,9,10,8,4,5,2,0
2019-20,21900044,2,1610612761,7,11,10,5,2,1,0
2019-20,21900044,3,1610612753,1,0,0,0,1,0,0
2019-20,21900044,3,1610612761,1,3,3,1,0,0,0
2019-20,21900044,4,1610612753,6,5,5,1,4,0,1
2019-20,21900044,4,1610612761,8,13,13,5,3,0,0
2019-20,21900045,1,1610612745,4,3,2,2,1,1,1
2019-20,21900045,1,1610612760,5,5,4,2,3,1,0
2019-20,21900045,2,1610612745,6,9,6,5,0,3,1
2019-20,21900045,2,1610612760,6,8,6,2,4,2,0
2019-20,21900045,3,1610612745,2,6,6,2,0,0,0
2019-20,21900045,3,1610612760,5,7,3,2,2,4,1
2019-20,21900045,4,1610612745,9,15,14,4,4,1,1
2019-20,21900045,4,1610612760,5,4,4,1,3,0,1
2019-20,21900046,1,1610612739,1,1,1,0,1,0,0
2019-20,21900046,1,1610612749,5,3,1,2,2,2,1
2019-20,21900046,2,1610612739,2,2,1,1,1,1,0
2019-20,21900046,2,1610612749,6,7,6,3,2,1,1
2019-20,21900046,3,1610612739,4,7,6,3,1,1,0
2019-20,21900046,3,1610612749,6,8,4,3,3,4,0
2019-20,21900046,4,1610612739,4,2,2,2,2,0,0
2019-20,21900046,4,1610612749,5,6,5,3,2,1,0
2019-20,21900047,1,1610612740,4,5,2,2,2,3,0
2019-20,21900047,1,1610612744,4,6,5,3,0,1,1
2019-20,21900047,2,1610612740,2,4,3,2,0,1,0
2019-20,21900047,2,1610612744,7,11,6,4,3,5,0
2019-20,21900047,3,1610612740,7,5,2,3,4,3,0
2019-20,21900047,3,1610612744,3,3,3,2,1,0,0
2019-20,21900047,4,1610612740,7,8,5,4,2,3,1
2019-20,21900047,4,1610612744,4,4,4,2,2,0,0
2019-20,21900048,1,1610612757,2,4,3,2,0,1,0
2019-20,21900048,1,1610612759,4,2,1,2,2,1,0
2019-20,21900048,2,1610612757,0,0,0,0,0,0,0
2019-20,21900048,2,1610612759,6,9,7,5,1,2,0
2019-20,21900048,3,1610612757,6,11,10,6,0,1,0
2019-20,21900048,3,1610612759,7,14,12,4,3,2,0
2019-20,21900048,4,1610612757,7,12,9,5,2,3,0
2019-20,21900048,4,1610612759,7,7,4,2,4,3,1
2019-20,21900049,1,1610612756,3,0,0,0,3,0,0
2019-20,21900049,1,1610612762,8,12,10,3,5,2,0
2019-20,21900049,2,1610612756,7,11,9,4,3,2,0
2019-20,21900049,2,1610612762,6,8,6,3,2,2,1
2019-20,21900049,3,1610612756,8,10,5,3,4,5,0
2019-20,21900049,3,1610612762,4,4,3,1,2,1,0
2019-20,21900049,4,1610612756,4,2,2,1,2,0,0
2019-20,21900049,4,1610612762,10,15,13,6,1,2,3
2019-20,21900050,1,1610612743,5,6,5,2,3,1,0
2019-20,21900050,1,1610612758,4,5,2,3,1,3,0
2019-20,21900050,2,1610612743,2,2,2,0,2,0,0
2019-20,21900050,2,1610612758,1,0,0,0,1,0,0
2019-20,21900050,3,1610612743,5,3,3,2,3,0,0
2019-20,21900050,3,1610612758,5,7,6,3,2,1,0
2019-20,21900050,4,1610612743,7,10,9,2,5,1,0
2019-20,21900050,4,1610612758,5,4,2,1,3,2,1
2019-20,21900051,1,1610612746,2,3,3,1,0,0,1
2019-20,21900051,1,1610612766,2,0,0,0,1,0,1
2019-20,21900051,2,1610612746,8,10,8,6,2,2,0
2019-20,21900051,2,1610612766,7,6,4,2,4,2,1
2019-20,21900051,3,1610612746,4,2,2,1,3,0,0
2019-20,21900051,3,1610612766,2,2,1,1,1,1,0
2019-20,21900051,4,1610612746,4,6,6,3,1,0,0
2019-20,21900051,4,1610612766,6,6,5,3,3,1,0
2019-20,21900052,1,1610612737,4,4,3,1,3,1,0
2019-20,21900052,1,1610612748,3,5,4,3,0,1,0
2019-20,21900052,2,1610612737,2,4,3,2,0,1,0
2019-20,21900052,2,1610612748,7,12,7,3,4,5,0
2019-20,21900052,3,1610612737,3,4,2,2,0,2,1
2019-20,21900052,3,1610612748,7,10,9,4,3,1,0
2019-20,21900052,4,1610612737,8,12,8,3,4,4,1
2019-20,21900052,4,1610612748,10,18,13,6,4,5,0
2019-20,21900053,1,1610612742,3,4,2,2,1,2,0
2019-20,21900053,1,1610612743,3,1,1,1,1,0,1
2019-20,21900053,2,1610612742,6,5,4,2,4,1,0
2019-20,21900053,2,1610612743,5,6,4,2,2,2,1
2019-20,21900053,3,1610612742,6,5,4,3,3,1,0
2019-20,21900053,3,1610612743,3,6,4,3,0,2,0
2019-20,21900053,4,1610612742,7,10,4,5,2,6,0
2019-20,21900053,4,1610612743,2,0,0,0,2,0,0
2019-20,21900054,1,1610612747,6,10,9,5,1,1,0
2019-20,21900054,1,1610612763,4,8,7,4,0,1,0
2019-20,21900054,2,1610612747,3,1,1,0,1,0,2
2019-20,21900054,2,1610612763,1,1,1,1,0,0,0
2019-20,21900054,3,1610612747,12,25,21,8,4,4,0
2019-20,21900054,3,1610612763,4,4,4,1,2,0,0
2019-20,21900054,4,1610612747,3,3,2,2,1,1,0
2019-20,21900054,4,1610612763,5,10,10,5,0,0,0
2019-20,21900055,1,1610612739,7,9,8,3,3,1,1
2019-20,21900055,1,1610612741,4,6,4,2,1,2,1
2019-20,21900055,2,1610612739,6,7,5,3,3,2,0
2019-20,21900055,2,1610612741,6,8,7,2,4,1,0
2019-20,21900055,3,1610612739,3,5,5,2,1,0,0
2019-20,21900055,3,1610612741,5,5,5,3,2,0,0
2019-20,21900055,4,1610612739,7,10,7,2,3,3,1
2019-20,21900055,4,1610612741,3,4,3,1,1,1,1
2019-20,21900056,1,1610612752,2,3,1,1,1,2,0
2019-20,21900056,1,1610612753,4,6,4,3,1,2,0
2019-20,21900056,2,1610612752,5,9,7,4,1,2,0
2019-20,21900056,2,1610612753,6,4,3,0,6,1,0
2019-20,21900056,3,1610612752,5,4,3,2,3,1,0
2019-20,21900056,3,1610612753,1,0,0,0,1,0,0
2019-20,21900056,4,1610612752,4,4,3,2,2,1,0
2019-20,21900056,4,1610612753,3,2,2,1,2,0,0
2019-20,21900057,1,1610612750,3,4,2,2,0,2,1
2019-20,21900057,1,1610612755,5,6,5,3,2,1,0
2019-20,21900057,2,1610612750,2,2,2,1,1,0,0
2019-20,21900057,2,1610612755,4,4,4,2,2,0,0
2019-20,21900057,3,1610612750,10,14,11,3,6,3,1
2019-20,21900057,3,1610612755,7,10,8,5,1,2,0
2019-20,21900057,4,1610612750,7,8,6,2,5,2,0
2019-20,21900057,4,1610612755,5,8,5,3,2,3,0
2019-20,21900058,1,1610612738,4,8,4,4,0,4,0
2019-20,21900058,1,1610612749,4,5,3,3,1,2,0
2019-20,21900058,2,1610612738,2,2,2,1,1,0,0
2019-20,21900058,2,1610612749,6,9,6,3,2,3,1
2019-20,21900058,3,1610612738,5,6,6,1,2,0,2
