season,game_id,period,team_id,FOUL,FTA,FTM,PERS_FOUL_DRAWN,LOOSE_BALL_FOUL_DRAWN
2021-22,22100006,3,1610612764,8,14,11,3,2
2021-22,22100006,4,1610612761,4,3,3,2,0
2021-22,22100006,4,1610612764,2,2,2,1,0
2021-22,22100007,1,1610612739,2,1,0,1,0
2021-22,22100007,1,1610612763,3,0,0,3,0
2021-22,22100007,2,1610612739,5,8,6,2,0
2021-22,22100007,2,1610612763,5,2,2,5,0
2021-22,22100007,3,1610612739,5,4,4,2,0
2021-22,22100007,3,1610612763,4,4,4,2,0
2021-22,22100007,4,1610612739,3,5,3,0,0
2021-22,22100007,4,1610612763,5,6,6,4,0
2021-22,22100008,1,1610612745,3,0,0,2,1
2021-22,22100008,1,1610612750,6,12,10,0,0
2021-22,22100008,2,1610612745,4,4,3,2,0
2021-22,22100008,2,1610612750,2,2,2,1,0
2021-22,22100008,3,1610612745,8,11,6,3,0
2021-22,22100008,3,1610612750,5,4,3,3,0
2021-22,22100008,4,1610612745,5,7,6,2,0
2021-22,22100008,4,1610612750,9,13,9,6,1
2021-22,22100009,1,1610612740,2,4,3,0,0
2021-22,22100009,1,1610612755,4,5,2,1,0
2021-22,22100009,2,1610612740,5,2,1,3,0
2021-22,22100009,2,1610612755,4,4,4,2,0
2021-22,22100009,3,1610612740,1,3,2,0,0
2021-22,22100009,3,1610612755,2,4,4,0,0
2021-22,22100009,4,1610612740,3,0,0,3,0
2021-22,22100009,4,1610612755,5,7,6,1,0
2021-22,22100010,1,1610612753,3,4,4,1,0
2021-22,22100010,1,1610612759,5,8,5,2,0
2021-22,22100010,2,1610612753,7,9,6,2,0
2021-22,22100010,2,1610612759,6,5,4,2,2
2021-22,22100010,3,1610612753,4,2,1,2,1
2021-22,22100010,3,1610612759,3,1,0,2,1
2021-22,22100010,4,1610612753,7,8,7,2,1
2021-22,22100010,4,1610612759,3,4,3,0,1
2021-22,22100011,1,1610612760,2,0,0,2,0
2021-22,22100011,1,1610612762,6,7,6,1,1
2021-22,22100011,2,1610612760,5,6,4,1,1
2021-22,22100011,2,1610612762,2,3,3,1,0
2021-22,22100011,3,1610612760,7,8,4,3,0
2021-22,22100011,3,1610612762,2,1,1,1,0
2021-22,22100011,4,1610612760,4,4,3,2,0
2021-22,22100011,4,1610612762,3,4,3,1,0
2021-22,22100012,1,1610612743,2,2,1,1,0
2021-22,22100012,1,1610612756,0,0,0,0,0
2021-22,22100012,2,1610612743,4,0,0,4,0
2021-22,22100012,2,1610612756,7,12,10,3,0
2021-22,22100012,3,1610612743,6,7,4,1,0
2021-22,22100012,3,1610612756,5,3,2,2,0
2021-22,22100012,4,1610612743,4,0,0,3,1
2021-22,22100012,4,1610612756,4,2,0,3,0
2021-22,22100013,1,1610612757,4,4,4,1,1
2021-22,22100013,1,1610612758,4,5,3,1,0
2021-22,22100013,2,1610612757,5,5,3,2,1
2021-22,22100013,2,1610612758,10,16,13,2,0
2021-22,22100013,3,1610612757,6,5,5,5,0
2021-22,22100013,3,1610612758,1,2,2,0,0
2021-22,22100013,4,1610612757,6,8,7,2,0
2021-22,22100013,4,1610612758,6,6,5,4,1
2021-22,22100014,1,1610612737,4,2,2,3,0
2021-22,22100014,1,1610612742,2,2,2,1,0
2021-22,22100014,2,1610612737,4,3,3,1,1
2021-22,22100014,2,1610612742,5,7,6,2,0
2021-22,22100014,3,1610612737,5,4,3,2,1
2021-22,22100014,3,1610612742,4,2,2,3,0
2021-22,22100014,4,1610612737,4,0,0,4,0
2021-22,22100014,4,1610612742,4,2,2,3,0
2021-22,22100015,1,1610612748,8,9,5,4,1
2021-22,22100015,1,1610612749,5,6,5,2,1
2021-22,22100015,2,1610612748,6,11,9,0,1
2021-22,22100015,2,1610612749,8,9,6,5,1
2021-22,22100015,3,1610612748,5,6,4,1,1
2021-22,22100015,3,1610612749,5,7,4,2,0
2021-22,22100015,4,1610612748,5,5,2,3,0
2021-22,22100015,4,1610612749,5,7,4,3,0
2021-22,22100016,1,1610612744,6,6,5,4,0
2021-22,22100016,1,1610612746,4,2,2,2,1
2021-22,22100016,2,1610612744,5,5,3,2,1
2021-22,22100016,2,1610612746,7,12,9,2,0
2021-22,22100016,3,1610612744,6,7,3,2,0
2021-22,22100016,3,1610612746,2,4,2,0,0
2021-22,22100016,4,1610612744,6,4,3,4,2
2021-22,22100016,4,1610612746,5,3,2,3,1
2021-22,22100017,1,1610612739,5,7,6,1,1
2021-22,22100017,1,1610612766,3,2,2,2,0
2021-22,22100017,2,1610612739,4,5,4,2,0
2021-22,22100017,2,1610612766,2,3,2,0,0
2021-22,22100017,3,1610612739,3,6,5,1,0
2021-22,22100017,3,1610612766,6,10,8,1,0
2021-22,22100017,4,1610612739,2,2,2,1,0
2021-22,22100017,4,1610612766,3,2,2,2,0
2021-22,22100018,1,1610612752,6,6,3,1,1
2021-22,22100018,1,1610612753,2,2,1,1,0
2021-22,22100018,2,1610612752,5,7,5,1,0
2021-22,22100018,2,1610612753,4,1,1,3,0
2021-22,22100018,3,1610612752,2,2,0,1,0
2021-22,22100018,3,1610612753,5,6,6,2,0
2021-22,22100018,4,1610612752,2,2,1,1,0
2021-22,22100018,4,1610612753,5,6,5,2,0
2021-22,22100019,1,1610612754,7,9,7,3,0
2021-22,22100019,1,1610612764,5,6,6,3,0
2021-22,22100019,2,1610612754,3,3,2,1,0
2021-22,22100019,2,1610612764,3,3,3,2,0
2021-22,22100019,3,1610612754,7,8,6,4,1
2021-22,22100019,3,1610612764,8,7,7,2,1
2021-22,22100019,4,1610612754,2,0,0,2,0
2021-22,22100019,4,1610612764,2,0,0,2,0
2021-22,22100020,1,1610612738,2,1,0,1,0
2021-22,22100020,1,1610612761,3,2,2,3,0
2021-22,22100020,2,1610612738,6,5,4,1,2
2021-22,22100020,2,1610612761,5,6,6,1,1
2021-22,22100020,3,1610612738,2,1,1,1,0
2021-22,22100020,3,1610612761,4,7,7,1,0
2021-22,22100020,4,1610612738,2,4,3,0,0
2021-22,22100020,4,1610612761,3,6,6,0,0
2021-22,22100021,1,1610612751,3,0,0,3,0
2021-22,22100021,1,1610612755,3,2,2,2,0
2021-22,22100021,2,1610612751,7,12,9,3,0
2021-22,22100021,2,1610612755,5,4,3,4,0
2021-22,22100021,3,1610612751,5,4,4,3,0
2021-22,22100021,3,1610612755,2,0,0,2,0
2021-22,22100021,4,1610612751,6,8,7,4,0
2021-22,22100021,4,1610612755,5,5,4,3,0
2021-22,22100022,1,1610612740,1,2,2,0,0
2021-22,22100022,1,1610612741,3,4,4,1,0
2021-22,22100022,2,1610612740,5,6,5,2,0
2021-22,22100022,2,1610612741,5,7,5,2,0
2021-22,22100022,3,1610612740,3,4,2,0,0
2021-22,22100022,3,1610612741,5,8,6,1,0
2021-22,22100022,4,1610612740,3,4,4,1,0
2021-22,22100022,4,1610612741,6,6,5,1,0
2021-22,22100023,1,1610612745,6,5,4,3,0
2021-22,22100023,1,1610612760,3,3,3,1,0
2021-22,22100023,2,1610612745,4,4,3,2,0
2021-22,22100023,2,1610612760,4,6,3,0,1
2021-22,22100023,3,1610612745,4,3,2,2,1
2021-22,22100023,3,1610612760,4,3,1,1,0
2021-22,22100023,4,1610612745,5,2,2,3,0
2021-22,22100023,4,1610612760,4,4,2,1,1
2021-22,22100024,1,1610612743,4,2,2,3,0
2021-22,22100024,1,1610612759,3,1,1,2,0
2021-22,22100024,2,1610612743,3,2,0,1,0
2021-22,22100024,2,1610612759,3,3,2,1,0
2021-22,22100024,3,1610612743,3,4,3,1,0
2021-22,22100024,3,1610612759,4,2,1,3,0
2021-22,22100024,4,1610612743,2,0,0,2,0
2021-22,22100024,4,1610612759,6,8,6,3,0
2021-22,22100025,1,1610612747,4,6,4,1,0
2021-22,22100025,1,1610612756,5,3,1,3,0
2021-22,22100025,2,1610612747,3,2,2,2,0
2021-22,22100025,2,1610612756,6,13,10,3,0
2021-22,22100025,3,1610612747,9,12,10,4,0
2021-22,22100025,3,1610612756,4,4,4,2,0
2021-22,22100025,4,1610612747,6,9,6,1,0
2021-22,22100025,4,1610612756,8,8,6,6,0
2021-22,22100026,1,1610612758,2,4,3,0,0
2021-22,22100026,1,1610612762,5,4,3,2,2
2021-22,22100026,2,1610612758,3,0,0,2,1
2021-22,22100026,2,1610612762,3,3,3,1,0
2021-22,22100026,3,1610612758,7,14,10,2,0
2021-22,22100026,3,1610612762,5,5,4,2,0
2021-22,22100026,4,1610612758,4,3,2,2,0
2021-22,22100026,4,1610612762,9,11,10,5,1
2021-22,22100027,1,1610612737,4,4,2,2,0
2021-22,22100027,1,1610612739,8,8,5,7,1
2021-22,22100027,2,1610612737,1,0,0,1,0
2021-22,22100027,2,1610612739,2,1,1,1,1
2021-22,22100027,3,1610612737,5,4,3,4,0
2021-22,22100027,3,1610612739,7,12,9,2,0
2021-22,22100027,4,1610612737,4,7,4,1,0
2021-22,22100027,4,1610612739,6,6,5,5,0
2021-22,22100028,1,1610612748,2,4,3,0,0
2021-22,22100028,1,1610612754,3,1,0,2,0
2021-22,22100028,2,1610612748,5,8,7,0,0
2021-22,22100028,2,1610612754,4,4,3,2,0
2021-22,22100028,3,1610612748,1,0,0,1,0
2021-22,22100028,3,1610612754,3,0,0,2,1
2021-22,22100028,4,1610612748,2,2,2,1,0
2021-22,22100028,4,1610612754,4,5,3,0,1
2021-22,22100029,1,1610612742,6,5,4,5,0
2021-22,22100029,1,1610612761,3,0,0,3,0
2021-22,22100029,2,1610612742,6,10,7,2,1
2021-22,22100029,2,1610612761,6,7,6,3,0
2021-22,22100029,3,1610612742,5,2,2,4,1
2021-22,22100029,3,1610612761,4,4,2,1,1
2021-22,22100029,4,1610612742,3,1,0,2,0
2021-22,22100029,4,1610612761,8,12,8,1,2
2021-22,22100030,1,1610612741,3,4,3,1,0
2021-22,22100030,1,1610612765,4,3,1,3,0
2021-22,22100030,2,1610612741,8,12,10,4,0
2021-22,22100030,2,1610612765,5,4,2,3,0
2021-22,22100030,3,1610612741,2,1,1,1,0
2021-22,22100030,3,1610612765,3,3,3,1,0
2021-22,22100030,4,1610612741,1,2,2,0,0
2021-22,22100030,4,1610612765,4,5,3,1,0
2021-22,22100031,1,1610612740,3,2,2,1,0
2021-22,22100031,1,1610612750,3,3,1,1,0
2021-22,22100031,2,1610612740,5,2,2,5,0
2021-22,22100031,2,1610612750,4,0,0,3,1
2021-22,22100031,3,1610612740,6,10,7,1,2
2021-22,22100031,3,1610612750,1,2,2,0,0
2021-22,22100031,4,1610612740,5,9,7,1,0
2021-22,22100031,4,1610612750,5,5,3,3,0
2021-22,22100032,1,1610612749,4,2,2,2,0
2021-22,22100032,1,1610612759,2,2,2,1,0
2021-22,22100032,2,1610612749,5,5,3,2,0
2021-22,22100032,2,1610612759,2,0,0,2,0
2021-22,22100032,3,1610612749,2,6,5,0,0
2021-22,22100032,3,1610612759,2,3,3,0,0
2021-22,22100032,4,1610612749,7,9,8,4,0
2021-22,22100032,4,1610612759,4,1,0,3,0
2021-22,22100033,1,1610612756,1,0,0,1,0
2021-22,22100033,1,1610612757,3,5,2,0,0
2021-22,22100033,2,1610612756,4,4,1,1,1
2021-22,22100033,2,1610612757,6,8,7,2,1
2021-22,22100033,3,1610612756,6,8,6,3,0
2021-22,22100033,3,1610612757,4,2,2,2,1
2021-22,22100033,4,1610612756,3,3,3,2,0
2021-22,22100033,4,1610612757,4,2,0,2,1
2021-22,22100034,1,1610612746,3,0,0,3,0
2021-22,22100034,1,1610612763,3,4,4,1,0
2021-22,22100034,2,1610612746,3,1,1,2,0
2021-22,22100034,2,1610612763,6,6,5,3,1
2021-22,22100034,3,1610612746,4,4,4,1,1
2021-22,22100034,3,1610612763,6,9,8,2,1
2021-22,22100034,4,1610612746,7,12,10,2,0
2021-22,22100034,4,1610612763,6,6,4,3,2
2021-22,22100035,1,1610612751,5,4,4,4,0
2021-22,22100035,1,1610612766,5,7,6,1,1
2021-22,22100035,2,1610612751,6,4,3,2,1
2021-22,22100035,2,1610612766,5,8,6,2,0
2021-22,22100035,3,1610612751,2,2,2,1,0
2021-22,22100035,3,1610612766,4,4,3,1,0
2021-22,22100035,4,1610612751,3,2,1,2,0
2021-22,22100035,4,1610612766,1,0,0,1,0
2021-22,22100036,1,1610612752,4,3,2,2,0
2021-22,22100036,1,1610612753,4,7,4,0,0
2021-22,22100036,2,1610612752,8,12,8,2,0
2021-22,22100036,2,1610612753,1,1,1,0,0
2021-22,22100036,3,1610612752,5,6,5,2,1
2021-22,22100036,3,1610612753,4,6,5,0,1
2021-22,22100036,4,1610612752,7,4,2,2,1
2021-22,22100036,4,1610612753,10,20,16,5,0
2021-22,22100037,1,1610612738,2,0,0,2,0
2021-22,22100037,1,1610612745,6,8,6,4,0
2021-22,22100037,2,1610612738,4,4,3,2,0
2021-22,22100037,2,1610612745,2,2,2,1,0
2021-22,22100037,3,1610612738,8,10,9,5,0
2021-22,22100037,3,1610612745,6,6,4,3,0
2021-22,22100037,4,1610612738,6,6,4,5,0
2021-22,22100037,4,1610612745,6,8,7,4,0
2021-22,22100038,1,1610612755,4,7,6,1,0
2021-22,22100038,1,1610612760,3,2,2,2,0
2021-22,22100038,2,1610612755,1,1,1,0,0
2021-22,22100038,2,1610612760,6,8,7,2,0
2021-22,22100038,3,1610612755,6,7,5,4,0
2021-22,22100038,3,1610612760,3,4,3,1,0
2021-22,22100038,4,1610612755,5,5,4,2,1
2021-22,22100038,4,1610612760,4,5,3,1,0
2021-22,22100039,1,1610612744,2,5,5,0,0
2021-22,22100039,1,1610612758,0,0,0,0,0
2021-22,22100039,2,1610612744,6,11,9,1,1
2021-22,22100039,2,1610612758,5,5,4,2,0
2021-22,22100039,3,1610612744,0,0,0,0,0
2021-22,22100039,3,1610612758,5,6,3,2,0
2021-22,22100039,4,1610612744,6,8,6,2,1
2021-22,22100039,4,1610612758,3,2,1,2,0
2021-22,22100040,1,1610612747,5,8,6,1,1
2021-22,22100040,1,1610612763,3,4,3,1,0
2021-22,22100040,2,1610612747,3,3,1,1,0
2021-22,22100040,2,1610612763,3,2,1,2,0
2021-22,22100040,3,1610612747,6,5,2,6,0
2021-22,22100040,3,1610612763,1,1,1,1,0
2021-22,22100040,4,1610612747,6,6,6,5,1
2021-22,22100040,4,1610612763,7,11,10,4,0
2021-22,22100041,1,1610612738,2,2,2,1,0
2021-22,22100041,1,1610612766,2,2,1,1,0
2021-22,22100041,2,1610612738,4,4,1,3,0
2021-22,22100041,2,1610612766,1,0,0,1,0
2021-22,22100041,3,1610612738,6,6,5,3,0
2021-22,22100041,3,1610612766,9,12,8,2,0
2021-22,22100041,4,1610612738,6,7,7,4,0
2021-22,22100041,4,1610612766,8,12,7,5,0
2021-22,22100042,1,1610612749,8,14,12,2,0
2021-22,22100042,1,1610612754,4,4,3,2,0
2021-22,22100042,2,1610612749,4,4,3,2,0
2021-22,22100042,2,1610612754,3,2,2,2,0
2021-22,22100042,3,1610612749,6,9,9,2,0
2021-22,22100042,3,1610612754,6,7,7,3,0
2021-22,22100042,4,1610612749,3,4,2,2,0
2021-22,22100042,4,1610612754,5,4,3,2,0
2021-22,22100043,1,1610612737,6,9,9,2,0
2021-22,22100043,1,1610612765,4,4,3,2,0
2021-22,22100043,2,1610612737,2,4,3,0,0
2021-22,22100043,2,1610612765,6,7,6,3,0
2021-22,22100043,3,1610612737,1,0,0,0,1
2021-22,22100043,3,1610612765,4,3,3,2,0
2021-22,22100043,4,1610612737,5,8,6,1,0
2021-22,22100043,4,1610612765,3,4,3,1,0
2021-22,22100044,1,1610612751,4,3,2,1,2
2021-22,22100044,1,1610612764,2,2,1,1,0
2021-22,22100044,2,1610612751,3,4,3,1,0
2021-22,22100044,2,1610612764,5,4,4,2,1
2021-22,22100044,3,1610612751,7,8,8,4,0
2021-22,22100044,3,1610612764,4,5,2,1,0
2021-22,22100044,4,1610612751,1,2,1,0,0
2021-22,22100044,4,1610612764,6,9,8,3,0
2021-22,22100045,1,1610612748,4,0,0,2,1
2021-22,22100045,1,1610612753,4,2,2,2,1
2021-22,22100045,2,1610612748,6,10,10,3,0
2021-22,22100045,2,1610612753,1,2,1,0,0
2021-22,22100045,3,1610612748,6,5,5,4,0
2021-22,22100045,3,1610612753,7,8,6,4,2
2021-22,22100045,4,1610612748,4,4,4,2,0
2021-22,22100045,4,1610612753,5,7,3,1,0
2021-22,22100046,1,1610612741,4,5,5,1,0
2021-22,22100046,1,1610612761,1,2,2,0,0
2021-22,22100046,2,1610612741,4,5,5,1,0
2021-22,22100046,2,1610612761,3,2,1,2,0
2021-22,22100046,3,1610612741,4,3,3,2,0
2021-22,22100046,3,1610612761,6,10,8,2,0
2021-22,22100046,4,1610612741,6,9,8,4,0
2021-22,22100046,4,1610612761,6,6,5,3,0
2021-22,22100047,1,1610612740,3,6,4,2,0
2021-22,22100047,1,1610612750,5,6,3,3,0
2021-22,22100047,2,1610612740,6,8,7,2,0
2021-22,22100047,2,1610612750,7,13,12,1,2
2021-22,22100047,3,1610612740,2,0,0,2,0
2021-22,22100047,3,1610612750,4,6,4,1,0
2021-22,22100047,4,1610612740,7,9,8,3,1
2021-22,22100047,4,1610612750,3,2,2,0,2
2021-22,22100048,1,1610612739,4,3,3,2,0
2021-22,22100048,1,1610612743,4,4,2,1,0
2021-22,22100048,2,1610612739,6,9,6,1,0
2021-22,22100048,2,1610612743,4,5,4,2,0
2021-22,22100048,3,1610612739,7,8,7,4,0
2021-22,22100048,3,1610612743,4,1,1,3,0
2021-22,22100048,4,1610612739,1,0,0,1,0
2021-22,22100048,4,1610612743,4,2,1,3,0
2021-22,22100049,1,1610612746,2,2,1,1,0
2021-22,22100049,1,1610612757,3,2,1,2,0
2021-22,22100049,2,1610612746,4,1,1,2,1
2021-22,22100049,2,1610612757,5,3,3,4,0
2021-22,22100049,3,1610612746,5,8,7,2,0
2021-22,22100049,3,1610612757,4,4,4,2,0
2021-22,22100049,4,1610612746,5,8,5,1,0
2021-22,22100049,4,1610612757,8,9,6,4,0
2021-22,22100050,1,1610612752,3,5,5,1,0
2021-22,22100050,1,1610612755,5,9,8,1,0
2021-22,22100050,2,1610612752,3,5,5,1,0
2021-22,22100050,2,1610612755,4,4,4,2,0
2021-22,22100050,3,1610612752,3,1,1,2,0
2021-22,22100050,3,1610612755,6,4,3,4,0
2021-22,22100050,4,1610612752,4,4,3,2,0
2021-22,22100050,4,1610612755,3,0,0,3,0
2021-22,22100051,1,1610612744,2,3,2,0,0
2021-22,22100051,1,1610612760,4,4,3,1,1
2021-22,22100051,2,1610612744,5,4,4,3,1
2021-22,22100051,2,1610612760,3,1,1,2,0
2021-22,22100051,3,1610612744,6,9,6,2,0
2021-22,22100051,3,1610612760,4,4,3,2,0
2021-22,22100051,4,1610612744,3,2,2,2,0
2021-22,22100051,4,1610612760,6,8,7,3,0
2021-22,22100052,1,1610612742,6,7,5,3,0
2021-22,22100052,1,1610612745,3,2,1,2,0
2021-22,22100052,2,1610612742,5,7,6,0,1
2021-22,22100052,2,1610612745,3,4,4,2,0
2021-22,22100052,3,1610612742,5,8,4,2,0
2021-22,22100052,3,1610612745,5,10,7,1,0
2021-22,22100052,4,1610612742,3,3,3,2,0
2021-22,22100052,4,1610612745,7,10,6,2,2
2021-22,22100053,1,1610612747,3,2,2,1,1
2021-22,22100053,1,1610612759,4,5,4,1,0
2021-22,22100053,2,1610612747,8,13,10,3,0
2021-22,22100053,2,1610612759,3,4,3,1,0
2021-22,22100053,3,1610612747,4,3,2,3,0
2021-22,22100053,3,1610612759,4,4,4,2,0
2021-22,22100053,4,1610612747,2,2,2,1,0
2021-22,22100053,4,1610612759,8,7,0,5,0
2021-22,22100054,1,1610612743,5,5,3,3,0
2021-22,22100054,1,1610612762,3,4,3,1,0
2021-22,22100054,2,1610612743,7,12,9,2,0
2021-22,22100054,2,1610612762,5,8,4,1,1
2021-22,22100054,3,1610612743,2,2,1,2,0
2021-22,22100054,3,1610612762,4,4,4,2,0
2021-22,22100054,4,1610612743,7,5,3,3,1
2021-22,22100054,4,1610612762,9,13,11,4,1
2021-22,22100055,1,1610612753,3,6,5,0,0
2021-22,22100055,1,1610612766,4,6,5,1,0
2021-22,22100055,2,1610612753,1,0,0,1,0
2021-22,22100055,2,1610612766,6,8,7,4,0
2021-22,22100055,3,1610612753,3,3,2,2,0
2021-22,22100055,3,1610612766,6,5,3,3,1
2021-22,22100055,4,1610612753,2,4,3,0,0
2021-22,22100055,4,1610612766,4,5,5,2,0
2021-22,22100056,1,1610612738,3,2,1,2,0
2021-22,22100056,1,1610612764,5,8,4,0,1
2021-22,22100056,2,1610612738,2,4,4,0,0
2021-22,22100056,2,1610612764,3,2,2,2,0
2021-22,22100056,3,1610612738,7,14,12,2,0
2021-22,22100056,3,1610612764,5,7,5,2,0
2021-22,22100056,4,1610612738,5,8,6,2,0
2021-22,22100056,4,1610612764,7,12,10,3,0
2021-22,22100057,1,1610612748,3,2,1,2,0
2021-22,22100057,1,1610612751,3,3,3,1,1
2021-22,22100057,2,1610612748,3,2,2,1,1
2021-22,22100057,2,1610612751,7,9,8,3,0
2021-22,22100057,3,1610612748,8,11,10,3,1
2021-22,22100057,3,1610612751,3,0,0,3,0
2021-22,22100057,4,1610612748,6,11,9,1,0
2021-22,22100057,4,1610612751,3,2,2,2,0
2021-22,22100058,1,1610612754,4,3,2,3,0
2021-22,22100058,1,1610612761,5,8,5,1,0
2021-22,22100058,2,1610612754,3,2,2,2,0
2021-22,22100058,2,1610612761,4,2,1,2,1
2021-22,22100058,3,1610612754,4,6,5,2,0
2021-22,22100058,3,1610612761,4,3,1,2,0
2021-22,22100058,4,1610612754,6,6,5,4,0
2021-22,22100058,4,1610612761,6,6,5,2,1
2021-22,22100059,1,1610612737,4,3,3,2,0
2021-22,22100059,1,1610612740,2,1,1,1,0
2021-22,22100059,2,1610612737,5,5,4,2,0
2021-22,22100059,2,1610612740,4,4,4,1,2
2021-22,22100059,3,1610612737,3,4,4,1,0
2021-22,22100059,3,1610612740,2,0,0,2,0
2021-22,22100059,4,1610612737,5,5,3,3,1
2021-22,22100059,4,1610612740,3,4,3,1,0
2021-22,22100060,1,1610612749,6,8,7,3,0
2021-22,22100060,1,1610612750,4,4,4,2,1
2021-22,22100060,2,1610612749,6,9,5,1,0
2021-22,22100060,2,1610612750,4,3,3,1,1
2021-22,22100060,3,1610612749,4,2,2,3,0
2021-22,22100060,3,1610612750,5,4,3,2,2
2021-22,22100060,4,1610612749,1,2,2,0,0
2021-22,22100060,4,1610612750,5,6,4,3,0
2021-22,22100061,1,1610612747,3,2,2,2,0
2021-22,22100061,1,1610612760,7,10,5,3,1
2021-22,22100061,2,1610612747,3,5,5,0,0
2021-22,22100061,2,1610612760,3,6,5,0,0
2021-22,22100061,3,1610612747,5,3,3,2,2
2021-22,22100061,3,1610612760,5,7,7,2,0
2021-22,22100061,4,1610612747,5,4,2,2,1
2021-22,22100061,4,1610612760,5,6,5,2,0
2021-22,22100062,1,1610612756,3,4,3,1,0
2021-22,22100062,1,1610612758,3,3,2,1,0
2021-22,22100062,2,1610612756,3,4,3,0,0
2021-22,22100062,2,1610612758,4,3,3,2,0
2021-22,22100062,3,1610612756,3,2,1,1,1
2021-22,22100062,3,1610612758,5,5,3,2,0
2021-22,22100062,4,1610612756,9,14,10,3,0
2021-22,22100062,4,1610612758,4,4,3,1,1
2021-22,22100063,1,1610612757,4,5,4,1,0
2021-22,22100063,1,1610612763,1,0,0,1,0
2021-22,22100063,2,1610612757,6,10,7,2,1
2021-22,22100063,2,1610612763,4,3,1,2,1
2021-22,22100063,3,1610612757,5,6,4,2,1
2021-22,22100063,3,1610612763,8,11,6,4,1
2021-22,22100063,4,1610612757,6,10,8,1,0
2021-22,22100063,4,1610612763,5,5,2,2,1
2021-22,22100064,1,1610612739,5,4,3,1,3
2021-22,22100064,1,1610612746,3,6,5,0,0
2021-22,22100064,2,1610612739,4,6,6,1,0
2021-22,22100064,2,1610612746,2,2,1,1,0
2021-22,22100064,3,1610612739,7,7,6,3,3
2021-22,22100064,3,1610612746,4,4,2,0,1
2021-22,22100064,4,1610612739,6,10,8,2,0
2021-22,22100064,4,1610612746,4,1,0,2,1
2021-22,22100065,1,1610612755,3,4,3,1,0
2021-22,22100065,1,1610612765,5,8,5,1,0
2021-22,22100065,2,1610612755,7,8,8,3,1
2021-22,22100065,2,1610612765,2,4,3,0,0
2021-22,22100065,3,1610612755,3,2,2,2,0
2021-22,22100065,3,1610612765,5,3,3,3,0
2021-22,22100065,4,1610612755,7,10,9,4,1
2021-22,22100065,4,1610612765,8,12,8,1,2
2021-22,22100066,1,1610612737,4,1,1,3,0
2021-22,22100066,1,1610612764,3,4,4,1,0
2021-22,22100066,2,1610612737,4,5,2,2,0
2021-22,22100066,2,1610612764,3,3,2,2,0
2021-22,22100066,3,1610612737,2,1,1,1,0
2021-22,22100066,3,1610612764,5,10,9,1,0
2021-22,22100066,4,1610612737,5,7,5,3,0
2021-22,22100066,4,1610612764,5,4,2,3,0
2021-22,22100067,1,1610612741,1,2,2,0,0
2021-22,22100067,1,1610612752,2,0,0,2,0
2021-22,22100067,2,1610612741,6,5,4,3,1
2021-22,22100067,2,1610612752,3,3,2,1,0
2021-22,22100067,3,1610612741,4,4,4,2,0
