regime,sweep,sweep_value,d,N,average_in_degree,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high
extended,dimension,4.0,4,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.991060606060606,0.0294567314693272,0.0029456731469327,0.985287086692618,0.996834125428594
extended,dimension,4.0,4,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.8437878787878788,0.1790547960090517,0.0179054796009051,0.8086931387701046,0.8788826188056529
extended,dimension,4.0,4,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.0885555555555555,0.1837143949859482,0.0183714394985948,0.0525475341383096,0.1245635769728014
extended,dimension,5.0,5,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.983954481792717,0.0385223178728897,0.0038522317872889,0.9764041074896308,0.9915048560958034
extended,dimension,5.0,5,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8038171191553545,0.2199271674753107,0.021992716747531,0.7607113943301935,0.8469228439805154
extended,dimension,5.0,5,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9841113445378152,0.0346379129499753,0.0034637912949975,0.97732231359962,0.9909003754760104
extended,dimension,5.0,5,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.7586236981972276,0.1468726774486046,0.0146872677448604,0.7298366534173011,0.7874107429771542
extended,dimension,5.0,5,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.3427132867132866,0.315713536054285,0.0315713536054285,0.2808334336466468,0.4045931397799265
extended,dimension,6.0,6,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9885986412108704,0.0258578389200724,0.0025857838920072,0.983530504782536,0.9936667776392044
extended,dimension,6.0,6,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8535982112143103,0.1796224035692697,0.0179622403569269,0.8183922201147334,0.8888042023138872
extended,dimension,6.0,6,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9855552975576196,0.0336289191350386,0.0033628919135038,0.978964029407152,0.9921465657080872
extended,dimension,6.0,6,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.7171277061618629,0.1650310950235892,0.0165031095023589,0.6847816115372395,0.7494738007864864
extended,dimension,6.0,6,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.4870608397450502,0.2745849936143824,0.0274584993614382,0.4332421809966313,0.5408794984934693
extended,dimension,7.0,7,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9816475368456792,0.0364106215919633,0.0036410621591963,0.9745110550136544,0.9887840186777042
extended,dimension,7.0,7,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8997065658799406,0.1629078286672601,0.016290782866726,0.8677766314611576,0.9316365002987236
extended,dimension,7.0,7,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9783976433372046,0.0401104891197958,0.0040110489119795,0.9705359874697246,0.9862592992046846
extended,dimension,7.0,7,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6763399865700178,0.1359451096078172,0.0135945109607817,0.6496947450868856,0.70298522805315
extended,dimension,7.0,7,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5332501143507336,0.2225709534500867,0.0222570953450086,0.4896262074745166,0.5768740212269505
extended,dimension,8.0,8,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9845948109861152,0.0287733310135036,0.0028773331013503,0.9789552381074688,0.990234383864762
extended,dimension,8.0,8,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.867142764481895,0.1755510412738795,0.0175551041273879,0.8327347603922146,0.9015507685715752
extended,dimension,8.0,8,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9816505045678958,0.0344785721552274,0.0034478572155227,0.9748927044254712,0.9884083047103204
extended,dimension,8.0,8,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6630071487957677,0.1498762586649683,0.0149876258664968,0.633631402097434,0.6923828954941015
extended,dimension,8.0,8,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5218643778709736,0.2057939353471619,0.0205793935347161,0.4815287665429298,0.5621999891990174
extended,dimension,9.0,9,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9851710159572228,0.0280824511135594,0.0028082451113559,0.9796668555389652,0.9906751763754804
extended,dimension,9.0,9,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.898039423625853,0.1270392951648039,0.0127039295164803,0.8731397217735514,0.9229391254781546
extended,dimension,9.0,9,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.98162967173312,0.0322352213853673,0.0032235221385367,0.975311568341588,0.987947775124652
extended,dimension,9.0,9,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6630015013221936,0.1263706069890776,0.0126370606989077,0.6382328623523343,0.6877701402920529
extended,dimension,9.0,9,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.4863797408541115,0.1754154059925825,0.0175415405992582,0.4519983212795653,0.5207611604286577
extended,dimension,10.0,10,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9802394900859864,0.0280601416618879,0.0028060141661887,0.9747397023202564,0.9857392778517164
extended,dimension,10.0,10,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.906545320785588,0.1206828459106193,0.0120682845910619,0.8828914829871065,0.9301991585840692
extended,dimension,10.0,10,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9781198134611652,0.0280094507267776,0.0028009450726777,0.9726299611187168,0.9836096658036138
extended,dimension,10.0,10,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6332069527054063,0.1254523001981921,0.0125452300198192,0.6086183018665606,0.6577956035442519
extended,dimension,10.0,10,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5207888381607065,0.1958642284161915,0.0195864228416191,0.482399449391133,0.5591782269302801
extended,sample_size,100.0,8,100,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.8202863251673322,0.1286378596318173,0.0128637859631817,0.795073304679496,0.8454993456551685
extended,sample_size,100.0,8,100,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.7008518281870686,0.1812221180143795,0.0181222118014379,0.6653322930562502,0.736371363317887
extended,sample_size,100.0,8,100,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.8461480528624693,0.0996366907568999,0.0099636690756899,0.8266192614741169,0.8656768442508217
extended,sample_size,100.0,8,100,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.5634001159419816,0.0968136227515687,0.0096813622751568,0.5444246458826741,0.582375586001289
extended,sample_size,100.0,8,100,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.115235294117647,0.1484808858540597,0.0148480885854059,0.0861330404902513,0.1443375477450427
extended,sample_size,200.0,8,200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.8750316875344332,0.1029201573545704,0.010292015735457,0.8548593366929373,0.895204038375929
extended,sample_size,200.0,8,200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.7703934625252701,0.1684209763242319,0.0168420976324231,0.7373829511657206,0.8034039738848195
extended,sample_size,200.0,8,200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.8895976762368066,0.08080788330058,0.008080788330058,0.8737593311098929,0.9054360213637204
extended,sample_size,200.0,8,200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.5902909786459188,0.1158361371405568,0.0115836137140556,0.5675870957663697,0.612994861525468
extended,sample_size,200.0,8,200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.1982761192196176,0.1835001483737309,0.018350014837373,0.1623100901383663,0.2342421483008688
extended,sample_size,400.0,8,400,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9307776585733109,0.0674525767773161,0.0067452576777316,0.9175569535249568,0.9439983636216648
extended,sample_size,400.0,8,400,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8120113425857134,0.1769297326189,0.01769297326189,0.777333114992409,0.8466895701790178
extended,sample_size,400.0,8,400,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.926351662829924,0.0665386524112419,0.0066538652411241,0.9133100869573204,0.9393932387025272
extended,sample_size,400.0,8,400,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6351528472856864,0.1086114609019907,0.010861146090199,0.6138650009488963,0.6564406936224766
extended,sample_size,400.0,8,400,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.321250098284928,0.1994932786591208,0.019949327865912,0.2821494156677403,0.3603507809021157
extended,sample_size,800.0,8,800,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9525839450404666,0.0507101368199658,0.0050710136819965,0.9426447582237532,0.96252313185718
extended,sample_size,800.0,8,800,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8307720241111545,0.1758835387582787,0.0175883538758278,0.7962988505145319,0.8652451977077771
extended,sample_size,800.0,8,800,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9472800735496388,0.0518323380553158,0.0051832338055315,0.937120935290797,0.9574392118084808
extended,sample_size,800.0,8,800,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6355741966009566,0.0929734591685518,0.0092973459168551,0.6173513986039204,0.6537969945979928
extended,sample_size,800.0,8,800,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.3831002975352821,0.2259013838477744,0.0225901383847774,0.3388236263011183,0.4273769687694458
extended,sample_size,1600.0,8,1600,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9748235585670368,0.0401873028069416,0.0040187302806941,0.9669468472168762,0.9827002699171972
extended,sample_size,1600.0,8,1600,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8724446162533119,0.1622624645260578,0.0162262464526057,0.8406411732062046,0.9042480593004192
extended,sample_size,1600.0,8,1600,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.973603822747301,0.0398694818827571,0.0039869481882757,0.9657894042982804,0.9814182411963214
extended,sample_size,1600.0,8,1600,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.635658817714897,0.1293414469008558,0.0129341446900855,0.6103078941223292,0.6610097413074647
extended,sample_size,1600.0,8,1600,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.478917390304017,0.1932879165127888,0.0193287916512788,0.4410329586675104,0.5168018219405236
extended,sample_size,3200.0,8,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9845948109861152,0.0287733310135036,0.0028773331013503,0.9789552381074688,0.990234383864762
extended,sample_size,3200.0,8,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.867142764481895,0.1755510412738795,0.0175551041273879,0.8327347603922146,0.9015507685715752
extended,sample_size,3200.0,8,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9816505045678958,0.0344785721552274,0.0034478572155227,0.9748927044254712,0.9884083047103204
extended,sample_size,3200.0,8,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6630071487957677,0.1498762586649683,0.0149876258664968,0.633631402097434,0.6923828954941015
extended,sample_size,3200.0,8,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5218643778709736,0.2057939353471619,0.0205793935347161,0.4815287665429298,0.5621999891990174
extended,sample_size,6400.0,8,6400,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9912898550724636,0.0189456267709618,0.0018945626770961,0.9875765122253553,0.9950031979195724
extended,sample_size,6400.0,8,6400,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8853710637188899,0.1516695795814252,0.0151669579581425,0.8556438261209305,0.9150983013168492
extended,sample_size,6400.0,8,6400,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9898528428093644,0.0216678308850227,0.0021667830885022,0.9856059479559,0.9940997376628288
extended,sample_size,6400.0,8,6400,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6690391502791548,0.1555510675584479,0.0155551067558447,0.638551141037699,0.6995271595206106
extended,sample_size,6400.0,8,6400,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5971067704524428,0.1801697467866773,0.0180169746786677,0.561793500082254,0.6324200408226315
extended,sample_size,10000.0,8,10000,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9914340900645248,0.0223614071249745,0.0022361407124974,0.98705125426803,0.99581692586102
extended,sample_size,10000.0,8,10000,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.8774876847789892,0.1705312428257079,0.0170531242825707,0.8440635611851505,0.910911808372828
extended,sample_size,10000.0,8,10000,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9921799837843316,0.0200225625491998,0.0020022562549199,0.9882555615246884,0.9961044060439748
extended,sample_size,10000.0,8,10000,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6815485564695122,0.1405541411607342,0.0140554141160734,0.6539999448020083,0.7090971681370161
extended,sample_size,10000.0,8,10000,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.6267751022036996,0.1936909439042882,0.0193690943904288,0.5888116771984591,0.6647385272089401
extended,average_in_degree,1.0,8,3200,1.0,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9867773109243696,0.0304814478773074,0.0030481447877307,0.9808029471404176,0.992751674708322
extended,average_in_degree,1.0,8,3200,1.0,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.9486344537815128,0.1071028488242601,0.010710284882426,0.9276422954119576,0.9696266121510676
extended,average_in_degree,1.0,8,3200,1.0,OracleDP,directed_f1_recomputed,100,100,0.0,0.9851514939309056,0.034124169094135,0.0034124169094135,0.9784631567884552,0.991839831073356
extended,average_in_degree,1.0,8,3200,1.0,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6061676194283274,0.1766875472028313,0.0176687547202831,0.5715368601765725,0.6407983786800824
extended,average_in_degree,1.0,8,3200,1.0,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5615004995004995,0.2642277925021583,0.0264227792502158,0.5097118521700765,0.6132891468309225
extended,average_in_degree,1.5,8,3200,1.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9845948109861152,0.0287733310135036,0.0028773331013503,0.9789552381074688,0.990234383864762
extended,average_in_degree,1.5,8,3200,1.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.867142764481895,0.1755510412738795,0.0175551041273879,0.8327347603922146,0.9015507685715752
extended,average_in_degree,1.5,8,3200,1.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.9816505045678958,0.0344785721552274,0.0034478572155227,0.9748927044254712,0.9884083047103204
extended,average_in_degree,1.5,8,3200,1.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.6630071487957677,0.1498762586649683,0.0149876258664968,0.633631402097434,0.6923828954941015
extended,average_in_degree,1.5,8,3200,1.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.5218643778709736,0.2057939353471619,0.0205793935347161,0.4815287665429298,0.5621999891990174
extended,average_in_degree,2.0,8,3200,2.0,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9852118768328446,0.0255874805800044,0.0025587480580004,0.9801967306391636,0.9902270230265257
extended,average_in_degree,2.0,8,3200,2.0,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.7880261922815643,0.1856776859947998,0.0185677685994799,0.7516333658265836,0.8244190187365451
extended,average_in_degree,2.0,8,3200,2.0,OracleDP,directed_f1_recomputed,100,100,0.0,0.9841942671496752,0.0250730411662307,0.002507304116623,0.979279951081094,0.9891085832182565
extended,average_in_degree,2.0,8,3200,2.0,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.7049216429527196,0.1274442000031637,0.0127444200003163,0.6799425797520996,0.7299007061533397
extended,average_in_degree,2.0,8,3200,2.0,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.4284092586427866,0.1665651824902362,0.0166565182490236,0.3957624828747003,0.4610560344108729
extended,average_in_degree,2.5,8,3200,2.5,LibraryDP,directed_f1_recomputed,100,100,0.0,0.9763543755565578,0.0264437618047904,0.002644376180479,0.9711713982428188,0.9815373528702968
extended,average_in_degree,2.5,8,3200,2.5,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.6873434221705439,0.1643697972750246,0.0164369797275024,0.655126941904639,0.7195599024364487
extended,average_in_degree,2.5,8,3200,2.5,OracleDP,directed_f1_recomputed,100,100,0.0,0.977015076101084,0.0270032427479886,0.0027003242747988,0.971722440522478,0.9823077116796898
extended,average_in_degree,2.5,8,3200,2.5,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.7408314589585124,0.0912471285224747,0.0091247128522474,0.7229470217681074,0.7587158961489174
extended,average_in_degree,2.5,8,3200,2.5,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.3304226267054753,0.1361680510477209,0.013616805104772,0.303733688700122,0.3571115647108286
extended,average_in_degree,3.0,8,3200,3.0,LibraryDP,directed_f1_recomputed,100,100,0.0,0.97576568074599,0.0273319781297411,0.0027331978129741,0.9704086130325608,0.9811227484594192
extended,average_in_degree,3.0,8,3200,3.0,LibraryGreedy,directed_f1_recomputed,100,100,0.0,0.6312712882427653,0.1776639119431999,0.0177663911943199,0.5964491615018982,0.6660934149836325
extended,average_in_degree,3.0,8,3200,3.0,OracleDP,directed_f1_recomputed,100,100,0.0,0.9749863092210788,0.0273356773484768,0.0027335677348476,0.9696285164607772,0.98034410198138
extended,average_in_degree,3.0,8,3200,3.0,PoissonDAG-ODS,directed_f1_recomputed,100,100,0.0,0.7423471188974298,0.0916599959190217,0.0091659995919021,0.7243817596973016,0.760312478097558
extended,average_in_degree,3.0,8,3200,3.0,PC-RCIT,directed_f1_recomputed,100,100,0.0,0.2593342514643186,0.1370282829242027,0.0137028282924202,0.2324767080111748,0.2861917949174623
