regime,sweep,sweep_value,d,N,average_in_degree,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high
restricted,sample_size,200.0,8,200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,27.49927343555028,23.09676469083775,2.309676469083775,22.97230755614608,32.02623931495448
restricted,sample_size,200.0,8,200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,23.293033629998657,17.52972913819945,1.752972913819945,19.857206718911566,26.728860541085748
restricted,sample_size,400.0,8,400,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,15.822648806362356,7.938754815916337,0.7938754815916337,14.266652862442754,17.378644750281957
restricted,sample_size,400.0,8,400,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,19.00157182095795,10.09974239669212,1.009974239669212,17.022022311206292,20.981121330709605
restricted,sample_size,400.0,8,400,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,15.786670618000528,8.892571989582157,0.8892571989582156,14.043726508042424,17.52961472795863
restricted,sample_size,800.0,8,800,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,13.63629891139298,9.54829783282126,0.954829783282126,11.764832536160014,15.507765286625949
restricted,sample_size,800.0,8,800,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,17.00607292349815,11.829759581079209,1.1829759581079209,14.687440045606625,19.324705801389676
restricted,sample_size,800.0,8,800,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,13.083678693448626,8.93858300561144,0.893858300561144,11.331716424348784,14.835640962548467
restricted,sample_size,1600.0,8,1600,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,9.120159568238,4.351821630982174,0.4351821630982174,8.267202528565495,9.973116607910503
restricted,sample_size,1600.0,8,1600,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,12.785477654546892,8.533083402313451,0.8533083402313452,11.112993307693454,14.457962001400327
restricted,sample_size,1600.0,8,1600,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,9.080995850524864,4.4292112772669325,0.4429211277266932,8.212870440180545,9.949121260869184
