alpha_regime,sweep,anchor_d,anchor_N,kbar_in,d,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,mean_realized_avg_indegree,se_realized_avg_indegree,parallel_workers,completed_reps,mean_directed_f1,se_directed_f1,mean_skeleton_f1,se_skeleton_f1,mean_exact_dag,se_exact_dag,mean_family_accuracy,se_family_accuracy,mean_alpha_rmse_if_exact,se_alpha_rmse_if_exact,valid_alpha_rmse_reps,mean_alpha_rmse_on_correct_edges,se_alpha_rmse_on_correct_edges,valid_alpha_correct_edge_reps,mean_alpha_mape_on_correct_edges_pct,se_alpha_mape_on_correct_edges_pct,mean_alpha_rmse_on_true_edges,se_alpha_rmse_on_true_edges,mean_n_correct_directed_edges,mean_runtime_sec,se_runtime_sec,mean_local_score_runtime_sec,se_local_score_runtime_sec,mean_search_runtime_sec,se_search_runtime_sec,mean_n_local_scores_evaluated,N
common,N,8,2400,1.5,8.0,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5154061075924719,0.0175959758143125,0.8768777229635353,0.0071451026028364,0.0,0.0,,,,,0,,,0,,,,,5.02,6.465464771999686,0.2496298342819498,,,,,,2400.0
common,N,8,2400,1.5,8.0,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5798401518870844,0.0140615191706937,0.8189045821517213,0.0074368825697608,0.0,0.0,,,,,0,,,0,,,,,7.79,0.786332653999707,0.0442690111129476,,,,,,2400.0
common,N,8,3200,1.5,8.0,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9730920885877408,0.0040938177943418,0.9764283204717988,0.0037732030543352,0.6,0.0492365963917331,0.90875,0.0106385460292354,0.0404704731574433,0.0035915196732419,60,0.0474644125690233,0.0030605859318685,100,7.405321935343798,0.4420597624629969,0.0719594901633445,0.0062551738450043,11.57,19.318944011998973,0.6989575421443557,19.318206627999608,0.698956727538531,0.000737383999367,7.458088761159445e-06,960.0,3200.0
common,N,8,3200,1.5,8.0,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9048773133045444,0.0149604751869568,0.9542941793523028,0.0066955122205531,0.47,0.0501613558046591,0.86375,0.0148747930976188,0.0436340380621878,0.0044466968657084,47,0.0740035606941371,0.0062920827244446,100,10.566184597948276,0.7933899647105338,0.1306314814667778,0.0128445658897422,10.72,1.3719268969993572,0.0365288073837699,1.366121435987152,0.0364877868064102,0.0058054610122053,8.280302966567325e-05,130.51,3200.0
common,N,8,3200,1.5,8.0,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9686252690948344,0.0046730398171216,0.9710689083862996,0.0043450965904087,0.55,0.05,1.0,0.0,0.0399073963642847,0.0039110785458566,55,0.0477266308105704,0.0031215389207407,100,7.435442825263385,0.451423752557792,0.0714877024348628,0.0063316843272716,11.58,6.108410775001394,0.5285649228544429,6.107712761000585,0.528564483667907,0.000698014000809,5.416453582348365e-06,960.0,3200.0
common,N,8,3200,1.5,8.0,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.1023852643400631,0.0128084977262775,0.3758705442658128,0.0305594844730595,0.0,0.0,,,,,0,,,0,,,,,0.91,4.073480228000844,0.3942524856192427,,,,,,3200.0
common,N,8,3200,1.5,8.0,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.0222527472527472,0.0061465487729719,0.0814409609997845,0.0105868727258854,0.0,0.0,,,,,0,,,0,,,,,0.16,0.5733641030004947,0.0041033309122261,,,,,,3200.0
common,N,8,3200,1.5,8.0,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5489407009735452,0.0193328100019455,0.9003939096753741,0.0069265543600115,0.0,0.0,,,,,0,,,0,,,,,5.52,7.97424914200019,0.304104539978148,,,,,,3200.0
common,N,8,3200,1.5,8.0,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5816032959862817,0.014303384155346,0.8123058250477633,0.0083994341560687,0.0,0.0,,,,,0,,,0,,,,,7.83,0.9912382160004928,0.0601779279017145,,,,,,3200.0
common,N,8,6400,1.5,8.0,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9810191040843216,0.0030960279708076,0.983485770750988,0.0027881772105585,0.67,0.047258156262526,0.935,0.0084237518932834,0.0280619348024244,0.0023447484063021,67,0.0342330690743502,0.0024066316419708,100,5.169141586816785,0.3142926152862214,0.047602950136908,0.0045997546429014,11.75,38.68174864800108,1.3953144701314306,38.68101259700066,1.3953149642275684,0.0007360510004218,6.78241399616016e-06,960.0,6400.0
common,N,8,6400,1.5,8.0,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9287980541197932,0.0128886945272456,0.9631943027986506,0.0056123302791028,0.55,0.05,0.90375,0.0116307618500303,0.028935646408428,0.0027090145249986,55,0.0595426338283143,0.0065494472746328,100,8.097588152562027,0.7657544111132508,0.1037776174302803,0.0126321327458472,11.09,2.727585014000069,0.0654345938258336,2.721049845995003,0.0653924147625083,0.0065351680050662,8.88480410371621e-05,131.78,6400.0
common,N,8,6400,1.5,8.0,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9780786223438398,0.0032346553047507,0.9797119556771732,0.0030273736168254,0.62,0.0487831731214563,1.0,0.0,0.028400732864758,0.0024924374855821,62,0.034403826916065,0.0024341647693981,100,5.1871629240652455,0.3144328583078308,0.0448107297133004,0.0039315886066903,11.77,12.162424633999764,1.0535260276611942,12.161715991000529,1.0535250547904886,0.0007086429992341,6.7335593175368485e-06,960.0,6400.0
common,N,8,6400,1.5,8.0,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.1184772476866298,0.0152201229478434,0.371556477442182,0.0304670059806405,0.0,0.0,,,,,0,,,0,,,,,1.1,5.6471331060004015,0.5805949471457483,,,,,,6400.0
common,N,8,6400,1.5,8.0,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.0085714285714285,0.0039685425580487,0.0791593406593406,0.0100811266723273,0.0,0.0,,,,,0,,,0,,,,,0.06,1.0786624189994471,0.0081694535679525,,,,,,6400.0
common,N,8,6400,1.5,8.0,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.5905725791460749,0.0193308945334062,0.9251862809196908,0.006235856117484,0.0,0.0,,,,,0,,,0,,,,,6.0,14.827546755000805,0.5636028920697224,,,,,,6400.0
common,N,8,6400,1.5,8.0,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.6099817680242838,0.0151719801734561,0.8522778596581422,0.0081303798420372,0.0,0.0,,,,,0,,,0,,,,,7.79,1.620724809999956,0.1079031619025013,,,,,,6400.0
common,N,8,10000,1.5,8.0,LibraryDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9837929664538358,0.0030688585010179,0.9846262997871692,0.0029970426351197,0.74,0.0440844002276808,0.94375,0.0076158974480617,0.0232740446525851,0.0016063433687219,74,0.0293393864215001,0.0020977538829087,100,4.559278171749934,0.2785873032651637,0.040007250789715,0.0043699093745906,11.82,60.88135013400068,2.1686674967419988,60.88060796000005,2.168667346603905,0.0007421740006248,5.157255838466281e-06,960.0,10000.0
common,N,8,10000,1.5,8.0,LibraryGreedy,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.924307661903314,0.0134981991363375,0.961597482871396,0.00601710608639,0.59,0.049431107042371,0.9025,0.0118625333284967,0.0251373273155943,0.0019889720054242,59,0.0539452317250652,0.0056903907979125,100,7.404171427677592,0.691118155310056,0.0989103620573395,0.0125706696854588,11.07,4.263759006000909,0.1038202535567598,4.256919195005903,0.1037908626156578,0.0068398109950067,8.489676444130142e-05,130.95,10000.0
common,N,8,10000,1.5,8.0,OracleDP,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.9815894969764536,0.0033849995620555,0.9823894969764536,0.0032336313300886,0.72,0.0451260859854212,1.0,0.0,0.0229618758741887,0.0016130375952842,72,0.0302111624754557,0.002208931958332,100,4.629758106711667,0.2841723811278845,0.039601160859905,0.0041498392317914,11.82,19.180675684999443,1.6453317672797585,19.17995736799974,1.6453315556161954,0.0007183169997006,7.944310137500451e-06,960.0,10000.0
common,N,8,10000,1.5,8.0,PBSCM,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.1316821557355613,0.01557376610449,0.394365761177546,0.0303141253313491,0.0,0.0,,,,,0,,,0,,,,,1.28,10.046382813000236,1.0505420013296254,,,,,,10000.0
common,N,8,10000,1.5,8.0,PBSCM_PGF,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.0251785714285714,0.0069929019509299,0.1052923400129282,0.0116564571735061,0.0,0.0,,,,,0,,,0,,,,,0.18,1.6759283660000073,0.010359912277351,,,,,,10000.0
common,N,8,10000,1.5,8.0,PC-RCIT,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.6242392479493705,0.0207962545706077,0.9419066856865486,0.0056760296404819,0.03,0.0171446607997765,,,,,0,,,0,,,,,6.46,22.69277949100011,0.7431875639121606,,,,,,10000.0
common,N,8,10000,1.5,8.0,PoissonDAG-ODS,0.15,0.85,5,1.5,exact_edges,1.5,0.0,12,100,0.6276680717125831,0.0155892997630185,0.8626506792184528,0.0084909985291793,0.0,0.0,,,,,0,,,0,,,,,8.0,2.5067748760002724,0.1669748984318536,,,,,,10000.0
expanded,N,8,100,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.7613344764058724,0.0164572101402951,0.8222756961827901,0.0113488069665314,0.07,0.0256432399976242,0.62375,0.0190936520997176,0.1697043115551087,0.0322600693252483,7,0.3876405474769897,0.0335755375189332,100,25.75666808300547,1.8445818454829797,0.6031185999767189,0.0312683808641243,8.54,1.5032732840020615,0.0320829081697935,1.5025309510002265,0.032083641015509,0.0007423330018355,1.5136221619466468e-05,960.0,100.0
expanded,N,8,100,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6930892200857877,0.0185200419491719,0.8062161992596778,0.0104490850574109,0.03,0.0171446607997765,0.5675,0.0198176663356183,0.1083880581807372,0.0352789873844576,3,0.4565711247027794,0.0462720543578523,100,28.933828402637836,2.6420691637356626,0.7225840110104569,0.0353001290765254,7.47,0.1178572519999579,0.0032074357715,0.1139787029945,0.0031411691610498,0.0038785490054578,9.70546249978542e-05,118.63,100.0
expanded,N,8,100,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8384236033988894,0.0104199386145234,0.8582782548496507,0.008814731491644,0.08,0.027265992434429,1.0,0.0,0.1819601819038334,0.028679364418138,8,0.2919066998783599,0.0192425567078005,100,20.9576865644162,1.4156940002727871,0.4707046519225198,0.0244928813934359,9.52,0.3609382499994535,0.0244889421156733,0.3602416869990702,0.0244857656689855,0.0006965630003833,1.336793975179457e-05,960.0,100.0
expanded,N,8,100,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.1141519607843137,0.0148349964900979,0.5457683915671532,0.009589155785237,0.0,0.0,,,,,0,,,0,,,,,0.85,0.3233891070004028,0.0128109656316153,,,,,,100.0
expanded,N,8,100,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.5634001159419816,0.0096813622751568,0.6725837024474146,0.0064435648934302,0.0,0.0,,,,,0,,,0,,,,,8.85,0.8819895800000813,0.0700109007983673,,,,,,100.0
expanded,N,8,200,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.7902799180986823,0.0154745661772761,0.8433512385402545,0.0098231967868324,0.07,0.0256432399976242,0.67125,0.0153510067777624,0.1333947966155449,0.0191663424430253,7,0.3803617218446822,0.0455256163396204,100,26.4612340591339,3.1765127304917917,0.570926749638311,0.0376420791091737,9.05,2.5762118270010976,0.0585773564761901,2.5754627549993163,0.0585764795250296,0.0007490720017813,1.4828036001576407e-05,960.0,200.0
expanded,N,8,200,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.7508547332911174,0.0164404181961391,0.8398444229302352,0.0094055546189036,0.04,0.0196946385566932,0.6225,0.0166647726196503,0.1410904250049443,0.0295049891988297,4,0.4489605289445237,0.0442433191408637,100,26.308845439691176,2.293340699577792,0.6554872563483158,0.0331814318165383,8.39,0.1913284719991497,0.0058500785545344,0.1870068960051867,0.0057746797442583,0.004321575993963,0.0001072371439031,124.02,200.0
expanded,N,8,200,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8774350958728532,0.0096156187966585,0.8889789753343527,0.0083853294450521,0.12,0.032659863237109,1.0,0.0,0.1377742629517468,0.0208612338263544,12,0.2541264369894369,0.0300909285704566,100,16.736531875059498,1.477640849499408,0.3954341080455023,0.030350405302042,10.12,0.6013468829989143,0.0456952045876337,0.6006543079999392,0.0456947939968531,0.000692574998975,1.2557173968945929e-05,960.0,200.0
expanded,N,8,200,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.2136678460858027,0.0191357082845717,0.6479378839255,0.0088631378661836,0.0,0.0,,,,,0,,,0,,,,,1.74,0.5452798799994344,0.0200696216902412,,,,,,200.0
expanded,N,8,200,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.5902909786459188,0.0115836137140556,0.696501688377019,0.0075659287788621,0.0,0.0,,,,,0,,,0,,,,,9.01,1.0623716600000626,0.1177045938482833,,,,,,200.0
expanded,N,8,400,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8393873165481861,0.0144087408572609,0.8870964986704116,0.0091721455855446,0.15,0.0358870281282636,0.69875,0.0164852819266769,0.1149643147426479,0.0107688825483313,15,0.3736499441814652,0.0434038325313454,100,23.441591017187392,3.004755980633316,0.4939262417514383,0.0395619375131346,9.85,4.567152781000041,0.1141879303609178,4.566450158999796,0.1141870926427258,0.0007026220002444,1.0024562956119009e-05,960.0,400.0
expanded,N,8,400,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8038072206207219,0.0171927419312847,0.8881433574053713,0.0085995820950299,0.08,0.027265992434429,0.65625,0.0166073755976802,0.1020895031225075,0.0170075548148747,8,0.4141102040367523,0.0395461738907966,100,24.176703534149603,2.394226231049244,0.5611749757939201,0.0382997470336963,9.19,0.3237387629995646,0.0110784935053853,0.3191612500013434,0.0110319983498479,0.0045775129982212,8.714770926239535e-05,125.74,400.0
expanded,N,8,400,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9166250657555008,0.0077614047636313,0.933450481563525,0.0055698906373771,0.25,0.0435194139889244,1.0,0.0,0.1209183605385522,0.0108329353580799,25,0.2418212515328388,0.0280828940773732,100,15.434695152226102,1.705868383378452,0.308337928228394,0.0291734289539958,10.83,1.0815994199998389,0.0892075484021203,1.0809014330002538,0.0892077042502304,0.0006979869995848,1.350176451126286e-05,960.0,400.0
expanded,N,8,400,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.3222481817288319,0.0199121986451703,0.7343810864058544,0.0082940655029708,0.0,0.0,,,,,0,,,0,,,,,2.73,1.7889810869992653,0.0671355457885381,,,,,,400.0
expanded,N,8,400,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6351528472856864,0.010861146090199,0.7332977843349636,0.0069685710593238,0.0,0.0,,,,,0,,,0,,,,,9.25,1.0404342799994628,0.104521102957021,,,,,,400.0
expanded,N,8,800,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8373544323631279,0.0156414235119535,0.8861841252145602,0.0101924240941834,0.21,0.0409360180740332,0.74625,0.0169906948686983,0.1006306181924287,0.0099264859614985,21,0.323689712698005,0.0419384801981895,100,23.81289922061213,3.5078961135348914,0.4700454485445777,0.0410384995551628,9.98,8.720702592000599,0.2392832955621072,8.719969173999708,0.23928314054462,0.0007334180008911,1.3750407913410283e-05,960.0,800.0
expanded,N,8,800,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.7958791382530513,0.0182321467945831,0.8876917324221674,0.008920595690298,0.14,0.0348735088019777,0.71125,0.0197598428356322,0.0965640753999832,0.0098764571190757,14,0.4189930630142843,0.0479983285608865,100,23.726208262341657,2.5066131941175525,0.5611847599187738,0.0428989187773227,9.24,0.5874006510002073,0.0198778052422914,0.5822947039976134,0.0198241546465091,0.0051059470025938,0.0001106124377727,128.25,800.0
expanded,N,8,800,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9290800735496388,0.0075390793052342,0.9399608985217682,0.0061301777724124,0.29,0.0456048021572068,1.0,0.0,0.0909096653352416,0.0076220413053897,29,0.1590096739760059,0.0244322767477622,100,11.075872891184671,1.5490231496711866,0.2575666986533733,0.0284732711852876,11.01,2.0140240649989574,0.1733334449241217,2.013316281999141,0.173330804499934,0.0007077829998161,1.4171375505901574e-05,960.0,800.0
expanded,N,8,800,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.3857682899801623,0.0221876800590572,0.783859658349159,0.0091493495009596,0.0,0.0,,,,,0,,,0,,,,,3.45,3.6048744060001625,0.1309568288832498,,,,,,800.0
expanded,N,8,800,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6355741966009566,0.0092973459168551,0.7563882499541387,0.0061936262486169,0.0,0.0,,,,,0,,,0,,,,,9.15,1.3027329699996335,0.1137288694503257,,,,,,800.0
expanded,N,8,1600,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8720476494519973,0.0142337056324381,0.9082808035764558,0.0101920164517517,0.32,0.046882617226215,0.77125,0.0158965047616249,0.0759765918538358,0.0083063420521246,32,0.247943485660536,0.030678825186121,100,17.083215252693243,2.75642824555397,0.3728226796404387,0.0371696831296727,10.53,17.564200200001068,0.4664554297082481,17.563464725000085,0.4664541268638588,0.0007354750009835,9.414374732981252e-06,960.0,1600.0
expanded,N,8,1600,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8447559252341861,0.0162644543871119,0.9146270830618658,0.0090954423128883,0.26,0.0440844002276808,0.735,0.0178800718593905,0.082222635907632,0.0114903164116718,26,0.2702098481724475,0.0287505605492712,100,15.218144692276928,1.7187372382018409,0.4375028551338262,0.0354611033722497,9.98,1.2120675840006152,0.0427341449693774,1.2063246950073516,0.0426878576543578,0.0057428889932634,9.057014008006638e-05,129.93,1600.0
expanded,N,8,1600,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9572099832534614,0.0068832719121043,0.9630623642058423,0.0056268294032688,0.56,0.0498887651569858,1.0,0.0,0.0800495825134291,0.0068011821903089,56,0.1359663958171893,0.0227120440247726,100,8.833188937833567,1.2698340469698186,0.178812892164331,0.0263733465079316,11.48,4.129467336000235,0.36662012751144,4.128732558000047,0.3666194980140283,0.0007347780001873,1.810153145087465e-05,960.0,1600.0
expanded,N,8,1600,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.4812319020736371,0.0194256653388056,0.8320727213290142,0.0079667320314558,0.0,0.0,,,,,0,,,0,,,,,4.41,5.628781384999748,0.1859908622611902,,,,,,1600.0
expanded,N,8,1600,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.635658817714897,0.0129341446900855,0.7826326645373992,0.0068517102262073,0.0,0.0,,,,,0,,,0,,,,,8.8,2.0090278520001448,0.219603425285572,,,,,,1600.0
expanded,N,8,2400,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8655104598438932,0.0149936741346588,0.8987175677728902,0.0106634009347952,0.34,0.0476095228569523,0.78,0.0161002227225952,0.0693358925049571,0.0079629049262171,34,0.2815681984532257,0.0395018076868058,100,15.8838905130343,2.225314422058001,0.3981828767408345,0.0424746063379265,10.47,25.90710995600064,0.7040908299841959,25.906325607000618,0.7040908561224358,0.0007843490000232,2.2451191207956084e-05,960.0,2400.0
expanded,N,8,2400,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8394010047923091,0.0169551894549598,0.9113431930388451,0.0091849379589647,0.23,0.042295258468165,0.74,0.0181777141832875,0.0711823675515451,0.0107738648698998,23,0.3462812054303337,0.0453989079604616,100,18.322224492719897,2.384885125695715,0.465715019949648,0.0433719001273795,9.9,1.7459273329994176,0.0591116057559622,1.7397473060047195,0.0590636575849432,0.0061800269946979,9.9643526788388e-05,131.37,2400.0
expanded,N,8,2400,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.953646511942164,0.0075151564973089,0.9600508409464932,0.0060317127816873,0.55,0.05,1.0,0.0,0.0616788400733383,0.0056549163462389,55,0.1340785196155178,0.0289499392713311,100,8.680269613186317,1.620948963549558,0.1883726394799448,0.0316907083813816,11.42,6.121277866000455,0.5451825181087744,6.1205554140004095,0.5451784260078169,0.0007224520000454,1.6335446073948943e-05,960.0,2400.0
expanded,N,8,2400,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.4843697005534063,0.020558396078317,0.8569862848821659,0.0067598861879214,0.0,0.0,,,,,0,,,0,,,,,4.57,7.5549909470007695,0.2781546189724448,,,,,,2400.0
expanded,N,8,2400,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6825217078161131,0.0135500179822876,0.7973906491745805,0.0087157662173854,0.0,0.0,,,,,0,,,0,,,,,9.24,2.477604253000026,0.2431777072228384,,,,,,2400.0
expanded,N,8,3200,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8838850490893968,0.013775814686883,0.9109346468346468,0.0104683241843503,0.38,0.0487831731214563,0.81,0.0159386449875892,0.0592920125550408,0.0055417214524488,38,0.2396816740227726,0.0388080910052921,100,14.80855724027023,2.446161260984208,0.3573163183220705,0.0412174245424487,10.66,35.496344185000055,0.9848207404154132,35.49552932599967,0.9848170663301168,0.0008148590003838,1.6251944959837603e-05,960.0,3200.0
expanded,N,8,3200,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.849279170105257,0.0182728854032658,0.9244586775543298,0.008698724922114,0.32,0.046882617226215,0.75625,0.0204413888664121,0.0702792528481047,0.0082525221550763,32,0.3083509660549665,0.0420992360071332,100,16.87009740294301,2.4767183708000187,0.4265091411287404,0.0418541258987281,10.05,2.389033215000818,0.0920216120715374,2.3823622509928826,0.0919475519361689,0.0066709640079352,0.0001417420484872,130.43,3200.0
expanded,N,8,3200,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9636854763593894,0.0066457557633894,0.9710051581268972,0.0046629352706434,0.59,0.049431107042371,1.0,0.0,0.0659635212123322,0.0071947350060176,59,0.1108663225884276,0.0192176857633611,100,6.800291133542024,0.8540749695744131,0.1483863230078269,0.0234975595266596,11.58,8.391473157999572,0.7543806475739996,8.390746011999727,0.754380062863936,0.0007271459998446,1.3911183366259486e-05,960.0,3200.0
expanded,N,8,3200,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.525808822315418,0.0203473443044063,0.877077971608864,0.0070234076135295,0.0,0.0,,,,,0,,,0,,,,,5.08,9.94444630799888,0.324041914546547,,,,,,3200.0
expanded,N,8,3200,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6630071487957677,0.0149876258664968,0.8089162189664427,0.0089841576259564,0.01,0.0099999999999999,,,,,0,,,0,,,,,8.93,3.172470932000142,0.3061711350898021,,,,,,3200.0
expanded,N,8,6400,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8715092918353788,0.0153893670486143,0.9074284895458808,0.0108955511429019,0.43,0.0497569851956243,0.81375,0.0155390311763311,0.0457591971118578,0.0044898798126817,43,0.2893748640676428,0.0430103140143154,100,15.448107802028986,2.2763588933917527,0.4050065297911639,0.0441257806015564,10.54,67.11364498099996,1.8004892419616776,67.11289137300045,1.8004849936284046,0.0007536079995043,1.2034987811273708e-05,960.0,6400.0
expanded,N,8,6400,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8492702464583473,0.0171722858646558,0.9281503087301716,0.0081211318992496,0.38,0.0487831731214563,0.75875,0.0189075869278536,0.0459291975182952,0.0048906558571039,38,0.3011562325633384,0.0436460741522264,100,15.870230022761154,2.158768431395349,0.4199501311738167,0.0444676848080237,10.16,4.507161950000154,0.1419897227883409,4.500308346995444,0.1419632519961443,0.0068536030047107,9.874509645006568e-05,130.98,6400.0
expanded,N,8,6400,1.5,8.0,OracleDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.9705346609911828,0.006431053267866,0.9761873416438632,0.0046394776154739,0.69,0.0464823198711731,1.0,0.0,0.0427327071883446,0.003069969165721,69,0.0960807714427192,0.0204031576635009,100,5.962263590550375,1.0372377671292794,0.1277166589899667,0.0247094268534365,11.73,15.974132659000317,1.4214786340488474,15.973411448000697,1.4214781068564302,0.000721210999618,1.3058152225080603e-05,960.0,6400.0
expanded,N,8,6400,1.5,8.0,PC-RCIT,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.5982462859077478,0.0180429320493585,0.9112036137775268,0.0055041839299305,0.0,0.0,,,,,0,,,0,,,,,6.0,16.98763667000021,0.4950071523235526,,,,,,6400.0
expanded,N,8,6400,1.5,8.0,PoissonDAG-ODS,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.6690391502791548,0.0155551067558447,0.8240417359207706,0.0079597317302894,0.0,0.0,,,,,0,,,0,,,,,8.86,5.014244384999038,0.4616118311147626,,,,,,6400.0
expanded,N,8,10000,1.5,8.0,LibraryDP,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.872719811977683,0.014064318716521,0.9114065845254752,0.0097269535608975,0.34,0.0476095228569523,0.81875,0.0145833333333333,0.0323299240614836,0.0028827593425966,34,0.2939110445100603,0.0457190138801239,100,18.05911007951112,3.350039437640079,0.3833107051341403,0.0452468529450709,10.68,105.91399363199888,2.849060571992076,105.91321106099902,2.849060815244731,0.0007825709998724,1.4102028368442811e-05,960.0,10000.0
expanded,N,8,10000,1.5,8.0,LibraryGreedy,0.2,2.0,5,1.5,exact_edges,1.5,0.0,12,100,0.8418288703300696,0.0184178106207272,0.9216514675618124,0.0094614494386723,0.34,0.0476095228569523,0.76625,0.01860465552142,0.0356167355564257,0.0036365995536737,34,0.3134473983769512,0.0453443098156578,100,16.495501736974408,2.498261017379531,0.4264470869769801,0.0454301177794341,10.12,7.155287098999979,0.2467495100173338,7.147838473996817,0.2467168836175759,0.0074486250031623,0.0001108580315942,132.2,10000.0
