dataset,unit,season,n,estimator,child,child_index,parent_set,parent_mask,family,bic,loglik,alpha,params,parameter_count,success,status,nit,nfev,starts,moment_loglik,loglik_improvement,runtime_sec,diagnostics
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA,2,Binomial,inf,-inf,[],"{""n"": 3}",2,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.0006423000013455749,"{""binomial_discrete_residual_mean"": 2.013824165734582, ""binomial_discrete_residual_variance"": -1.499638583267736, ""binomial_h_extension_used"": true, ""binomial_n_candidates"": 1, ""binomial_n_max"": 3, ""binomial_n_min"": 3, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 55, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA,2,Bernoulli,inf,-inf,[],{},2,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.00018149998504668474,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 271, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTM,4,Poisson,31079.42538224661,-15530.671006117358,[0.5249635719731641],"{""lam"": 2.327996018740008}",2,True,poisson_convex_mle,18,24,2,-15531.076676374794,0.40567025743621343,0.02847939997445792,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 15530.671006126835, ""jac"": [-0.005879945534994269, -0.014890186773668379], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 9, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [2.327991894558622, 0.5249639233352709]}, {""fun"": 15530.671006117358, ""jac"": [3.684046970409138e-05, 0.00024932229695728836], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 13, ""nit"": 11, ""status"": 0, ""success"": true, ""x"": [2.327996018740008, 0.5249635719731641]}], ""poisson_canonical_agreement_abs"": 0.0, ""solver_path"": ""poisson_convex"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTM,4,NB,31088.491698187812,-15530.683321584987,[0.5249652248904709],"{""p"": 0.9999914162709196, ""r"": 271207.21657232684}",3,True,optimizer_converged_lbfgsb,11,62,2,-15531.091142835254,0.40782125026635185,0.18403550004586577,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 15530.685260697317, ""jac"": [0.00018189893944058725, -0.007457855937472244, -0.005275068833821832], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 24, ""nit"": 4, ""status"": 0, ""success"": true, ""x"": [0.5249653569193921, 12.364415670480653, 11.51941080901885]}, {""fun"": 15530.683321584987, ""jac"": [-0.0010913936366435237, -0.0047293720579092285, -0.002182787103650413], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 36, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.5249652248904709, 12.51063844447431, 11.665633530361083]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTM,4,ZIP,31088.46707452526,-15530.67100975371,[0.52496355093343],"{""lam"": 2.327996109929167, ""rho"": 1.0000000000000007e-09}",3,True,optimizer_converged_lbfgsb,12,66,2,-15531.076680070944,0.4056703172336711,0.057579500018619,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 15530.67100975371, ""jac"": [0.00018189893944058725, 0.00018189893944058725, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 28, ""nit"": 5, ""status"": 0, ""success"": true, ""x"": [0.52496355093343, 0.8450078588751694, -20.72326583594641]}, {""fun"": 15530.671009760266, ""jac"": [-0.022373569551192234, -0.00873114909314819, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 36, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.5249629368413105, 0.8450079573942586, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTM,4,Geom,33910.73209086226,-16946.324360425184,[0.7786650521993849],"{""p"": 0.45316527875348284}",2,True,optimizer_converged_lbfgsb,14,59,2,-17839.285678968965,892.9613185437811,0.09718070004601032,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 16946.324360425184, ""jac"": [0.001455191515524698, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 30, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.7786650521993849, -0.18788968912106366]}, {""fun"": 16946.32436042591, ""jac"": [0.006912159698742316, -0.0003637978809006584], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 27, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.778665232819345, -0.1878895924582683]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTM,4,Binomial,inf,-inf,[],"{""n"": 3}",2,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.00038129999302327633,"{""binomial_discrete_residual_mean"": 2.3584311410322982, ""binomial_discrete_residual_variance"": -0.8045738539862093, ""binomial_h_extension_used"": true, ""binomial_n_candidates"": 1, ""binomial_n_max"": 3, ""binomial_n_min"": 3, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 102, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTM,4,Bernoulli,inf,-inf,[],{},2,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.0002316000172868371,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 426, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA;FTM,6,Poisson,30466.24971435632,-15219.562329669241,"[0.46221600128554796, 0.0]","{""lam"": 2.0053954179525695}",3,True,poisson_convex_mle,22,28,2,-15220.457613429693,0.8952837604520028,0.03529440000420436,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 15219.562329669241, ""jac"": [-1.9172624377006287e-07, 2.9069091453948204e-06, 25.782960154549897], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 7, ""nit"": 5, ""status"": 0, ""success"": true, ""x"": [2.0053954179525695, 0.46221600128554796, 0.0]}, {""fun"": 15219.562329928453, ""jac"": [-0.014395505026122635, -0.16249976037317992, 25.656775923064032], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 19, ""nit"": 17, ""status"": 0, ""success"": true, ""x"": [2.0054074413104845, 0.46221174580581315, 0.0]}], ""poisson_canonical_agreement_abs"": 0.0, ""solver_path"": ""poisson_convex"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA;FTM,6,NB,30475.314491865072,-15219.573875920643,"[0.46221759302054094, 0.0]","{""p"": 0.9999916837942505, ""r"": 241140.03541334145}",4,True,optimizer_converged_lbfgsb,19,122,2,-15220.471266988896,0.8973910682525457,0.33342780004022643,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 15219.576378841353, ""jac"": [-0.0001818989404503292, 25.783447199501097, -0.0010913935518252066, -0.007457855937472244], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 45, ""nit"": 7, ""status"": 0, ""success"": true, ""x"": [0.4622178219692188, 0.0, 12.196929263510874, 11.501092786360937]}, {""fun"": 15219.573875920643, ""jac"": [-0.0007275957618013168, 25.782901502680033, -0.0016370903277378097, -0.0018189892530420108], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 75, ""nit"": 12, ""status"": 0, ""success"": true, ""x"": [0.46221759302054094, 0.0, 12.393133103529305, 11.69729613063595]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA;FTM,6,ZIP,30475.291405525215,-15219.562332750715,"[0.4622159980542183, 0.0]","{""lam"": 2.0053953811203615, ""rho"": 1.0000000000000007e-09}",4,True,optimizer_converged_lbfgsb,19,122,2,-15220.45761641601,0.8952836652952101,0.11251030000858009,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 15219.562332750715, ""jac"": [0.0, 25.78271960373968, -0.0003637978788811745, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 35, ""nit"": 5, ""status"": 0, ""success"": true, ""x"": [0.4622159980542183, 0.0, 0.6958412388839134, -20.72326583594641]}, {""fun"": 15219.562332750758, ""jac"": [-0.0020008883449536214, 25.781264412216842, -0.0009094946972029363, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 85, ""nit"": 14, ""status"": 0, ""success"": true, ""x"": [0.46221597127548897, 0.0, 0.6958412338242855, -20.72326583594641]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA;FTM,6,Geom,32632.63601159607,-16302.755478289117,"[0.6474692166028956, 0.0]","{""p"": 0.5138281716107934}",3,True,optimizer_converged_lbfgsb,30,150,2,-17031.539639005015,728.7841607158989,0.20394109998596832,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 1, ""optimizer_powell_attempted"": false, ""optimizer_powell_success"": false, ""optimizer_primary_failed_starts"": 0, ""optimizer_primary_successful_starts"": 2, ""optimizer_results"": [{""fun"": 16302.755478289175, ""jac"": [-0.00018189893944058725, 68.12315405113623, -0.0009094947016205574], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 68, ""nit"": 15, ""status"": 0, ""success"": true, ""x"": [0.647469155962096, 0.0, 0.05532629221772376]}, {""fun"": 16302.755478289117, ""jac"": [0.0003637978788811745, 68.12351784901693, 0.0], ""message"": ""CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH"", ""method"": ""L-BFGS-B"", ""nfev"": 80, ""nit"": 15, ""status"": 0, ""success"": true, ""x"": [0.6474692166028956, 0.0, 0.05532679531802096]}], ""solver_path"": ""general_convolution"", ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA;FTM,6,Binomial,inf,-inf,[],"{""n"": 2}",3,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.0004064000095240772,"{""binomial_discrete_residual_mean"": 1.9584866051775456, ""binomial_discrete_residual_variance"": -1.676899178461582, ""binomial_h_extension_used"": true, ""binomial_n_candidates"": 1, ""binomial_n_max"": 2, ""binomial_n_min"": 2, ""binomial_n_policy"": ""paper_H_binomial_discrete_index_continuous_full_mle"", ""binomial_n_tie_break"": ""not_applicable_single_mom_index"", ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 140, ""uncertified_profiles"": 0}"
foul_leaves_5_team,team-quarter,2019-20,8448,optimization,FOUL,0,FTA;FTM,6,Bernoulli,inf,-inf,[],{},3,False,infeasible_conditional_support,0,0,0,-inf,0.0,0.0002620000159367919,"{""binomial_discrete_residual_mean"": null, ""binomial_discrete_residual_variance"": null, ""binomial_h_extension_used"": null, ""binomial_n_candidates"": 0, ""binomial_n_max"": null, ""binomial_n_min"": null, ""binomial_n_policy"": null, ""binomial_n_tie_break"": null, ""certified_profiles"": 0, ""solver_path"": ""conditional_support_check"", ""support_violating_rows"": 271, ""uncertified_profiles"": 0}"
